x_um,depth_um,optical_generation_cm^-3_s^-1
-45.0,32.9,76405056.59758966
-45.0,33.1,98861491.12140134
-45.0,33.3,115478091.94267972
-45.0,33.5,125262094.87407564
-45.0,33.7,121321922.94840603
-45.0,33.9,94250752.72990166
-45.0,34.1,113131486.41634922
-45.0,34.3,104667234.61557166
-45.0,34.5,148288333.6549277
-45.0,34.7,153263769.39717776
-45.0,34.9,231215216.67434752
-45.0,35.1,89705064.791307
-45.0,35.3,70706787.76474065
-45.0,35.5,137692123.96720245
-45.0,35.7,95448812.37557828
-45.0,35.9,121795000.01025724
-45.0,36.1,180134697.3519571
-45.0,36.3,104056853.96008153
-45.0,36.5,105244641.2907603
-45.0,36.7,71584648.3404947
-45.0,36.9,72449649.66729768
-45.0,37.1,96074805.13976564
-45.0,37.3,148002073.95173818
-45.0,37.5,66033714.0696746
-45.0,37.7,45247435.78279626
-45.0,37.9,57196808.02216818
-45.0,38.1,56799453.45853913
-45.0,38.3,63666443.24004442
-45.0,38.5,51243541.413931526
-45.0,38.7,51840911.97884067
-45.0,38.9,55183109.973081425
-45.0,39.1,27060007.937889934
-45.0,39.3,54733451.074275985
-45.0,39.5,28559298.31852612
-45.0,39.7,27135617.304889668
-45.0,39.9,40545061.10111736
-45.0,40.1,42241426.0712501
-45.0,40.3,49118069.71707058
-45.0,40.5,34415573.75872122
-45.0,40.7,45994026.430108376
-45.0,40.9,107509618.86905703
-45.0,41.1,93574982.22783917
-45.0,41.3,102841824.63103837
-45.0,41.5,59964751.93128573
-45.0,41.7,99150126.58026217
-45.0,41.9,84772053.25747328
-45.0,42.1,54315393.49693979
-45.0,42.3,99634705.31639516
-45.0,42.5,101538477.52767432
-45.0,42.7,101378057.45424943
-45.0,42.9,93634715.51328935
-45.0,43.1,72509462.14460355
-45.0,43.3,88875134.1434615
-45.0,43.5,29707595.310490604
-45.0,43.7,30485696.77429398
-45.0,43.9,25793051.37774522
-45.0,44.1,51738867.61619663
-45.0,44.3,21869509.74177482
-45.0,44.5,33925036.778206214
-45.0,44.7,38101690.6691902
-45.0,44.9,23818270.469179012
-45.0,45.1,64201855.60546202
-45.0,45.3,91218006.33945137
-45.0,45.5,139750810.53241426
-45.0,45.7,168164433.54684064
-45.0,45.9,164339806.30969334
-45.0,46.1,29858120.172992427
-45.0,46.3,31869065.362333063
-45.0,46.5,27613257.32604612
-45.0,46.7,40215057.32524967
-45.0,46.9,22041205.227036566
-45.0,47.1,33116487.93140254
-45.0,47.3,16686025.6814512
-45.0,47.5,34425453.885481276
-45.0,47.7,73475335.0403779
-45.0,47.9,22775200.598249976
-45.0,48.1,18632335.232369117
-45.0,48.3,15768003.521729704
-45.0,48.5,18219670.243302725
-45.0,48.7,39250877.626771234
-45.0,48.9,19784689.864178576
-45.0,49.1,71217160.41959074
-45.0,49.3,32141334.504347082
-45.0,49.5,28308448.687961407
-45.0,49.7,11085242.022981748
-45.0,49.9,43778125.1761076
-45.0,50.1,17806251.046086706
-45.0,50.3,10018335.403483864
-45.0,50.5,70346050.00677581
-45.0,50.7,6773958.20624926
-45.0,50.9,5511526.895002279
-45.0,51.1,2869083.221982043
-45.0,51.3,2247540.285877471
-45.0,51.5,2635278.6955988156
-45.0,51.7,1707074.7258574052
-45.0,51.9,5114323.173003162
-45.0,52.1,11317458.941210018
-45.0,52.3,22739639.683995232
-45.0,52.5,11304184.877776649
-45.0,52.7,18128222.505160898
-45.0,52.9,11141023.25772789
-45.0,53.1,24111845.99141989
-45.0,53.3,13752118.269009033
-45.0,53.5,7545475.432906428
-45.0,53.7,26412030.006141067
-45.0,53.9,27560915.280462254
-45.0,54.1,19707798.343324482
-45.0,54.3,39943052.156088024
-45.0,54.5,10999975.020626085
-45.0,54.7,13928075.030316152
-45.0,54.9,64002480.6811091
-45.0,55.1,68884658.58565821
-45.0,55.3,15527475.229692584
-45.0,55.5,22085552.666234415
-45.0,55.7,14250951.53916989
-45.0,55.9,21128764.207622282
-45.0,56.1,7182361.9192702845
-45.0,56.3,9204808.782892678
-45.0,56.5,6418650.746961719
-45.0,56.7,9087001.469921518
-45.0,56.9,15782559.739017433
-45.0,57.1,12124046.84682467
-45.0,57.3,5908051.829666737
-45.0,57.5,28087352.568899326
-45.0,57.7,49088127.653530546
-45.0,57.9,50985149.70187057
-45.0,58.1,3862941.0111481617
-45.0,58.3,2154848.1042887657
-45.0,58.5,7868012.548092837
-45.0,58.7,11843330.573534872
-45.0,58.9,13432334.013568748
-45.0,59.1,37249209.19767097
-45.0,59.3,46065035.127395414
-45.0,59.5,6708945.463751732
-45.0,59.7,7169691.222356613
-45.0,59.9,6874569.573409011
-45.0,60.1,14778708.691868804
-45.0,60.3,37366186.88167754
-45.0,60.5,9316469.29944441
-45.0,60.7,4700225.188452483
-45.0,60.9,9152692.999753706
-45.0,61.1,36340011.27330006
-45.0,61.3,5837872.761344287
-45.0,61.5,4755810.329079721
-45.0,61.7,2577808.034597519
-45.0,61.9,6548374.548696928
-45.0,62.1,13701586.322984273
-45.0,62.3,20133850.527046688
-45.0,62.5,8627500.154763512
-45.0,62.7,1426550.7756457622
-45.0,62.9,2766624.0448557152
-45.0,63.1,69020755.44625773
-45.0,63.3,6818154.8038171865
-45.0,63.5,5013108.439323713
-45.0,63.7,7371668.164825736
-45.0,63.9,3434852.4654219705
-45.0,64.1,6360463.588218279
-45.0,64.3,6526992.747655108
-45.0,64.5,37003752.155376054
-45.0,64.7,12175370.711406536
-45.0,64.9,9903394.08148127
-45.0,65.1,11394991.538991295
-45.0,65.3,18083497.96188824
-45.0,65.5,26358066.41303552
-45.0,65.7,8038802.983575036
-45.0,65.9,6341947.778145027
-45.0,66.1,14486075.92981496
-45.0,66.3,5218818.712133472
-45.0,66.5,1988469.786481863
-45.0,66.7,20855740.857458644
-45.0,66.9,9091979.24370903
-45.0,67.1,16161926.43827796
-45.0,80.7,19793438.67871421
-45.0,80.9,9294861.235957703
-35.0,0.1,133289169.92092401
-35.0,0.3,234496889.46458104
-35.0,0.5,227030228.78331026
-35.0,0.7,211162820.62746018
-35.0,0.9,209134377.80904827
-35.0,1.1,162422118.9580536
-35.0,1.3,286508968.9829787
-35.0,1.5,298550354.6166047
-35.0,1.7,274366029.22200596
-35.0,1.9,432726397.9006707
-35.0,2.1,239796069.05505684
-35.0,2.3,173357835.4443318
-35.0,2.5,224255233.0279937
-35.0,2.7,211245436.5881699
-35.0,2.9,230556906.09094885
-35.0,3.1,166874699.90057728
-35.0,3.3,184838165.63545296
-35.0,3.5,215046502.36272296
-35.0,3.7,169258676.4407216
-35.0,3.9,170108819.866977
-35.0,4.1,178287415.33108473
-35.0,4.3,275736010.6153892
-35.0,4.5,359373508.55338407
-35.0,4.7,315607940.9429678
-35.0,4.9,337322687.17243993
-35.0,5.1,280919155.28204554
-35.0,5.3,297698401.09079015
-35.0,5.5,262263251.04500064
-35.0,5.7,257668765.8391254
-35.0,5.9,263207595.06914404
-35.0,6.1,325566392.21937156
-35.0,6.3,338768428.77445287
-35.0,6.5,276805704.0339999
-35.0,6.7,337061542.60063285
-35.0,6.9,369298322.14631474
-35.0,7.1,471182830.3730362
-35.0,7.3,348885716.28716725
-35.0,7.5,477070518.5826632
-35.0,7.7,464433044.53798234
-35.0,7.9,436863418.153392
-35.0,8.1,578543229.1596904
-35.0,8.3,477095520.58282316
-35.0,8.5,453101368.77315193
-35.0,8.7,491660335.8434588
-35.0,8.9,525795796.69540983
-35.0,9.1,500086273.87023556
-35.0,9.3,422744339.90918374
-35.0,9.5,444450752.1386025
-35.0,9.7,420704131.4436377
-35.0,9.9,424068917.97195965
-35.0,10.1,536428845.6802035
-35.0,10.3,611212811.0520335
-35.0,10.5,513225070.0719708
-35.0,10.7,502739728.9822402
-35.0,10.9,606570395.9182498
-35.0,11.1,609739804.8254117
-35.0,11.3,733953625.792326
-35.0,11.5,442426004.94012374
-35.0,11.7,538128985.4621251
-35.0,11.9,670606966.8077217
-35.0,12.1,688657882.9775462
-35.0,12.3,744562920.9914471
-35.0,12.5,621575668.7382653
-35.0,12.7,502931637.24591184
-35.0,12.9,512960757.8259353
-35.0,13.1,432656822.1988679
-35.0,13.3,402817896.6232835
-35.0,13.5,471556766.7736195
-35.0,13.7,421634296.3545681
-35.0,13.9,565589930.4523548
-35.0,14.1,508914544.2344286
-35.0,14.3,634926733.0526716
-35.0,14.5,451124966.31706405
-35.0,14.7,424725116.77253944
-35.0,14.9,525400704.7562297
-35.0,15.1,482852881.62419516
-35.0,15.3,801949525.494468
-35.0,15.5,586089873.6152287
-35.0,15.7,718096965.102608
-35.0,15.9,539812076.3688245
-35.0,16.1,523206260.7240858
-35.0,16.3,478823185.19116527
-35.0,16.5,685284045.9514289
-35.0,16.7,607424498.9372905
-35.0,16.9,813184323.2224793
-35.0,17.1,630919930.6080233
-35.0,17.3,631082990.409972
-35.0,17.5,508845798.16159046
-35.0,17.7,652995490.0162753
-35.0,17.9,557252762.7247888
-35.0,18.1,553658131.2628691
-35.0,18.3,442760722.5169266
-35.0,18.5,417660022.90741336
-35.0,18.7,468130685.74897754
-35.0,18.9,556736028.3241967
-35.0,19.1,601296708.5632311
-35.0,19.3,534257069.3739965
-35.0,19.5,470525613.39145446
-35.0,19.7,521828925.8012436
-35.0,19.9,531297292.6220223
-35.0,20.1,512665862.43943256
-35.0,20.3,489076433.80701226
-35.0,20.5,593818746.0728381
-35.0,20.7,795139403.0074443
-35.0,20.9,575019568.6846503
-35.0,21.1,684092510.2062463
-35.0,21.3,487614423.935212
-35.0,21.5,427883363.3990871
-35.0,21.7,421595152.9516027
-35.0,21.9,405444690.477199
-35.0,22.1,478228341.22355735
-35.0,22.3,528213825.7335097
-35.0,22.5,577096997.3223802
-35.0,22.7,457577895.8244262
-35.0,22.9,485390942.88930756
-35.0,23.1,406112617.21450543
-35.0,23.3,443490117.2184273
-35.0,23.5,502355761.61326694
-35.0,23.7,616809827.4407955
-35.0,23.9,569963545.801613
-35.0,24.1,550562955.2928337
-35.0,24.3,641535259.4723415
-35.0,24.5,467237541.14507145
-35.0,24.7,526365035.2963382
-35.0,24.9,531273519.9811461
-35.0,25.1,648390295.0546753
-35.0,25.3,640010853.9603229
-35.0,25.5,814809302.3912503
-35.0,25.7,749147601.4913772
-35.0,25.9,705673950.1452726
-35.0,26.1,555298417.0860366
-35.0,26.3,738688808.5285133
-35.0,26.5,633224903.8444947
-35.0,26.7,553709530.548266
-35.0,26.9,567184590.4535109
-35.0,27.1,585032511.4998642
-35.0,27.3,406981691.26531637
-35.0,27.5,410599665.46946687
-35.0,27.7,473590413.6282638
-35.0,27.9,589373658.188281
-35.0,28.1,703593542.3853517
-35.0,28.3,604089541.3412862
-35.0,28.5,564759094.7547296
-35.0,28.7,556673266.8930258
-35.0,28.9,530296748.7776096
-35.0,29.1,478731624.321801
-35.0,29.3,401030951.25438094
-35.0,29.5,350976418.98833054
-35.0,29.7,353114825.3549575
-35.0,29.9,260325916.57106328
-35.0,30.1,408281983.8256745
-35.0,30.3,394866317.81221235
-35.0,30.5,400277704.7201485
-35.0,30.7,350047951.0457368
-35.0,30.9,352602227.786066
-35.0,31.1,489091766.85869414
-35.0,31.3,308088523.4016308
-35.0,31.5,475234700.52566504
-35.0,31.7,399261126.4104749
-35.0,31.9,443489400.72068524
-35.0,32.1,444616870.2545978
-35.0,32.3,366556888.6536564
-35.0,32.5,491189747.6685013
-35.0,32.7,342338548.47150975
-35.0,32.9,286771697.39189994
-35.0,33.1,248030815.31590402
-35.0,33.3,275946314.0158302
-35.0,33.5,277053876.2256335
-35.0,33.7,292777984.8330552
-35.0,33.9,360803185.52181005
-35.0,34.1,324235603.2524834
-35.0,34.3,316456726.7945539
-35.0,34.5,308435044.33597517
-35.0,34.7,487230268.01420134
-35.0,34.9,396600808.0043085
-35.0,35.1,324036952.36795413
-35.0,35.3,313886196.8686002
-35.0,35.5,322412180.6064244
-35.0,35.7,459094005.046799
-35.0,35.9,346149750.8035937
-35.0,36.1,292645432.7507589
-35.0,36.3,535229243.6788608
-35.0,36.5,400336212.4173554
-35.0,36.7,227823240.94223166
-35.0,36.9,258979164.7886884
-35.0,37.1,326409596.9306504
-35.0,37.3,279903915.69183755
-35.0,37.5,421749275.3869782
-35.0,37.7,379188856.97884494
-35.0,37.9,402420655.19087684
-35.0,38.1,370220801.6762005
-35.0,38.3,433904885.8448646
-35.0,38.5,315516342.3631961
-35.0,38.7,312125648.7849345
-35.0,38.9,257207982.370113
-35.0,39.1,275523173.0755655
-35.0,39.3,364814215.30313677
-35.0,39.5,375132951.81261563
-35.0,39.7,216673065.36860806
-35.0,39.9,348532709.16273606
-35.0,40.1,231352407.13676402
-35.0,40.3,335350357.44036
-35.0,40.5,432931203.123701
-35.0,40.7,235547991.65230352
-35.0,40.9,229255029.69347656
-35.0,41.1,209764141.61398375
-35.0,41.3,208957252.02510923
-35.0,41.5,380733362.13805103
-35.0,41.7,209046587.98043215
-35.0,41.9,156746099.26561847
-35.0,42.1,160963480.3966821
-35.0,42.3,197782074.45132565
-35.0,42.5,245033177.31481868
-35.0,42.7,246595217.81350353
-35.0,42.9,167851814.26882175
-35.0,43.1,239824728.96474254
-35.0,43.3,221458591.49878296
-35.0,43.5,238470661.36331633
-35.0,43.7,225027089.6483182
-35.0,43.9,393002707.1849006
-35.0,44.1,151298189.82803696
-35.0,44.3,218790353.90704563
-35.0,44.5,195093624.08117837
-35.0,44.7,394114749.3911127
-35.0,44.9,173889627.61063117
-35.0,45.1,268158368.20490137
-35.0,45.3,263395204.34636286
-35.0,45.5,340433230.1335238
-35.0,45.7,252188463.1615175
-35.0,45.9,312770873.8569373
-35.0,46.1,179093656.30095053
-35.0,46.3,134173252.71391243
-35.0,46.5,227302422.50450927
-35.0,46.7,152637512.66013804
-35.0,46.9,111621373.14876594
-35.0,47.1,93362257.81923793
-35.0,47.3,124640551.93797104
-35.0,47.5,156177019.04840174
-35.0,47.7,243426110.58960134
-35.0,47.9,173663516.00737414
-35.0,48.1,144150295.22120443
-35.0,48.3,67892573.18564369
-35.0,48.5,91464971.79804552
-35.0,48.7,118474474.18719593
-35.0,48.9,150754292.62093607
-35.0,49.1,98840901.23891662
-35.0,49.3,55236658.75170467
-35.0,49.5,88447584.8565623
-35.0,49.7,158181319.6639442
-35.0,49.9,125990799.47511938
-35.0,50.1,159341027.82521245
-35.0,50.3,128357972.25769013
-35.0,50.5,131345122.99445496
-35.0,50.7,178454510.1466338
-35.0,50.9,203760720.16379714
-35.0,51.1,113477102.3009141
-35.0,51.3,116013730.57054219
-35.0,51.5,69197730.38856684
-35.0,51.7,114850213.65811831
-35.0,51.9,228457341.44402745
-35.0,52.1,92359047.84901646
-35.0,52.3,118452387.2015342
-35.0,52.5,78426598.41143252
-35.0,52.7,65507616.17490486
-35.0,52.9,46002171.87812432
-35.0,53.1,88936375.84521092
-35.0,53.3,85730840.3676819
-35.0,53.5,125779783.34797707
-35.0,53.7,65517986.53696218
-35.0,53.9,95845375.02065024
-35.0,54.1,96364949.01492573
-35.0,54.3,107453618.91394752
-35.0,54.5,99860628.3676148
-35.0,54.7,114102831.09224908
-35.0,54.9,64711360.920940064
-35.0,55.1,55437014.1466521
-35.0,55.3,56990682.93487613
-35.0,55.5,91839398.433926
-35.0,55.7,45927618.402534045
-35.0,55.9,42958941.99439425
-35.0,56.1,66914553.76761967
-35.0,56.3,104442480.58698392
-35.0,56.5,56684926.95101884
-35.0,56.7,49249226.51429008
-35.0,56.9,51624491.95030625
-35.0,57.1,58244931.08769969
-35.0,57.3,36774208.9050382
-35.0,57.5,36454613.201635316
-35.0,57.7,64212829.33403904
-35.0,57.9,175673556.14693522
-35.0,58.1,44302412.971318245
-35.0,58.3,65810317.61575618
-35.0,58.5,63032380.44865612
-35.0,58.7,80231079.11981377
-35.0,58.9,29227111.92461008
-35.0,59.1,33847541.890832424
-35.0,59.3,60206211.67038763
-35.0,59.5,42005434.34123298
-35.0,59.7,23786744.56852476
-35.0,59.9,29730772.126928527
-35.0,60.1,31967037.00096913
-35.0,60.3,32529265.237146575
-35.0,60.5,66895773.98469405
-35.0,60.7,24846293.88752307
-35.0,60.9,59738342.415809564
-35.0,61.1,19004235.270948373
-35.0,61.3,17262089.866133485
-35.0,61.5,18535381.77473504
-35.0,61.7,25078099.762309797
-35.0,61.9,28940663.669383146
-35.0,62.1,23674341.156945646
-35.0,62.3,33917193.01345012
-35.0,62.5,67750140.97658733
-35.0,62.7,49262161.18405612
-35.0,62.9,26318093.381105483
-35.0,63.1,20066575.16010029
-35.0,63.3,19371006.694110192
-35.0,63.5,12124310.819677038
-35.0,63.7,48684701.71429703
-35.0,63.9,23185527.542052533
-35.0,64.1,53598594.07153779
-35.0,64.3,21354483.62264155
-35.0,64.5,31294773.566802386
-35.0,64.7,36409398.4230654
-35.0,64.9,27326922.20204163
-35.0,65.1,32532278.298704326
-35.0,65.3,33275441.069976397
-35.0,65.5,34699495.41664691
-35.0,65.7,23246882.375024393
-35.0,65.9,22738131.26769599
-35.0,66.1,30850922.070749074
-35.0,66.3,34550701.461848475
-35.0,66.5,32688550.22730627
-35.0,66.7,7403533.459147321
-35.0,66.9,8057205.662425845
-35.0,67.1,10915303.842708625
-35.0,67.3,6045807.948195434
-35.0,67.5,5000701.71526241
-35.0,67.7,1704623.5493711294
-35.0,67.9,9072973.198338524
-35.0,68.1,2703232.849879876
-35.0,68.3,2603715.08453708
-35.0,68.5,2137991.552144685
-35.0,68.7,2806031.420673534
-35.0,68.9,1816057.8034779737
-35.0,69.1,1584515.901543617
-35.0,69.3,1275931.6371252388
-35.0,69.5,2171237.04738008
-35.0,69.7,2463620.9207445495
-35.0,69.9,1964716.0008094767
-35.0,70.1,1949763.8242431944
-35.0,70.3,2878963.348742108
-35.0,70.5,3209306.5182771184
-35.0,70.7,811448.7771389736
-35.0,70.9,1477919.892716606
-35.0,71.1,9885896.452410009
-35.0,71.3,11419729.566298941
-35.0,71.5,14879357.769436037
-35.0,71.7,7175464.685741979
-35.0,71.9,7165279.104681316
-35.0,72.1,6702346.142442527
-35.0,72.3,16035973.677290866
-35.0,72.5,5482678.433279188
-35.0,72.7,38605275.450693674
-35.0,72.9,60815574.14487579
-35.0,73.1,20164509.08832888
-35.0,73.3,11520265.512643727
-35.0,73.5,12182422.557605514
-35.0,73.7,24589825.406243663
-35.0,73.9,10744487.009941189
-35.0,74.1,4387568.200026139
-35.0,74.3,5128766.259068448
-35.0,74.5,9961453.024839273
-35.0,74.7,26158125.832570378
-35.0,74.9,5010091.606725221
-35.0,75.1,152960.95482510395
-35.0,75.3,1778837.6312940633
-35.0,75.5,20437155.334417704
-35.0,75.7,1050762.7940551988
-35.0,75.9,1474062.1180312827
-35.0,76.1,1705679.440780602
-35.0,76.3,1239088.5690161397
-35.0,76.5,2861691.982115734
-35.0,76.7,1670231.6577483064
-35.0,76.9,8500680.054404352
-35.0,77.1,19747809.085661996
-35.0,77.3,13165909.984714314
-35.0,77.5,10557443.388834605
-35.0,77.7,3607490.7108707465
-35.0,77.9,2470408.7940911595
-35.0,78.1,3250523.9936540327
-35.0,78.3,3721526.983093791
-35.0,78.5,1527233.7925797263
-35.0,78.7,884384.4762482961
-35.0,78.9,28817162.08488233
-35.0,79.1,39233907.943404704
-25.0,0.1,534434723.1036402
-25.0,0.3,648207625.8408365
-25.0,0.5,652113028.7708086
-25.0,0.7,856458335.6713787
-25.0,0.9,835623750.352517
-25.0,1.1,1020789694.8497963
-25.0,1.3,919131449.0679617
-25.0,1.5,770847716.0827469
-25.0,1.7,966925808.0616285
-25.0,1.9,941932028.7704464
-25.0,2.1,853043733.6947742
-25.0,2.3,1244495524.951197
-25.0,2.5,1027556865.182699
-25.0,2.7,1017495992.4395761
-25.0,2.9,1172315617.8286119
-25.0,3.1,1195094853.4404624
-25.0,3.3,1028041745.6020917
-25.0,3.5,1290047494.900648
-25.0,3.7,1067274673.0749018
-25.0,3.9,1323637565.213362
-25.0,4.1,1064243812.2048256
-25.0,4.3,1409356828.4859471
-25.0,4.5,1538280264.5327766
-25.0,4.7,1203388239.3849428
-25.0,4.9,1348081451.3426535
-25.0,5.1,1313078274.014561
-25.0,5.3,1244222539.311441
-25.0,5.5,1530538053.9040408
-25.0,5.7,1437636768.1058526
-25.0,5.9,1514787472.5905674
-25.0,6.1,1465674682.3305445
-25.0,6.3,1631095457.4706852
-25.0,6.5,1410359171.116797
-25.0,6.7,1839489316.008026
-25.0,6.9,1268613781.7118883
-25.0,7.1,1613190819.9714801
-25.0,7.3,1515950914.0821767
-25.0,7.5,1425154472.387957
-25.0,7.7,1534913328.511228
-25.0,7.9,1546673733.8987122
-25.0,8.1,1650196947.8825276
-25.0,8.3,1479701332.3660161
-25.0,8.5,1553759293.2019782
-25.0,8.7,1389312276.203816
-25.0,8.9,1446029370.1324162
-25.0,9.1,1331501418.3035095
-25.0,9.3,1356171842.1636631
-25.0,9.5,1458674537.100223
-25.0,9.7,1393032822.7163153
-25.0,9.9,1460430446.8037686
-25.0,10.1,1524075470.5323637
-25.0,10.3,1763917885.678215
-25.0,10.5,1791046601.9785357
-25.0,10.7,1996193255.0380805
-25.0,10.9,1680775487.6800401
-25.0,11.1,1989433664.497082
-25.0,11.3,1818680939.4223635
-25.0,11.5,1763960875.5427434
-25.0,11.7,1943205607.2781448
-25.0,11.9,1857847345.736377
-25.0,12.1,1847248232.3472757
-25.0,12.3,1781951417.3501904
-25.0,12.5,1774008059.4079506
-25.0,12.7,2058586017.9523265
-25.0,12.9,2342122135.985057
-25.0,13.1,2134815204.5225458
-25.0,13.3,2147478035.0452173
-25.0,13.5,2064268535.1479704
-25.0,13.7,2173464337.17714
-25.0,13.9,1698216852.8233392
-25.0,14.1,1971424833.142006
-25.0,14.3,2172376655.894161
-25.0,14.5,1921258150.1241066
-25.0,14.7,2068921546.9062564
-25.0,14.9,2030956217.0705183
-25.0,15.1,2138036691.5024395
-25.0,15.3,2415524689.9389963
-25.0,15.5,2161997243.339045
-25.0,15.7,2287395284.23209
-25.0,15.9,2299617453.5591807
-25.0,16.1,2389431557.99372
-25.0,16.3,2205345281.31783
-25.0,16.5,2049334497.2876868
-25.0,16.7,1850745834.9307463
-25.0,16.9,2006034313.8159955
-25.0,17.1,1968999412.8640401
-25.0,17.3,1994782885.7982848
-25.0,17.5,1889501574.9072897
-25.0,17.7,2048978963.5659542
-25.0,17.9,2341678850.145116
-25.0,18.1,2079395235.4800754
-25.0,18.3,1868241389.929596
-25.0,18.5,2455983507.338204
-25.0,18.7,2195497736.3498282
-25.0,18.9,2342176853.786312
-25.0,19.1,2257482936.49314
-25.0,19.3,2141418787.1077957
-25.0,19.5,2160525632.3975
-25.0,19.7,2294342823.4439754
-25.0,19.9,2360422619.6315913
-25.0,20.1,2457630924.1994267
-25.0,20.3,2446609755.9297957
-25.0,20.5,2195563088.485993
-25.0,20.7,1788898428.6163707
-25.0,20.9,2153349869.7995386
-25.0,21.1,1965889322.4278457
-25.0,21.3,2408390257.9476347
-25.0,21.5,2062814233.2834594
-25.0,21.7,2313097114.1341386
-25.0,21.9,2163288259.1391625
-25.0,22.1,1865769849.82328
-25.0,22.3,1974869867.4174478
-25.0,22.5,2269174294.124525
-25.0,22.7,1921707394.20843
-25.0,22.9,1720738978.876983
-25.0,23.1,2057804292.5183642
-25.0,23.3,1894447407.9796672
-25.0,23.5,1811275407.3116198
-25.0,23.7,2097308885.7666688
-25.0,23.9,1793188251.4402058
-25.0,24.1,1706651539.6646514
-25.0,24.3,2057116718.65876
-25.0,24.5,1998053848.8327937
-25.0,24.7,1745263866.9615443
-25.0,24.9,1692235831.3551965
-25.0,25.1,1636660420.0130885
-25.0,25.3,1543136346.8353488
-25.0,25.5,1717690959.771503
-25.0,25.7,1914808539.132603
-25.0,25.9,2066424740.8269286
-25.0,26.1,1860259001.7156124
-25.0,26.3,1649188081.351184
-25.0,26.5,1836787214.4703705
-25.0,26.7,1813541576.538793
-25.0,26.9,1866895958.0114827
-25.0,27.1,1780707841.2426841
-25.0,27.3,1700956589.3476608
-25.0,27.5,1861314817.7042704
-25.0,27.7,1677349723.422821
-25.0,27.9,1756163192.904603
-25.0,28.1,1636904708.0327516
-25.0,28.3,1813340391.5148811
-25.0,28.5,1684733194.9451885
-25.0,28.7,2262587492.670605
-25.0,28.9,1814404202.1099246
-25.0,29.1,1703645341.4010677
-25.0,29.3,1390682182.1763842
-25.0,29.5,1594471637.670682
-25.0,29.7,1508834658.5072207
-25.0,29.9,1421031103.302744
-25.0,30.1,1162983423.289248
-25.0,30.3,1595314201.305034
-25.0,30.5,1463040497.2367625
-25.0,30.7,1306146648.5946329
-25.0,30.9,1451988331.0121822
-25.0,31.1,1405435775.7368705
-25.0,31.3,1208223543.2529929
-25.0,31.5,1067753859.2227652
-25.0,31.7,1034377584.2942247
-25.0,31.9,938315185.8785205
-25.0,32.1,1132751404.4260798
-25.0,32.3,1222099238.5273175
-25.0,32.5,1058758720.3054678
-25.0,32.7,1202850262.7118165
-25.0,32.9,1079316284.9709728
-25.0,33.1,948891484.4710957
-25.0,33.3,1047875647.5480332
-25.0,33.5,974029543.7813005
-25.0,33.7,1112975414.352907
-25.0,33.9,984277158.4622699
-25.0,34.1,926844234.2657398
-25.0,34.3,1108780406.806602
-25.0,34.5,1046647193.3139268
-25.0,34.7,995081605.0201062
-25.0,34.9,982065480.7739072
-25.0,35.1,1101978769.1612616
-25.0,35.3,1481215857.7512748
-25.0,35.5,1021492428.2932078
-25.0,35.7,815173924.3211856
-25.0,35.9,965700182.1080831
-25.0,36.1,904591598.0970787
-25.0,36.3,820589629.0707783
-25.0,36.5,819655843.9607296
-25.0,36.7,905462708.5098935
-25.0,36.9,1062591040.465741
-25.0,37.1,995890078.446095
-25.0,37.3,917079135.5616143
-25.0,37.5,1047450726.6765352
-25.0,37.7,699746402.0349382
-25.0,37.9,784208324.9012864
-25.0,38.1,924834356.280931
-25.0,38.3,919067492.2168736
-25.0,38.5,850219412.7264721
-25.0,38.7,719753658.7240705
-25.0,38.9,709737057.9993308
-25.0,39.1,658294895.8691959
-25.0,39.3,632152796.9598051
-25.0,39.5,736029093.4888668
-25.0,39.7,819044709.0970899
-25.0,39.9,769502698.9791161
-25.0,40.1,675169160.5916709
-25.0,40.3,655230510.4468691
-25.0,40.5,642398903.2244753
-25.0,40.7,582288249.726645
-25.0,40.9,692633615.8174706
-25.0,41.1,673454215.7037723
-25.0,41.3,643018334.3777609
-25.0,41.5,670663909.5230184
-25.0,41.7,663463408.8977497
-25.0,41.9,703946474.0889679
-25.0,42.1,606582576.379866
-25.0,42.3,644449368.9208561
-25.0,42.5,676499142.555839
-25.0,42.7,599369895.2929809
-25.0,42.9,547498701.856933
-25.0,43.1,547227752.5791807
-25.0,43.3,519693423.13599277
-25.0,43.5,550647030.646313
-25.0,43.7,444561658.44700456
-25.0,43.9,444924281.7253435
-25.0,44.1,628690830.7114041
-25.0,44.3,555832928.1727154
-25.0,44.5,569180677.7423038
-25.0,44.7,503964412.1755985
-25.0,44.9,493708576.6257984
-25.0,45.1,410881286.7925362
-25.0,45.3,355325635.7039484
-25.0,45.5,681807184.0920728
-25.0,45.7,470795997.0130944
-25.0,45.9,500814914.3635865
-25.0,46.1,349629968.8892156
-25.0,46.3,304864283.56199116
-25.0,46.5,413861898.54464376
-25.0,46.7,344832488.5598691
-25.0,46.9,451376193.05170363
-25.0,47.1,427984842.1056189
-25.0,47.3,442951725.7308187
-25.0,47.5,326954097.504271
-25.0,47.7,415227826.06922287
-25.0,47.9,391219080.3318564
-25.0,48.1,444312694.3368139
-25.0,48.3,353219660.28775513
-25.0,48.5,402928538.9588332
-25.0,48.7,336333090.6593191
-25.0,48.9,455151193.3926057
