depth_um,-85.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,75.000000,85.000000,105.000000
6.7,0.0,0.0,0.0,0.0,0.0,1716818732.1937323,153618126780.62677,154807158119.6581,1429309116.8091168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,1469541666.6666665,149560398860.39886,151177350427.35043,1370584045.5840456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,24627492.877492875,0.0,0.0,0.0,0.0,1380212962.9629629,142142058404.5584,148266203703.7037,1258511396.011396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,12090099.715099715,0.0,0.0,0.0,0.0,1513105413.1054132,140319907407.4074,143339636752.13675,1370085470.08547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,1162357549.85755,135408084045.58405,137460861823.36182,1124893162.3931625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,972578347.5783476,128491844729.34473,133893853276.35327,1068924857.5498575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,1016987179.4871795,123574537037.03703,127437165740.74074,1241431267.806268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,1050992165.2421651,119232123575.49858,124490028490.02849,1323829059.8290598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,785571937.3219373,115700573361.82336,118988201566.95157,995512820.5128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,900285612.5356126,108614026353.27635,111160861823.36182,743835470.0854701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,118304.84330484329,0.0,0.0,0.0,998336894.5868946,107401873931.62393,105756203703.7037,656891025.6410257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,532157407.40740734,99921292841.88034,100635544871.79488,758853276.3532764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0,0.0,0.0,645562678.0626781,94158077136.75215,94448336894.5869,664964387.4643874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,0.0,0.0,0.0,0.0,0.0,410606481.4814815,90354865740.74074,90749362535.61253,621324786.3247863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0,0.0,419869658.1196581,82738979344.72934,86468771367.52136,407852564.1025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,0.0,0.0,0.0,0.0,0.0,426353276.3532764,78780288461.53847,80241716524.21652,271185897.4358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9,0.0,0.0,0.0,0.0,0.0,216253561.25356126,72251513532.76353,75171413817.66382,388404558.4045584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1,0.0,0.0,0.0,0.0,0.0,377656695.1566951,67473732193.73219,69302126068.37607,291452991.4529914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3,0.0,0.0,0.0,0.0,0.0,257022792.022792,62527749287.74929,64688725071.22507,316887464.3874644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
