# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
4.845000e+01,7.859296e+01
4.855000e+01,7.356892e+01
4.865000e+01,6.706143e+01
4.875000e+01,6.945140e+01
4.885000e+01,6.858895e+01
4.895000e+01,6.576461e+01
4.905000e+01,5.964235e+01
4.915000e+01,4.977707e+01
4.925000e+01,5.745320e+01
4.935000e+01,4.414938e+01
4.945000e+01,4.937125e+01
4.955000e+01,5.276877e+01
4.965000e+01,5.269373e+01
4.975000e+01,4.696131e+01
4.985000e+01,4.894526e+01
4.995000e+01,4.300291e+01
5.005000e+01,3.777565e+01
5.015000e+01,3.507647e+01
5.025000e+01,4.044622e+01
5.035000e+01,3.602716e+01
5.045000e+01,3.229680e+01
5.055000e+01,2.724388e+01
5.065000e+01,2.895499e+01
5.075000e+01,2.502827e+01
5.085000e+01,2.265951e+01
5.095000e+01,2.546429e+01
5.105000e+01,2.171249e+01
5.115000e+01,2.193663e+01
5.125000e+01,2.618701e+01
5.135000e+01,2.208990e+01
5.145000e+01,2.638232e+01
5.155000e+01,1.761661e+01
5.165000e+01,1.758143e+01
5.175000e+01,1.811423e+01
5.185000e+01,1.704838e+01
5.195000e+01,1.793696e+01
5.205000e+01,1.548380e+01
5.215000e+01,1.632511e+01
5.225000e+01,1.712375e+01
5.235000e+01,1.682617e+01
5.245000e+01,1.222855e+01
5.255000e+01,1.274030e+01
5.265000e+01,1.317471e+01
5.275000e+01,1.410992e+01
5.285000e+01,1.212342e+01
5.295000e+01,1.146533e+01
5.305000e+01,1.197691e+01
5.315000e+01,1.257364e+01
5.325000e+01,1.311408e+01
5.335000e+01,7.972725e+00
5.345000e+01,8.489640e+00
5.355000e+01,7.349990e+00
5.365000e+01,9.443315e+00
5.375000e+01,7.438661e+00
5.385000e+01,6.265832e+00
5.395000e+01,1.082642e+01
5.405000e+01,9.264911e+00
5.415000e+01,9.774872e+00
5.425000e+01,6.944089e+00
5.435000e+01,6.196390e+00
5.445000e+01,7.938110e+00
5.455000e+01,4.650447e+00
5.465000e+01,4.887630e+00
5.475000e+01,4.285649e+00
5.485000e+01,4.246953e+00
5.495000e+01,2.716436e+00
5.505000e+01,2.709319e+00
5.515000e+01,1.582762e+00
5.525000e+01,2.422470e+00
5.535000e+01,2.691736e+00
5.545000e+01,2.913658e+00
5.555000e+01,3.568063e+00
5.565000e+01,2.377948e+00
5.575000e+01,1.888516e+00
5.585000e+01,2.877280e+00
5.595000e+01,3.093205e+00
5.605000e+01,2.755879e+00
5.615000e+01,1.751419e+00
5.625000e+01,2.262176e+00
5.635000e+01,1.984761e+00
5.645000e+01,1.607760e+00
5.655000e+01,1.358605e+00
5.665000e+01,1.605974e+00
5.675000e+01,6.961050e-01
5.685000e+01,5.936854e-01
5.695000e+01,4.678023e-01
5.705000e+01,2.253001e+00
5.715000e+01,1.623183e+00
5.725000e+01,1.009328e+00
5.735000e+01,1.515889e+00
5.745000e+01,3.660832e-01
5.755000e+01,3.471338e-01
5.765000e+01,5.280746e-01
5.775000e+01,4.066783e-01
5.785000e+01,1.892350e+00
5.795000e+01,2.166401e+00
5.805000e+01,7.914220e-01
5.815000e+01,7.410885e-01
5.825000e+01,1.075335e+00
5.835000e+01,5.212760e-01
5.845000e+01,7.042082e-01
5.855000e+01,6.755145e-01
5.865000e+01,3.447738e-01
5.875000e+01,3.110929e-01
5.885000e+01,1.318733e+00
5.895000e+01,1.477111e+00
5.905000e+01,1.022837e+00
5.915000e+01,4.302093e-01
5.925000e+01,1.830209e-01
5.935000e+01,2.329771e-01
5.945000e+01,3.585704e-01
5.955000e+01,1.818664e-01
5.965000e+01,1.323746e-01
5.975000e+01,4.396241e-01
5.985000e+01,1.551573e+00
5.995000e+01,1.312270e-01
6.005000e+01,2.183335e-01
6.015000e+01,1.383435e-01
6.025000e+01,4.632200e-01
6.035000e+01,5.748386e-01
6.045000e+01,5.513994e-01
6.055000e+01,1.871561e-01
6.065000e+01,1.875044e-01
6.075000e+01,7.547831e-02
6.085000e+01,7.694500e-02
6.095000e+01,1.258193e-01
6.105000e+01,1.437347e-01
6.115000e+01,1.070588e-01
6.125000e+01,1.373119e-01
6.135000e+01,1.940734e-01
6.145000e+01,2.451473e-01
6.155000e+01,1.019003e-01
6.165000e+01,7.936744e-01
6.175000e+01,2.881236e-01
6.185000e+01,3.499972e-01
6.195000e+01,3.512646e-01
6.205000e+01,4.547125e-01
6.215000e+01,4.565815e-01
6.225000e+01,7.203789e-01
6.235000e+01,0.000000e+00
6.245000e+01,0.000000e+00
6.255000e+01,0.000000e+00
6.265000e+01,0.000000e+00
6.275000e+01,0.000000e+00
