# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
-0.0250,-0.0150,16.500,5.3020e+05
-0.0050,0.0150,9.100,1.4746e+06
-0.0250,-0.0150,16.300,6.0063e+05
-0.0050,0.0150,8.900,1.2675e+06
-0.0250,-0.0150,16.100,5.1601e+05
-0.0050,0.0150,8.700,1.3063e+06
-0.0250,-0.0150,15.900,5.0239e+05
-0.0050,0.0150,8.500,1.4252e+06
-0.0250,-0.0150,15.700,5.2298e+05
-0.0050,0.0150,8.300,1.2776e+06
-0.0250,-0.0150,15.500,4.6367e+05
-0.0050,0.0150,8.100,1.2523e+06
-0.0250,-0.0150,15.300,4.8463e+05
-0.0050,0.0150,7.900,1.2637e+06
-0.0250,-0.0150,15.100,5.3611e+05
-0.0050,0.0150,7.700,1.1108e+06
-0.0250,-0.0150,14.900,5.1626e+05
0.0050,0.0250,34.700,4.0489e+05
-0.0150,-0.0050,41.900,3.6023e+05
-0.0050,0.0150,7.500,1.1615e+06
-0.0250,-0.0150,14.700,6.0579e+05
-0.0150,0.0050,20.100,2.2981e+06
0.0150,-0.0350,10.500,1.2277e+05
0.0050,0.0350,12.900,1.5787e+05
0.0050,0.0450,16.100,1.0036e+04
-0.0350,-0.0250,27.300,2.0583e+04
-0.0250,-0.0150,35.500,2.3515e+05
-0.0050,0.0150,28.300,1.6666e+06
0.0250,-0.0250,18.700,1.5736e+05
-0.0250,-0.0150,35.700,1.5221e+05
-0.0050,0.0150,28.500,1.5658e+06
0.0250,-0.0250,18.900,2.3679e+05
-0.0250,-0.0150,36.100,1.2625e+05
-0.0050,0.0150,28.900,1.6307e+06
0.0250,-0.0250,19.300,2.1521e+05
-0.0250,-0.0150,35.900,1.3610e+05
-0.0050,0.0150,28.700,1.5800e+06
0.0250,-0.0250,19.100,2.6458e+05
-0.0150,-0.0150,22.300,1.2206e+06
0.0050,0.0150,15.100,2.1958e+06
-0.0150,-0.0150,22.100,1.3462e+06
0.0050,0.0150,14.900,2.2143e+06
-0.0150,-0.0150,21.900,1.2232e+06
0.0050,0.0150,14.700,2.1855e+06
-0.0150,-0.0150,21.700,1.2340e+06
0.0050,0.0150,14.500,2.1159e+06
-0.0050,0.0150,6.100,9.9556e+05
-0.0250,-0.0150,13.300,4.8774e+05
0.0050,0.0250,33.300,3.5492e+05
-0.0150,-0.0050,40.500,4.3023e+05
-0.0050,0.0150,5.900,9.5232e+05
-0.0250,-0.0150,13.100,5.5894e+05
0.0050,0.0250,33.100,3.1613e+05
-0.0150,-0.0050,40.300,4.9850e+05
-0.0050,0.0150,5.700,9.5345e+05
-0.0250,-0.0150,12.900,5.7352e+05
0.0050,0.0250,32.900,3.1765e+05
-0.0150,-0.0050,40.100,5.5129e+05
-0.0050,0.0150,5.500,8.3598e+05
-0.0250,-0.0150,12.700,5.6164e+05
0.0050,0.0250,32.700,4.2571e+05
-0.0150,-0.0050,39.900,5.1753e+05
-0.0050,0.0150,21.300,2.0838e+06
-0.0250,-0.0150,28.500,2.8653e+05
-0.0050,0.0050,59.500,4.8819e+02
0.0250,-0.0250,11.700,1.6044e+05
-0.0050,0.0150,21.100,2.0711e+06
-0.0250,-0.0150,28.300,3.1066e+05
-0.0050,0.0050,59.300,8.4572e+02
0.0250,-0.0250,11.500,2.3296e+05
-0.0050,0.0150,20.900,2.4928e+06
-0.0250,-0.0150,28.100,3.0494e+05
-0.0050,0.0050,59.100,8.1739e+03
0.0250,-0.0250,11.300,1.1340e+05
-0.0050,0.0150,20.700,2.2452e+06
-0.0250,-0.0150,27.900,3.8071e+05
-0.0050,0.0050,58.900,3.2275e+03
0.0250,-0.0250,11.100,2.1692e+05
-0.0050,0.0150,20.500,2.2550e+06
-0.0250,-0.0150,27.700,3.8825e+05
-0.0050,0.0150,20.300,2.1926e+06
-0.0250,-0.0150,27.500,3.9187e+05
-0.0050,0.0150,20.100,2.3254e+06
-0.0250,-0.0150,27.300,3.2968e+05
-0.0050,0.0150,19.900,2.1002e+06
-0.0250,-0.0150,27.100,3.7113e+05
-0.0050,0.0150,19.700,2.3200e+06
-0.0250,-0.0150,26.900,3.8204e+05
-0.0050,0.0150,18.900,2.5789e+06
-0.0250,-0.0150,26.100,4.5462e+05
-0.0050,-0.0050,26.100,3.0801e+06
0.0150,0.0250,18.900,4.9354e+05
-0.0050,-0.0050,25.900,3.1053e+06
-0.0250,-0.0450,29.900,3.1267e+03
0.0150,0.0250,18.700,5.0469e+05
-0.0050,-0.0050,25.700,3.1307e+06
-0.0250,-0.0450,29.700,8.5410e+03
0.0150,0.0250,18.500,4.7930e+05
-0.0050,-0.0050,25.500,3.3255e+06
-0.0250,-0.0450,29.500,1.4879e+03
0.0150,0.0250,18.300,4.8830e+05
-0.0050,-0.0050,25.300,3.4713e+06
-0.0250,-0.0450,29.300,1.9282e+03
0.0150,0.0250,18.100,5.0827e+05
-0.0050,-0.0050,25.100,3.3062e+06
-0.0250,-0.0450,29.100,1.4719e+03
0.0150,0.0250,17.900,5.4226e+05
-0.0050,-0.0050,24.900,3.2872e+06
-0.0250,-0.0450,28.900,1.1884e+03
0.0150,0.0250,17.700,4.8710e+05
-0.0250,0.0150,31.100,2.7417e+05
0.0050,-0.0250,21.500,8.8662e+05
0.0250,0.0050,14.300,7.6601e+05
-0.0250,0.0150,30.900,2.7920e+05
0.0250,0.0050,14.100,7.2740e+05
0.0050,-0.0250,21.300,7.4508e+05
-0.0250,0.0150,30.700,3.5665e+05
0.0250,0.0050,13.900,8.2999e+05
0.0050,-0.0250,21.100,8.6579e+05
-0.0250,0.0150,30.500,2.5402e+05
0.0250,0.0050,13.700,7.4534e+05
0.0050,-0.0250,20.900,8.0790e+05
-0.0250,0.0150,30.300,2.9234e+05
0.0250,0.0050,13.500,7.6558e+05
0.0050,-0.0250,20.700,7.8380e+05
-0.0250,0.0150,30.100,2.8479e+05
0.0050,-0.0250,20.500,8.2400e+05
0.0250,0.0050,13.300,9.1454e+05
-0.0250,0.0150,29.900,2.9051e+05
0.0050,-0.0250,20.300,8.3937e+05
0.0250,0.0050,13.100,8.3040e+05
-0.0250,0.0150,29.700,3.6803e+05
0.0050,-0.0250,20.100,8.4308e+05
0.0250,0.0050,12.900,8.0223e+05
-0.0250,0.0150,29.500,3.7148e+05
0.0050,-0.0250,19.900,9.0709e+05
0.0250,0.0050,12.700,6.5283e+05
-0.0250,0.0150,17.700,5.8549e+05
0.0050,-0.0250,8.100,5.9920e+05
-0.0250,0.0150,17.500,5.6159e+05
0.0050,-0.0250,7.900,6.5006e+05
-0.0250,0.0150,17.300,5.6070e+05
0.0050,-0.0250,7.700,6.6569e+05
-0.0250,0.0150,17.100,5.4821e+05
0.0050,-0.0250,7.500,5.3553e+05
-0.0250,0.0150,16.900,6.2055e+05
0.0050,-0.0250,7.300,5.7294e+05
0.0050,-0.0250,15.100,8.4862e+05
0.0250,0.0050,7.900,5.4412e+05
-0.0250,0.0150,24.700,5.1295e+05
0.0050,-0.0250,14.900,8.4064e+05
0.0250,0.0050,7.700,5.6335e+05
-0.0250,0.0150,24.500,5.6103e+05
0.0050,-0.0250,14.700,8.0882e+05
0.0250,0.0050,7.500,5.7233e+05
-0.0250,0.0150,24.300,5.0025e+05
0.0050,-0.0250,14.500,7.3016e+05
0.0250,0.0050,7.300,5.5016e+05
-0.0250,0.0150,24.100,5.3314e+05
0.0050,-0.0250,14.300,7.1890e+05
0.0250,0.0050,7.100,5.8785e+05
-0.0250,0.0150,23.900,5.7911e+05
0.0050,-0.0250,14.100,8.0833e+05
0.0250,0.0050,6.900,5.1670e+05
-0.0250,0.0150,23.700,5.6776e+05
0.0050,-0.0250,13.900,7.8489e+05
0.0250,0.0050,6.700,4.9357e+05
-0.0250,0.0150,23.500,5.0108e+05
0.0050,-0.0250,13.700,7.9771e+05
0.0250,0.0050,6.500,5.6395e+05
-0.0250,0.0150,23.300,5.1118e+05
0.0050,-0.0250,13.500,8.5462e+05
0.0250,0.0050,6.300,5.8344e+05
-0.0250,0.0150,23.100,4.4843e+05
0.0050,-0.0250,13.300,8.1428e+05
0.0250,0.0050,6.100,5.4052e+05
-0.0250,0.0150,22.900,4.7908e+05
-0.0050,-0.0250,3.300,4.0558e+05
-0.0350,0.0150,12.900,1.3045e+05
0.0050,-0.0150,30.500,1.3853e+06
0.0250,0.0150,23.300,5.0024e+05
-0.0050,-0.0250,3.100,3.6676e+05
-0.0350,0.0150,12.700,1.1677e+05
0.0050,-0.0150,30.300,1.4504e+06
0.0250,0.0150,23.100,4.3034e+05
-0.0050,-0.0250,2.900,3.1534e+05
-0.0350,0.0150,12.500,1.5851e+05
0.0050,-0.0150,30.100,1.4779e+06
0.0250,0.0150,22.900,5.0562e+05
0.0050,-0.0150,29.900,1.5272e+06
0.0250,0.0150,22.700,5.0581e+05
-0.0050,-0.0250,2.500,3.5248e+05
-0.0350,0.0150,12.100,1.1036e+05
0.0050,-0.0150,29.700,1.5189e+06
0.0250,0.0150,22.500,5.7980e+05
-0.0350,0.0050,50.100,1.5630e+02
-0.0050,-0.0250,2.300,3.1636e+05
-0.0350,0.0150,11.900,1.1409e+05
0.0050,-0.0150,29.500,1.4661e+06
0.0250,0.0150,22.300,4.9255e+05
-0.0350,0.0050,49.900,1.7584e+03
-0.0050,-0.0250,2.100,3.7064e+05
-0.0350,0.0150,11.700,1.2554e+05
0.0050,-0.0150,29.300,1.5212e+06
0.0250,0.0150,22.100,4.9018e+05
-0.0350,0.0050,49.700,3.0415e+03
-0.0050,-0.0250,1.900,3.2830e+05
-0.0350,0.0150,11.500,1.4692e+05
0.0050,-0.0150,29.100,1.6269e+06
0.0250,0.0150,21.900,4.9040e+05
0.0050,0.0250,7.100,6.7446e+05
-0.0150,-0.0050,14.300,2.0542e+06
0.0150,0.0350,34.300,1.0734e+04
-0.0050,0.0050,41.500,6.6348e+05
0.0050,0.0450,8.100,3.2538e+04
-0.0350,-0.0250,19.300,7.4424e+04
-0.0350,-0.0350,16.100,2.9716e+03
0.0050,0.0350,4.900,1.7908e+05
-0.0150,0.0050,12.100,1.6832e+06
0.0050,0.0250,6.900,6.2657e+05
-0.0150,-0.0050,14.100,2.1144e+06
0.0150,0.0350,34.100,2.2028e+04
-0.0050,0.0050,41.300,8.1981e+05
0.0050,0.0450,7.900,2.4299e+04
-0.0350,-0.0250,19.100,6.3459e+04
-0.0350,-0.0350,15.900,6.8434e+03
0.0050,0.0350,4.700,1.5920e+05
-0.0150,0.0050,11.900,1.6298e+06
-0.0350,-0.0450,17.900,1.6385e+03
0.0050,0.0250,6.700,6.4973e+05
-0.0150,-0.0050,13.900,2.1976e+06
-0.0250,-0.0350,45.100,6.1117e+03
0.0150,0.0350,33.900,3.9238e+04
-0.0050,0.0050,41.100,6.8012e+05
-0.0350,-0.0450,17.700,1.3264e+03
0.0050,0.0250,6.500,5.4755e+05
-0.0150,-0.0050,13.700,1.9275e+06
-0.0250,-0.0350,44.900,2.0405e+03
0.0150,0.0350,33.700,2.7827e+04
-0.0050,0.0050,40.900,7.7161e+05
-0.0150,0.0050,11.500,1.7381e+06
-0.0350,-0.0450,17.500,9.5526e+02
0.0050,0.0250,6.300,5.8485e+05
-0.0150,-0.0050,13.500,1.8378e+06
0.0150,0.0350,33.500,3.9543e+04
-0.0050,0.0050,40.700,7.9339e+05
-0.0150,0.0050,11.300,1.5374e+06
-0.0350,-0.0450,17.300,3.1044e+03
0.0050,0.0250,6.100,5.5264e+05
-0.0150,-0.0050,13.300,1.7808e+06
0.0150,0.0350,33.300,3.9660e+04
-0.0050,0.0050,40.500,8.8802e+05
-0.0150,0.0050,11.100,1.5369e+06
-0.0350,-0.0450,17.100,4.7039e+03
0.0050,0.0250,5.900,4.9246e+05
-0.0150,-0.0050,13.100,1.9239e+06
-0.0150,0.0050,10.900,1.6888e+06
-0.0350,-0.0350,16.900,2.7594e+03
0.0050,0.0350,5.700,1.7569e+05
-0.0150,0.0050,12.900,1.9109e+06
-0.0350,-0.0350,16.700,1.0573e+03
0.0050,0.0350,5.500,2.0726e+05
-0.0150,0.0050,12.700,1.9057e+06
-0.0350,-0.0350,16.500,1.5340e+03
0.0050,0.0350,5.300,1.5774e+05
-0.0150,0.0050,12.500,1.7878e+06
-0.0350,-0.0150,17.500,1.1818e+05
-0.0150,0.0150,10.300,1.0473e+06
-0.0150,0.0050,48.500,4.5179e+04
0.0150,-0.0250,0.700,1.1523e+05
-0.0350,-0.0350,16.300,3.7955e+03
0.0050,0.0350,5.100,1.9727e+05
-0.0150,0.0050,12.300,2.0041e+06
-0.0350,-0.0150,17.300,9.5417e+04
-0.0150,0.0150,10.100,1.0039e+06
-0.0150,0.0050,48.300,4.6432e+04
0.0150,-0.0250,0.500,1.1191e+05
-0.0350,-0.0150,16.900,9.7411e+04
-0.0150,0.0150,9.700,1.0334e+06
-0.0150,0.0050,47.900,7.2847e+04
0.0150,-0.0250,0.100,1.0620e+05
-0.0350,-0.0150,17.100,1.0001e+05
-0.0150,0.0150,9.900,9.2864e+05
-0.0150,0.0050,48.100,7.8261e+04
0.0150,-0.0250,0.300,1.2302e+05
-0.0250,-0.0150,17.100,5.8363e+05
-0.0050,0.0150,9.900,1.5531e+06
-0.0250,-0.0150,16.900,5.5743e+05
-0.0050,0.0150,9.700,1.5247e+06
0.0150,0.0450,5.300,1.3207e+04
-0.0250,-0.0250,16.500,1.7341e+05
-0.0050,0.0050,9.300,8.4513e+06
0.0150,0.0450,5.500,2.0166e+04
-0.0250,-0.0250,16.700,1.6800e+05
-0.0050,0.0050,9.500,8.5444e+06
0.0150,0.0450,5.700,9.7234e+03
-0.0250,-0.0250,16.900,1.8685e+05
-0.0050,0.0050,9.700,8.6021e+06
0.0150,0.0450,5.900,7.4722e+03
-0.0250,-0.0250,17.100,2.4569e+05
-0.0050,0.0050,9.900,8.4323e+06
0.0150,0.0450,6.100,5.9864e+03
-0.0250,-0.0250,17.300,2.2723e+05
-0.0050,0.0050,10.100,8.3886e+06
0.0150,0.0450,6.300,1.3046e+04
-0.0250,-0.0250,17.500,1.8530e+05
-0.0050,0.0050,10.300,8.2520e+06
0.0150,0.0450,6.500,4.6785e+03
-0.0250,-0.0250,17.700,2.2707e+05
-0.0050,0.0050,10.500,8.5264e+06
-0.0050,0.0050,10.700,8.0009e+06
-0.0050,0.0050,10.900,8.1400e+06
-0.0050,0.0050,11.100,8.2925e+06
-0.0050,0.0050,11.300,8.0725e+06
-0.0050,0.0050,11.500,7.9366e+06
-0.0050,0.0050,11.700,7.7486e+06
0.0150,0.0450,7.900,2.7652e+03
-0.0250,-0.0250,19.100,2.0594e+05
-0.0050,0.0050,11.900,7.7600e+06
0.0150,0.0450,8.100,5.3071e+03
-0.0250,-0.0250,19.300,1.7777e+05
-0.0050,0.0050,12.100,7.7756e+06
0.0150,0.0450,8.300,6.2159e+03
-0.0250,-0.0250,19.500,1.8989e+05
-0.0050,0.0050,12.300,7.6899e+06
0.0150,0.0450,8.500,1.4770e+04
-0.0250,-0.0250,19.700,1.7899e+05
-0.0050,0.0050,12.500,7.7892e+06
-0.0050,-0.0050,41.500,6.7612e+05
-0.0150,-0.0150,14.300,1.1315e+06
0.0050,0.0150,7.100,1.0539e+06
-0.0050,-0.0050,41.300,7.3743e+05
0.0150,0.0250,34.100,1.9477e+05
-0.0150,-0.0150,14.100,1.3398e+06
0.0050,0.0150,6.900,9.5523e+05
-0.0050,-0.0050,41.100,7.3973e+05
0.0150,0.0250,33.900,2.4283e+05
-0.0150,-0.0150,13.900,1.1744e+06
0.0050,0.0150,6.700,1.0000e+06
-0.0050,-0.0050,40.900,8.1447e+05
0.0150,0.0250,33.700,2.7724e+05
-0.0150,-0.0150,13.700,1.1335e+06
0.0050,0.0150,6.500,9.4791e+05
-0.0050,-0.0050,40.700,8.5878e+05
0.0150,0.0250,33.500,2.6770e+05
-0.0150,-0.0150,13.500,1.1090e+06
0.0050,0.0150,6.300,1.1691e+06
0.0150,-0.0050,25.100,1.9375e+06
0.0350,0.0350,21.100,1.4825e+04
-0.0050,-0.0350,32.300,7.2697e+04
0.0150,-0.0050,24.900,2.1521e+06
0.0150,-0.0050,24.700,2.1310e+06
0.0150,-0.0050,24.500,1.9881e+06
0.0150,-0.0050,24.300,2.1150e+06
0.0150,-0.0050,16.900,1.9911e+06
0.0350,0.0350,12.900,3.3811e+03
-0.0050,-0.0350,24.100,1.9340e+05
-0.0150,-0.0050,12.300,1.7628e+06
0.0050,0.0250,5.100,4.9945e+05
-0.0050,0.0050,39.500,9.9920e+05
0.0150,0.0350,32.300,3.4218e+04
-0.0150,-0.0050,12.100,1.8102e+06
0.0050,0.0250,4.900,4.4551e+05
-0.0050,0.0050,39.300,9.3089e+05
0.0150,0.0350,32.100,4.4571e+04
0.0150,0.0050,3.500,6.1544e+05
-0.0050,-0.0250,10.700,6.8017e+05
-0.0350,0.0150,20.300,1.4089e+05
0.0250,0.0150,30.700,2.9109e+05
0.0050,-0.0150,37.900,6.2743e+05
0.0150,0.0050,3.700,7.0054e+05
-0.0050,-0.0250,10.900,6.9456e+05
0.0250,0.0150,30.900,2.2445e+05
0.0050,-0.0150,38.100,6.9684e+05
0.0150,0.0050,2.900,5.8018e+05
-0.0050,-0.0250,10.100,6.3588e+05
-0.0350,0.0150,19.700,1.0256e+05
0.0250,0.0150,30.100,3.5240e+05
0.0050,-0.0150,37.300,8.2164e+05
0.0150,0.0050,2.700,5.6228e+05
-0.0050,-0.0250,9.900,6.6232e+05
-0.0350,0.0150,19.500,9.5655e+04
0.0250,0.0150,29.900,3.2724e+05
0.0050,-0.0150,37.100,8.0663e+05
0.0150,0.0050,2.500,5.3364e+05
-0.0050,-0.0250,9.700,6.7343e+05
-0.0350,0.0150,19.300,1.0739e+05
0.0250,0.0150,29.700,3.6094e+05
0.0050,-0.0150,36.900,7.8164e+05
0.0150,0.0150,27.100,1.2054e+06
-0.0050,-0.0150,34.300,1.1102e+06
0.0150,0.0150,26.900,1.2315e+06
-0.0050,-0.0150,34.100,1.1648e+06
0.0150,0.0150,26.700,1.1398e+06
-0.0050,-0.0150,33.900,1.0657e+06
-0.0250,0.0050,47.900,2.7981e+04
0.0050,-0.0250,0.100,1.7964e+05
-0.0250,0.0150,9.700,4.8336e+05
-0.0250,0.0050,48.100,2.0449e+04
0.0050,-0.0250,0.300,2.6026e+05
-0.0250,0.0150,9.900,3.9616e+05
-0.0250,0.0050,48.300,7.6664e+03
0.0050,-0.0250,0.500,2.8149e+05
-0.0250,0.0150,10.100,4.2851e+05
-0.0250,0.0050,48.500,6.2753e+03
0.0050,-0.0250,0.700,2.7042e+05
-0.0250,0.0150,10.300,4.0499e+05
-0.0250,0.0050,48.700,2.7325e+03
0.0050,-0.0250,0.900,2.2269e+05
-0.0250,0.0150,10.500,4.8761e+05
-0.0250,0.0050,48.900,1.5973e+04
0.0050,-0.0250,1.100,2.2475e+05
-0.0250,0.0150,10.700,4.5702e+05
0.0250,0.0050,27.300,6.9945e+05
0.0050,-0.0250,34.500,4.1432e+05
-0.0150,0.0250,47.900,6.4855e+02
0.0150,-0.0050,0.100,3.3589e+05
-0.0350,0.0050,16.900,2.3433e+05
0.0250,0.0050,27.500,6.5001e+05
0.0050,-0.0250,34.700,3.7405e+05
-0.0150,0.0250,48.100,1.0366e+03
0.0150,-0.0050,0.300,3.3806e+05
-0.0350,0.0050,17.100,2.1346e+05
-0.0150,0.0350,9.900,1.1474e+05
0.0250,0.0050,27.700,6.9627e+05
0.0050,-0.0250,34.900,4.5630e+05
-0.0150,0.0250,48.300,4.2404e+02
0.0150,-0.0050,0.500,3.4899e+05
-0.0350,0.0050,17.300,2.2925e+05
-0.0150,0.0350,10.100,1.1102e+05
0.0250,0.0050,27.900,7.5624e+05
0.0050,-0.0250,35.100,3.4085e+05
-0.0150,0.0250,48.500,4.9836e+02
0.0150,-0.0050,0.700,4.0224e+05
-0.0350,0.0050,17.500,3.4821e+05
-0.0150,0.0350,10.300,1.0332e+05
0.0250,0.0050,28.100,8.0708e+05
0.0050,-0.0250,35.300,3.6334e+05
-0.0150,0.0250,48.700,2.0482e+02
0.0150,-0.0050,0.900,4.6963e+05
-0.0350,0.0050,17.700,1.8509e+05
-0.0150,0.0350,10.500,1.0268e+05
0.0250,0.0050,28.300,7.4714e+05
0.0050,-0.0250,35.500,3.7803e+05
-0.0150,0.0250,48.900,3.1161e+02
0.0150,-0.0050,1.100,3.9145e+05
-0.0350,0.0050,17.900,1.5989e+05
-0.0150,0.0350,10.700,1.2107e+05
0.0250,0.0050,28.500,6.9976e+05
0.0050,-0.0250,35.700,3.1998e+05
0.0250,0.0050,28.700,6.5613e+05
0.0050,-0.0250,35.900,3.4574e+05
0.0250,0.0050,28.900,6.9984e+05
0.0050,-0.0250,36.100,3.2945e+05
0.0250,0.0050,29.100,7.2461e+05
0.0050,-0.0250,36.300,3.2236e+05
0.0150,-0.0050,1.900,5.3975e+05
-0.0050,-0.0350,9.100,1.8208e+05
-0.0150,0.0350,11.500,1.4913e+05
-0.0350,0.0050,18.700,2.5995e+05
0.0250,0.0050,29.300,5.9343e+05
0.0050,-0.0250,36.500,2.9217e+05
0.0150,-0.0050,2.100,7.2521e+05
-0.0350,0.0050,18.900,2.1220e+05
-0.0050,-0.0350,9.300,1.9573e+05
-0.0150,0.0350,11.700,1.1372e+05
0.0250,0.0050,29.500,5.5792e+05
0.0050,-0.0250,36.700,3.0336e+05
0.0150,-0.0050,2.300,5.3248e+05
-0.0350,0.0050,19.100,1.6827e+05
-0.0050,-0.0350,9.500,1.6822e+05
-0.0150,0.0350,11.900,1.5645e+05
0.0250,0.0050,29.700,6.3193e+05
0.0050,-0.0250,36.900,2.5702e+05
0.0150,-0.0050,2.500,5.6706e+05
-0.0350,0.0050,19.300,2.0100e+05
-0.0050,-0.0350,9.700,1.8781e+05
-0.0150,0.0350,12.100,8.1230e+04
0.0250,0.0050,29.900,6.7484e+05
0.0050,-0.0250,37.100,2.0550e+05
-0.0150,0.0250,50.500,3.5120e+01
0.0150,-0.0050,2.700,8.2615e+05
-0.0350,0.0050,19.500,1.9744e+05
-0.0050,-0.0350,9.900,1.6945e+05
-0.0150,0.0350,12.300,1.5996e+05
0.0250,0.0050,30.100,6.3763e+05
0.0050,-0.0250,37.300,2.1205e+05
0.0150,-0.0050,2.900,7.5862e+05
-0.0350,0.0050,19.700,2.0693e+05
-0.0050,-0.0350,10.100,1.5856e+05
-0.0150,0.0350,12.500,1.5540e+05
0.0250,0.0050,30.300,6.0485e+05
0.0050,-0.0250,37.500,1.8075e+05
0.0150,-0.0050,3.100,6.1331e+05
-0.0350,0.0050,19.900,2.2434e+05
-0.0050,-0.0350,10.300,1.6724e+05
-0.0150,0.0350,12.700,1.5505e+05
0.0250,0.0050,30.500,6.0781e+05
0.0050,-0.0250,37.700,2.0703e+05
0.0150,-0.0050,3.300,6.1542e+05
-0.0350,0.0050,20.100,2.1473e+05
-0.0050,-0.0350,10.500,1.9974e+05
-0.0150,0.0350,12.900,1.2357e+05
0.0250,0.0050,30.700,5.7084e+05
0.0050,-0.0250,37.900,2.1074e+05
0.0150,-0.0050,3.500,7.6215e+05
-0.0350,0.0050,20.300,2.5672e+05
-0.0050,-0.0350,10.700,1.9379e+05
-0.0150,0.0350,13.100,1.2568e+05
0.0250,0.0050,34.700,3.1816e+05
0.0050,-0.0250,41.900,8.2066e+04
0.0250,0.0050,34.900,3.3460e+05
0.0050,-0.0250,42.100,9.7012e+04
0.0250,0.0050,35.100,3.2709e+05
0.0050,-0.0250,42.300,8.7591e+04
0.0250,0.0050,35.300,3.1546e+05
0.0050,-0.0250,42.500,7.1000e+04
0.0250,0.0050,35.500,4.1115e+05
0.0050,-0.0250,42.700,6.3683e+04
0.0250,0.0050,35.700,2.7743e+05
0.0050,-0.0250,42.900,4.6750e+04
0.0250,0.0050,35.900,3.2060e+05
0.0050,-0.0250,43.100,5.0949e+04
0.0250,0.0050,36.100,2.7671e+05
0.0050,-0.0250,43.300,5.3446e+04
-0.0050,-0.0250,35.900,2.8685e+05
0.0150,0.0050,28.700,1.7889e+06
-0.0050,-0.0250,35.700,3.2143e+05
0.0150,0.0050,28.500,1.7634e+06
-0.0050,-0.0250,35.500,3.9696e+05
0.0150,0.0050,28.300,1.6601e+06
-0.0050,-0.0250,35.300,3.5293e+05
0.0150,0.0050,28.100,1.8042e+06
-0.0050,-0.0250,35.100,3.6830e+05
0.0150,0.0050,27.900,1.7685e+06
-0.0150,0.0450,37.500,4.1979e+03
-0.0050,-0.0250,34.900,3.5821e+05
0.0150,0.0050,27.700,1.8687e+06
-0.0150,0.0450,37.300,5.1996e+03
-0.0050,-0.0250,34.700,3.8266e+05
0.0150,0.0050,27.500,1.8934e+06
-0.0150,0.0450,37.100,2.6518e+03
-0.0050,-0.0250,34.500,3.8845e+05
0.0150,0.0050,27.300,1.8279e+06
-0.0150,0.0450,36.900,2.9961e+03
-0.0150,-0.0350,7.100,7.1344e+04
-0.0050,-0.0250,34.300,3.1220e+05
0.0150,0.0050,27.100,1.8682e+06
-0.0150,0.0450,36.700,4.8974e+02
-0.0150,-0.0350,6.900,9.5817e+04
-0.0050,-0.0250,34.100,3.1408e+05
0.0150,0.0050,26.900,1.7478e+06
-0.0150,0.0450,36.500,1.0734e+03
-0.0150,-0.0350,6.700,8.8360e+04
-0.0050,-0.0250,33.900,3.7777e+05
0.0150,0.0050,26.700,1.7181e+06
-0.0150,0.0450,36.300,5.0434e+03
-0.0150,-0.0350,6.500,9.9480e+04
-0.0050,-0.0250,33.700,4.3323e+05
0.0150,0.0050,26.500,1.7892e+06
-0.0150,0.0450,36.100,9.1160e+02
-0.0150,-0.0350,6.300,6.1230e+04
-0.0050,-0.0250,33.500,4.3350e+05
0.0150,0.0050,26.300,1.7610e+06
-0.0150,0.0450,35.900,4.4683e+02
-0.0150,-0.0350,6.100,1.2372e+05
-0.0050,-0.0250,33.300,4.7274e+05
0.0150,0.0050,26.100,1.7462e+06
-0.0150,0.0450,35.700,1.9970e+02
-0.0150,-0.0350,5.900,7.4325e+04
-0.0050,-0.0250,33.100,4.4454e+05
0.0150,0.0050,25.900,1.8723e+06
-0.0150,-0.0350,5.700,7.9362e+04
-0.0050,-0.0250,32.900,4.3898e+05
0.0150,0.0050,25.700,1.7887e+06
-0.0150,-0.0350,5.500,8.1355e+04
-0.0050,-0.0250,32.700,4.4540e+05
0.0150,0.0050,25.500,2.0439e+06
-0.0150,-0.0350,5.300,4.5638e+04
-0.0050,-0.0250,32.500,5.0433e+05
0.0150,0.0050,25.300,1.8116e+06
-0.0150,-0.0350,5.100,4.7758e+04
-0.0050,-0.0250,32.300,4.3520e+05
0.0150,0.0050,25.100,2.0472e+06
-0.0150,-0.0350,4.900,4.5873e+04
-0.0050,-0.0250,32.100,5.0233e+05
0.0150,0.0050,24.900,1.9626e+06
-0.0050,-0.0350,4.900,8.1862e+04
-0.0350,0.0050,14.500,1.7444e+05
-0.0050,-0.0350,4.700,1.5193e+05
-0.0350,0.0050,14.300,2.0795e+05
0.0050,-0.0250,31.900,4.7006e+05
0.0250,0.0050,24.700,6.8535e+05
-0.0050,0.0450,34.300,5.1400e+03
-0.0050,-0.0350,4.500,9.2370e+04
-0.0150,0.0350,6.900,9.3861e+04
-0.0350,0.0050,14.100,1.8973e+05
0.0050,-0.0250,31.700,4.4927e+05
0.0250,0.0050,24.500,7.7906e+05
-0.0050,0.0450,34.100,4.3486e+03
-0.0050,-0.0350,4.300,1.4034e+05
-0.0150,0.0350,6.700,1.2371e+05
-0.0350,0.0050,13.900,2.3872e+05
0.0050,-0.0250,31.500,5.1956e+05
