x_um,depth_um,optical_generation_cm^-3_s^-1
-35.500000000009294,11.3,162180864021842.9
-35.500000000009294,13.9,128094126571409.22
-35.500000000009294,14.5,151123744560970.12
-35.500000000009294,20.700000000000003,85319292757286.58
-35.500000000009294,22.700000000000003,388520390934789.4
-35.300000000009305,0.1,24025105162616.133
-35.300000000009305,2.9000000000000004,247690236398807.4
-35.300000000009305,4.5,52232941827706.95
-35.300000000009305,8.5,419663675602272.9
-35.300000000009305,9.5,156947893250296.62
-35.300000000009305,11.100000000000001,87533134666036.31
-35.300000000009305,12.5,124267766090362.62
-35.300000000009305,12.9,222708205699041.88
-35.300000000009305,13.3,353258940631361.5
-35.300000000009305,16.1,79099306915647.97
-35.300000000009305,19.9,325986954770427.0
-35.300000000009305,28.300000000000004,105187640498219.92
-35.10000000000932,4.300000000000001,280248452710590.47
-35.10000000000932,4.5,314986034597535.75
-35.10000000000932,12.9,312460141921291.94
-35.10000000000932,13.100000000000001,212724586103097.88
-34.90000000000933,3.3000000000000003,60101369767195.03
-34.90000000000933,3.9000000000000004,36493417688544.984
-34.90000000000933,9.3,175034174835261.25
-34.90000000000933,10.9,293770411436675.6
-34.90000000000933,17.700000000000003,168244236557998.56
-34.90000000000933,18.9,174724837552701.84
-34.90000000000933,20.1,119600300654130.73
-34.90000000000933,25.5,211070008514312.66
-34.90000000000933,28.300000000000004,274384958489710.38
-34.70000000000934,1.9,136887053903076.69
-34.70000000000934,7.5,375292287552219.4
-34.70000000000934,9.5,697851146055436.9
-34.70000000000934,11.700000000000001,136322151564414.48
-34.70000000000934,16.9,78604427563218.16
-34.70000000000934,27.700000000000003,226763132061090.75
-34.50000000000935,0.1,45474193552277.38
-34.50000000000935,7.9,307244838951654.06
-34.50000000000935,8.100000000000001,67700393877413.16
-34.50000000000935,8.5,228888981683373.6
-34.50000000000935,12.5,375027014250016.75
-34.50000000000935,14.700000000000001,255375157382126.12
-34.50000000000935,19.700000000000003,508424858175187.25
-34.50000000000935,20.1,108254677445030.78
-34.50000000000935,22.5,99945850900635.78
-34.30000000000936,2.3000000000000003,53954542494380.055
-34.30000000000936,3.7,115415217464712.6
-34.30000000000936,5.9,144279838083338.9
-34.30000000000936,6.1,353587784855618.4
-34.30000000000936,13.700000000000001,273416485566672.06
-34.30000000000936,15.700000000000001,80447336081390.06
-34.30000000000936,16.1,360607103059363.7
-34.30000000000936,16.9,114340270407818.64
-34.30000000000936,18.9,177358244532026.3
-34.10000000000937,0.5,55499842014877.11
-34.10000000000937,2.7,151985245877914.84
-34.10000000000937,4.1,70657037212129.36
-34.10000000000937,4.5,57791847364663.414
-34.10000000000937,8.7,160248531100155.28
-34.10000000000937,13.100000000000001,161293026826115.0
-34.10000000000937,15.5,116034691000395.53
-34.10000000000937,17.1,258772742018736.22
-34.10000000000937,21.300000000000004,147929445170720.34
-34.10000000000937,22.9,370083270822680.25
-34.10000000000937,24.300000000000004,97579224715144.34
-34.10000000000937,28.5,146915566599774.2
-33.900000000009385,1.3000000000000003,29042444331349.066
-33.900000000009385,1.9,119712910278922.1
-33.900000000009385,5.1,84515226871460.38
-33.900000000009385,6.1,171181282501519.5
-33.900000000009385,6.9,78591297311117.31
-33.900000000009385,8.100000000000001,257261873607077.7
-33.900000000009385,8.9,207372026020511.44
-33.900000000009385,13.5,346750541490993.56
-33.900000000009385,19.5,267214484100184.16
-33.900000000009385,19.9,167012676195621.7
-33.900000000009385,20.300000000000004,178569333158062.22
-33.900000000009385,28.9,332632008027091.3
-33.700000000009396,6.1,374243902497853.2
-33.700000000009396,8.9,182517272839101.12
-33.700000000009396,9.5,209230883800133.06
-33.700000000009396,10.100000000000001,170224643387779.84
-33.700000000009396,10.700000000000001,308621555683122.75
-33.700000000009396,11.700000000000001,172628353867379.28
-33.700000000009396,12.100000000000001,83864307060367.17
-33.700000000009396,12.700000000000001,287084218733417.56
-33.700000000009396,20.1,195842413457920.4
-33.700000000009396,22.5,182225648583198.97
-33.700000000009396,23.1,200427946724039.72
-33.700000000009396,26.9,87586077772096.19
-33.700000000009396,29.700000000000003,153074242756804.16
-33.50000000000941,1.9,176276151964804.22
-33.50000000000941,2.3000000000000003,348087490593252.1
-33.50000000000941,3.7,79779080116547.17
-33.50000000000941,3.9000000000000004,64516089156672.98
-33.50000000000941,4.9,177647924123725.2
-33.50000000000941,7.1,109499383134424.8
-33.50000000000941,9.100000000000001,77935071129485.08
-33.50000000000941,11.100000000000001,121098898083917.8
-33.50000000000941,11.3,136163518220146.8
-33.50000000000941,14.9,162008497428822.25
-33.50000000000941,16.9,239241846279269.38
-33.50000000000941,23.5,95965439849877.92
-33.50000000000941,26.9,176137296910727.5
-33.50000000000941,28.700000000000003,303658863085992.06
-33.30000000000942,9.5,141372203301527.22
-33.30000000000942,13.100000000000001,195681624400621.25
-33.30000000000942,13.700000000000001,470449576213952.6
-33.30000000000942,15.9,238188441277773.97
-33.30000000000942,17.9,138582997062200.27
-33.30000000000942,19.300000000000004,130915834330287.73
-33.30000000000942,21.300000000000004,238344813384596.0
-33.30000000000942,23.1,263121493574467.6
-33.30000000000942,23.300000000000004,113988316336867.66
-33.30000000000942,33.900000000000006,36939529686731.164
-33.10000000000943,0.1,226319130551187.1
-33.10000000000943,0.30000000000000004,75459513598780.47
-33.10000000000943,6.5,220246170368262.03
-33.10000000000943,9.100000000000001,92612537265193.08
-33.10000000000943,9.3,275660974780267.9
-33.10000000000943,11.100000000000001,104758955103281.23
-33.10000000000943,16.5,260956207971133.22
-33.10000000000943,19.300000000000004,198093520559773.78
-33.10000000000943,21.5,84635419179152.69
-33.10000000000943,30.1,396866467597371.75
-33.10000000000943,37.7,26337642548408.562
-32.90000000000944,1.7000000000000002,41890026676571.875
-32.90000000000944,5.5,88951412941755.31
-32.90000000000944,6.700000000000001,95386216340726.84
-32.90000000000944,11.700000000000001,143705317948074.7
-32.90000000000944,17.700000000000003,114600810186301.83
-32.90000000000944,20.300000000000004,238297056049744.72
-32.90000000000944,20.5,282724914736273.3
-32.90000000000944,21.5,170538382545900.06
-32.90000000000944,38.7,265836621675076.34
-32.70000000000945,1.3000000000000003,91340937925112.61
-32.70000000000945,4.1,356367629571920.44
-32.70000000000945,9.3,281681248130710.25
-32.70000000000945,10.5,229478742559021.22
-32.70000000000945,13.3,590981325796679.0
-32.70000000000945,13.9,225246595480901.8
-32.70000000000945,14.9,253853193832067.75
-32.70000000000945,16.5,284294047699447.06
-32.70000000000945,16.9,298674387234801.94
-32.70000000000945,23.1,170139455035745.6
-32.500000000009464,0.1,129055604733282.45
-32.500000000009464,0.9,33309112967804.793
-32.500000000009464,1.7000000000000002,190963477095775.1
-32.500000000009464,3.7,55043192650194.38
-32.500000000009464,4.5,269592974244806.88
-32.500000000009464,5.9,93053237368426.1
-32.500000000009464,7.5,123732455812405.27
-32.500000000009464,7.700000000000001,116642330726779.77
-32.500000000009464,11.3,79038539928026.3
-32.500000000009464,11.5,344619611621916.2
