cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n130_des) X,cathode TotalCurrent(100um_52V_Nt1e13n130_des) Y,cathode TotalCurrent(100um_52V_Nt5e13n143_des) X,cathode TotalCurrent(100um_52V_Nt5e13n143_des) Y,cathode TotalCurrent(110um_63V_Nt0n64_des) X,cathode TotalCurrent(110um_63V_Nt0n64_des) Y,cathode TotalCurrent(110um_63V_Nt1e11n105_des) X,cathode TotalCurrent(110um_63V_Nt1e11n105_des) Y,cathode TotalCurrent(110um_63V_Nt1e12n118_des) X,cathode TotalCurrent(110um_63V_Nt1e12n118_des) Y,cathode TotalCurrent(110um_63V_Nt1e13n131_des) X,cathode TotalCurrent(110um_63V_Nt1e13n131_des) Y
2.4613134e-09,3.1049763e-09,2.4613134e-09,3.1047303e-09,2.4613134e-09,3.1025893e-09,2.4613134e-09,3.0875689e-09,2.4613134e-09,3.0926045e-09,2.4613134e-09,3.4843588e-09,2.4613134e-09,3.4825931e-09,2.4613134e-09,3.4665264e-09,2.4613134e-09,3.292453e-09,2.4613134e-09,2.5773103e-09,2.4613134e-09,3.0731827e-09,2.4613134e-09,3.0701536e-09,2.4613134e-09,3.0406631e-09,2.4613134e-09,2.6506518e-09,2.4613134e-09,1.8535205e-09,2.4613134e-09,2.7189475e-09,2.4613134e-09,2.7167034e-09,2.4613134e-09,2.6926853e-09,2.4613134e-09,2.2962876e-09,2.4613134e-09,1.5692399e-09,2.4613134e-09,2.6177479e-09,2.4613134e-09,2.6167616e-09,2.4613134e-09,2.603707e-09,2.4613134e-09,2.2214271e-09,2.4613134e-09,1.4568391e-09,2.4613134e-09,2.4484933e-09,2.4613134e-09,2.4486229e-09,2.4613134e-09,2.4461972e-09,2.4613134e-09,2.0961289e-09,2.4613134e-09,1.3327141e-09,2.4613134e-09,2.3719039e-09,2.4613134e-09,2.3730282e-09,2.4613134e-09,2.3803366e-09,2.4613134e-09,2.0547071e-09,2.4613134e-09,1.2766002e-09,2.4613134e-09,2.3157452e-09,2.4613134e-09,2.3180614e-09,2.4613134e-09,2.3370069e-09,2.4613134e-09,2.0241792e-09,2.4613134e-09,1.239822e-09,2.4613134e-09,2.2677341e-09,2.4613134e-09,2.2706032e-09,2.4613134e-09,2.296235e-09,2.4613134e-09,2.005197e-09,2.4613134e-09,1.214046e-09,2.4613134e-09,2.2495028e-09,2.4613134e-09,2.2528651e-09,2.4613134e-09,2.2847613e-09,2.4613134e-09,2.01208e-09,2.4613134e-09,1.2091576e-09,2.4613134e-09,2.1744537e-09,2.4613134e-09,2.1781427e-09,2.4613134e-09,2.2147839e-09,2.4613134e-09,1.9671476e-09
2.5113134e-09,2.834744e-09,2.5113134e-09,2.8344966e-09,2.5113134e-09,2.8323519e-09,2.5113134e-09,2.8178465e-09,2.5113134e-09,2.8316155e-09,2.5113134e-09,3.3896151e-09,2.5113134e-09,3.3877324e-09,2.5113134e-09,3.3708354e-09,2.5113134e-09,3.2024344e-09,2.5113134e-09,2.5141136e-09,2.5113134e-09,3.0504297e-09,2.5113134e-09,3.0468387e-09,2.5113134e-09,3.0125696e-09,2.5113134e-09,2.5923445e-09,2.5113134e-09,1.7835147e-09,2.5113134e-09,2.7160341e-09,2.5113134e-09,2.7127952e-09,2.5113134e-09,2.6801896e-09,2.5113134e-09,2.2355197e-09,2.5113134e-09,1.5022729e-09,2.5113134e-09,2.6186505e-09,2.5113134e-09,2.6166103e-09,2.5113134e-09,2.5944015e-09,2.5113134e-09,2.1592666e-09,2.5113134e-09,1.3875793e-09,2.5113134e-09,2.452388e-09,2.5113134e-09,2.4515313e-09,2.5113134e-09,2.4405166e-09,2.5113134e-09,2.0372878e-09,2.5113134e-09,1.2646766e-09,2.5113134e-09,2.3792001e-09,2.5113134e-09,2.3794009e-09,2.5113134e-09,2.3786651e-09,2.5113134e-09,1.9985794e-09,2.5113134e-09,1.2080958e-09,2.5113134e-09,2.3252886e-09,2.5113134e-09,2.3267595e-09,2.5113134e-09,2.3384571e-09,2.5113134e-09,1.9708694e-09,2.5113134e-09,1.1713243e-09,2.5113134e-09,2.2795823e-09,2.5113134e-09,2.281672e-09,2.5113134e-09,2.3007179e-09,2.5113134e-09,1.9551188e-09,2.5113134e-09,1.1454109e-09,2.5113134e-09,2.2636292e-09,2.5113134e-09,2.2662668e-09,2.5113134e-09,2.292165e-09,2.5113134e-09,1.9649237e-09,2.5113134e-09,1.1398199e-09,2.5113134e-09,2.1903174e-09,2.5113134e-09,2.1933516e-09,2.5113134e-09,2.2247247e-09,2.5113134e-09,1.9242925e-09
2.5613134e-09,2.554028e-09,2.5613134e-09,2.553786e-09,2.5613134e-09,2.5516908e-09,2.5613134e-09,2.538021e-09,2.5613134e-09,2.5594698e-09,2.5613134e-09,3.2654144e-09,2.5613134e-09,3.2634757e-09,2.5613134e-09,3.2462981e-09,2.5613134e-09,3.0887997e-09,2.5613134e-09,2.4404005e-09,2.5613134e-09,3.0059583e-09,2.5613134e-09,3.0018849e-09,2.5613134e-09,2.9635763e-09,2.5613134e-09,2.519913e-09,2.5613134e-09,1.7063328e-09,2.5613134e-09,2.6965845e-09,2.5613134e-09,2.6923518e-09,2.5613134e-09,2.6512198e-09,2.5613134e-09,2.1616819e-09,2.5613134e-09,1.4294872e-09,2.5613134e-09,2.603984e-09,2.5613134e-09,2.6008512e-09,2.5613134e-09,2.5692106e-09,2.5613134e-09,2.08386e-09,2.5613134e-09,1.3131111e-09,2.5613134e-09,2.4418832e-09,2.5613134e-09,2.4399833e-09,2.5613134e-09,2.4199314e-09,2.5613134e-09,1.9654498e-09,2.5613134e-09,1.1919089e-09,2.5613134e-09,2.3726371e-09,2.5613134e-09,2.3718452e-09,2.5613134e-09,2.3625023e-09,2.5613134e-09,1.9292017e-09,2.5613134e-09,1.1349886e-09,2.5613134e-09,2.3214075e-09,2.5613134e-09,2.3219566e-09,2.5613134e-09,2.325767e-09,2.5613134e-09,1.9041831e-09,2.5613134e-09,1.0982494e-09,2.5613134e-09,2.2784156e-09,2.5613134e-09,2.2796469e-09,2.5613134e-09,2.2914318e-09,2.5613134e-09,1.8914867e-09,2.5613134e-09,1.072136e-09,2.5613134e-09,2.2649786e-09,2.5613134e-09,2.26681e-09,2.5613134e-09,2.2860037e-09,2.5613134e-09,1.9039236e-09,2.5613134e-09,1.0656722e-09,2.5613134e-09,2.1939579e-09,2.5613134e-09,2.1962565e-09,2.5613134e-09,2.2216558e-09,2.5613134e-09,1.8677138e-09
2.6113134e-09,2.2708776e-09,2.6113134e-09,2.2706456e-09,2.6113134e-09,2.2686472e-09,2.6113134e-09,2.2560616e-09,2.6113134e-09,2.2838864e-09,2.6113134e-09,3.1153754e-09,2.6113134e-09,3.1134418e-09,2.6113134e-09,3.0965323e-09,2.6113134e-09,2.9547811e-09,2.6113134e-09,2.358799e-09,2.6113134e-09,2.9414065e-09,2.6113134e-09,2.9369496e-09,2.6113134e-09,2.8955099e-09,2.6113134e-09,2.4361919e-09,2.6113134e-09,1.6243796e-09,2.6113134e-09,2.6620747e-09,2.6113134e-09,2.6568762e-09,2.6113134e-09,2.6075024e-09,2.6113134e-09,2.0774737e-09,2.6113134e-09,1.3530933e-09,2.6113134e-09,2.5751596e-09,2.6113134e-09,2.5709191e-09,2.6113134e-09,2.5297648e-09,2.6113134e-09,1.9978881e-09,2.6113134e-09,1.2356598e-09,2.6113134e-09,2.4182566e-09,2.6113134e-09,2.4152748e-09,2.6113134e-09,2.3858997e-09,2.6113134e-09,1.8831401e-09,2.6113134e-09,1.1165728e-09,2.6113134e-09,2.3533914e-09,2.6113134e-09,2.3515538e-09,2.6113134e-09,2.3331822e-09,2.6113134e-09,1.8490044e-09,2.6113134e-09,1.0594492e-09,2.6113134e-09,2.3052071e-09,2.6113134e-09,2.3047714e-09,2.6113134e-09,2.3001799e-09,2.6113134e-09,1.8264511e-09,2.6113134e-09,1.0227709e-09,2.6113134e-09,2.2652706e-09,2.6113134e-09,2.2655773e-09,2.6113134e-09,2.2695357e-09,2.6113134e-09,1.8165245e-09,2.6113134e-09,9.9640918e-10,2.6113134e-09,2.2545362e-09,2.6113134e-09,2.2554907e-09,2.6113134e-09,2.2673753e-09,2.6113134e-09,1.8312156e-09,2.6113134e-09,9.8893762e-10,2.6113134e-09,2.1862914e-09,2.6113134e-09,2.1877838e-09,2.6113134e-09,2.2065895e-09,2.6113134e-09,1.7994046e-09
2.6613134e-09,1.9925897e-09,2.6613134e-09,1.9923728e-09,2.6613134e-09,1.9905073e-09,2.6613134e-09,1.9791777e-09,2.6613134e-09,2.0119173e-09,2.6613134e-09,2.9436374e-09,2.6613134e-09,2.941769e-09,2.6613134e-09,2.9256421e-09,2.6613134e-09,2.8038517e-09,2.6613134e-09,2.2717579e-09,2.6613134e-09,2.8586904e-09,2.6613134e-09,2.8539644e-09,2.6613134e-09,2.8104356e-09,2.6613134e-09,2.3440068e-09,2.6613134e-09,1.5398786e-09,2.6613134e-09,2.614166e-09,2.6613134e-09,2.6080558e-09,2.6613134e-09,2.550946e-09,2.6613134e-09,1.9856173e-09,2.6613134e-09,1.2751154e-09,2.6613134e-09,2.5337747e-09,2.6613134e-09,2.5284344e-09,2.6613134e-09,2.4778849e-09,2.6613134e-09,1.9040746e-09,2.6613134e-09,1.1572526e-09,2.6613134e-09,2.3829632e-09,2.6613134e-09,2.3788805e-09,2.6613134e-09,2.3400659e-09,2.6613134e-09,1.7929495e-09,2.6613134e-09,1.0406343e-09,2.6613134e-09,2.3228166e-09,2.6613134e-09,2.319897e-09,2.6613134e-09,2.2922235e-09,2.6613134e-09,1.7605116e-09,2.6613134e-09,9.8345551e-10,2.6613134e-09,2.2779666e-09,2.6613134e-09,2.2764981e-09,2.6613134e-09,2.263122e-09,2.6613134e-09,1.7401168e-09,2.6613134e-09,9.4687526e-10,2.6613134e-09,2.2413555e-09,2.6613134e-09,2.240683e-09,2.6613134e-09,2.2363698e-09,2.6613134e-09,1.7325879e-09,2.6613134e-09,9.2023678e-10,2.6613134e-09,2.2334583e-09,2.6613134e-09,2.2334793e-09,2.6613134e-09,2.2375556e-09,2.6613134e-09,1.7490864e-09,2.6613134e-09,9.1166574e-10,2.6613134e-09,2.1683967e-09,2.6613134e-09,2.1690235e-09,2.6613134e-09,2.1807105e-09,2.6613134e-09,1.7215167e-09
2.7113134e-09,1.7254312e-09,2.7113134e-09,1.7252323e-09,2.7113134e-09,1.7235274e-09,2.7113134e-09,1.7135501e-09,2.7113134e-09,1.7496807e-09,2.7113134e-09,2.7546824e-09,2.7113134e-09,2.7529319e-09,2.7113134e-09,2.7380452e-09,2.7113134e-09,2.6395841e-09,2.7113134e-09,2.1814511e-09,2.7113134e-09,2.759922e-09,2.7113134e-09,2.7550522e-09,2.7113134e-09,2.7105616e-09,2.7113134e-09,2.2460472e-09,2.7113134e-09,1.4547954e-09,2.7113134e-09,2.5546144e-09,2.7113134e-09,2.5476725e-09,2.7113134e-09,2.4835435e-09,2.7113134e-09,1.8887375e-09,2.7113134e-09,1.1973239e-09,2.7113134e-09,2.4815273e-09,2.7113134e-09,2.4751198e-09,2.7113134e-09,2.4154911e-09,2.7113134e-09,1.8050642e-09,2.7113134e-09,1.0796484e-09,2.7113134e-09,2.3375593e-09,2.7113134e-09,2.332377e-09,2.7113134e-09,2.2841757e-09,2.7113134e-09,1.6974189e-09,2.7113134e-09,9.6579763e-10,2.7113134e-09,2.2823716e-09,2.7113134e-09,2.278351e-09,2.7113134e-09,2.2412531e-09,2.7113134e-09,1.6662271e-09,2.7113134e-09,9.0872296e-10,2.7113134e-09,2.2410706e-09,2.7113134e-09,2.2385366e-09,2.7113134e-09,2.2161291e-09,2.7113134e-09,1.6476268e-09,2.7113134e-09,8.7229012e-10,2.7113134e-09,2.2079811e-09,2.7113134e-09,2.206291e-09,2.7113134e-09,2.1933832e-09,2.7113134e-09,1.6420573e-09,2.7113134e-09,8.4537219e-10,2.7113134e-09,2.2030044e-09,2.7113134e-09,2.2020467e-09,2.7113134e-09,2.1979308e-09,2.7113134e-09,1.6598677e-09,2.7113134e-09,8.3565652e-10,2.7113134e-09,2.1414541e-09,2.7113134e-09,2.1411677e-09,2.7113134e-09,2.1453131e-09,2.7113134e-09,1.636265e-09
2.7613134e-09,1.4744582e-09,2.7613134e-09,1.4742797e-09,2.7613134e-09,1.4727514e-09,2.7613134e-09,1.4641536e-09,2.7613134e-09,1.5021787e-09,2.7613134e-09,2.5531541e-09,2.7613134e-09,2.5515657e-09,2.7613134e-09,2.5382973e-09,2.7613134e-09,2.4655376e-09,2.7613134e-09,2.0897185e-09,2.7613134e-09,2.6473207e-09,2.7613134e-09,2.6424374e-09,2.7613134e-09,2.5981572e-09,2.7613134e-09,2.1447631e-09,2.7613134e-09,1.3707913e-09,2.7613134e-09,2.4851904e-09,2.7613134e-09,2.4775202e-09,2.7613134e-09,2.407283e-09,2.7613134e-09,1.7892634e-09,2.7613134e-09,1.1211925e-09,2.7613134e-09,2.420137e-09,2.7613134e-09,2.4127178e-09,2.7613134e-09,2.3445184e-09,2.7613134e-09,1.7033217e-09,2.7613134e-09,1.0042976e-09,2.7613134e-09,2.2836313e-09,2.7613134e-09,2.2773698e-09,2.7613134e-09,2.2200009e-09,2.7613134e-09,1.5989397e-09,2.7613134e-09,8.934618e-10,2.7613134e-09,2.233554e-09,2.7613134e-09,2.2284299e-09,2.7613134e-09,2.1819334e-09,2.7613134e-09,1.5685351e-09,2.7613134e-09,8.3666119e-10,2.7613134e-09,2.1959453e-09,2.7613134e-09,2.1923282e-09,2.7613134e-09,2.1607775e-09,2.7613134e-09,1.5513309e-09,2.7613134e-09,8.0043868e-10,2.7613134e-09,2.1665034e-09,2.7613134e-09,2.16377e-09,2.7613134e-09,2.1420695e-09,2.7613134e-09,1.5472426e-09,2.7613134e-09,7.7326591e-10,2.7613134e-09,2.1644813e-09,2.7613134e-09,2.1625126e-09,2.7613134e-09,2.149935e-09,2.7613134e-09,1.5658438e-09,2.7613134e-09,7.6240813e-10,2.7613134e-09,2.1066891e-09,2.7613134e-09,2.1054541e-09,2.7613134e-09,2.1017383e-09,2.7613134e-09,1.5458375e-09
2.8113134e-09,1.2434309e-09,2.8113134e-09,1.2432735e-09,2.8113134e-09,1.2419299e-09,2.8113134e-09,1.2346783e-09,2.8113134e-09,1.2732077e-09,2.8113134e-09,2.3436836e-09,2.8113134e-09,2.342292e-09,2.8113134e-09,2.3309232e-09,2.8113134e-09,2.2851509e-09,2.8113134e-09,1.998032e-09,2.8113134e-09,2.5231564e-09,2.8113134e-09,2.5183895e-09,2.8113134e-09,2.4754799e-09,2.8113134e-09,2.0422885e-09,2.8113134e-09,1.2891989e-09,2.8113134e-09,2.4076082e-09,2.8113134e-09,2.3993346e-09,2.8113134e-09,2.3240729e-09,2.8113134e-09,1.6893538e-09,2.8113134e-09,1.0478806e-09,2.8113134e-09,2.3512793e-09,2.8113134e-09,2.3429263e-09,2.8113134e-09,2.2668438e-09,2.8113134e-09,1.6010519e-09,2.8113134e-09,9.3232385e-10,2.8113134e-09,2.2227337e-09,2.8113134e-09,2.215433e-09,2.8113134e-09,2.1492733e-09,2.8113134e-09,1.4996746e-09,2.8113134e-09,8.247037e-10,2.8113134e-09,2.1778396e-09,2.8113134e-09,2.1716266e-09,2.8113134e-09,2.1159005e-09,2.8113134e-09,1.4696183e-09,2.8113134e-09,7.683545e-10,2.8113134e-09,2.1440015e-09,2.8113134e-09,2.139299e-09,2.8113134e-09,2.0986241e-09,2.8113134e-09,1.4534019e-09,2.8113134e-09,7.3241868e-10,2.8113134e-09,2.1182668e-09,2.8113134e-09,2.1144785e-09,2.8113134e-09,2.0839078e-09,2.8113134e-09,1.4503018e-09,2.8113134e-09,7.0504305e-10,2.8113134e-09,2.1191853e-09,2.8113134e-09,2.1161882e-09,2.8113134e-09,2.0949931e-09,2.8113134e-09,1.4691689e-09,2.8113134e-09,6.9309057e-10,2.8113134e-09,2.0653247e-09,2.8113134e-09,2.0631168e-09,2.8113134e-09,2.0513249e-09,2.8113134e-09,1.4523181e-09
2.8613134e-09,1.0348184e-09,2.8613134e-09,1.0346825e-09,2.8613134e-09,1.0335229e-09,2.8613134e-09,1.0275376e-09,2.8613134e-09,1.0653491e-09,2.8613134e-09,2.1307331e-09,2.8613134e-09,2.1295626e-09,2.8613134e-09,2.1202726e-09,2.8613134e-09,2.101667e-09,2.8613134e-09,1.907493e-09,2.8613134e-09,2.3896858e-09,2.8613134e-09,2.3851582e-09,2.8613134e-09,2.3447199e-09,2.8613134e-09,1.9403942e-09,2.8613134e-09,1.2110246e-09,2.8613134e-09,2.3234724e-09,2.8613134e-09,2.3147385e-09,2.8613134e-09,2.23568e-09,2.8613134e-09,1.5908504e-09,2.8613134e-09,9.7823693e-10,2.8613134e-09,2.2765288e-09,2.8613134e-09,2.2673413e-09,2.8613134e-09,2.1842283e-09,2.8613134e-09,1.5001472e-09,2.8613134e-09,8.6452829e-10,2.8613134e-09,2.1563385e-09,2.8613134e-09,2.1480569e-09,2.8613134e-09,2.0736311e-09,2.8613134e-09,1.4015007e-09,2.8613134e-09,7.6028362e-10,2.8613134e-09,2.1166361e-09,2.8613134e-09,2.1093647e-09,2.8613134e-09,2.0447118e-09,2.8613134e-09,1.3713974e-09,2.8613134e-09,7.045657e-10,2.8613134e-09,2.0865899e-09,2.8613134e-09,2.0808132e-09,2.8613134e-09,2.0311574e-09,2.8613134e-09,1.3557723e-09,2.8613134e-09,6.6900467e-10,2.8613134e-09,2.0645608e-09,2.8613134e-09,2.0597195e-09,2.8613134e-09,2.0203177e-09,2.8613134e-09,1.3531776e-09,2.8613134e-09,6.4150197e-10,2.8613134e-09,2.0683653e-09,2.8613134e-09,2.0643332e-09,2.8613134e-09,2.0344752e-09,2.8613134e-09,1.3718036e-09,2.8613134e-09,6.2854088e-10,2.8613134e-09,2.0185374e-09,2.8613134e-09,2.0153452e-09,2.8613134e-09,1.9953612e-09,2.8613134e-09,1.3576209e-09
2.9113134e-09,8.498824e-10,2.9113134e-09,8.4976649e-10,2.9113134e-09,8.4878388e-10,2.9113134e-09,8.4395086e-10,2.9113134e-09,8.8003362e-10,2.9113134e-09,1.9184599e-09,2.9113134e-09,1.9175211e-09,2.9113134e-09,1.9103852e-09,2.9113134e-09,1.9180632e-09,2.9113134e-09,1.8188574e-09,2.9113134e-09,2.2491108e-09,2.9113134e-09,2.2449349e-09,2.9113134e-09,2.2079651e-09,2.9113134e-09,1.8404694e-09,2.9113134e-09,1.1369682e-09,2.9113134e-09,2.2342389e-09,2.9113134e-09,2.2252016e-09,2.9113134e-09,2.143688e-09,2.9113134e-09,1.4952528e-09,2.9113134e-09,9.128223e-10,2.9113134e-09,2.1973213e-09,2.9113134e-09,2.1874167e-09,2.9113134e-09,2.0982729e-09,2.9113134e-09,1.4021581e-09,2.9113134e-09,8.014171e-10,2.9113134e-09,2.0857978e-09,2.9113134e-09,2.076611e-09,2.9113134e-09,1.9945785e-09,2.9113134e-09,1.3059775e-09,2.9113134e-09,7.0066804e-10,2.9113134e-09,2.0512458e-09,2.9113134e-09,2.0429613e-09,2.9113134e-09,1.9698086e-09,2.9113134e-09,1.2754935e-09,2.9113134e-09,6.4575853e-10,2.9113134e-09,2.0249651e-09,2.9113134e-09,2.0181389e-09,2.9113134e-09,1.9597597e-09,2.9113134e-09,1.2600946e-09,2.9113134e-09,6.1066863e-10,2.9113134e-09,2.0065871e-09,2.9113134e-09,2.0007058e-09,2.9113134e-09,1.952621e-09,2.9113134e-09,1.2575536e-09,2.9113134e-09,5.8313477e-10,2.9113134e-09,2.0131859e-09,2.9113134e-09,2.0081235e-09,2.9113134e-09,1.969661e-09,2.9113134e-09,1.2754705e-09,2.9113134e-09,5.6928284e-10,2.9113134e-09,1.9674269e-09,2.9113134e-09,1.9632485e-09,2.9113134e-09,1.9350555e-09,2.9113134e-09,1.2634492e-09
2.9613134e-09,6.8881757e-10,2.9613134e-09,6.8872116e-10,2.9613134e-09,6.8790243e-10,2.9613134e-09,6.8408572e-10,2.9613134e-09,7.1766209e-10,2.9613134e-09,1.7106014e-09,2.9613134e-09,1.7098959e-09,2.9613134e-09,1.7048897e-09,2.9613134e-09,1.7370111e-09,2.9613134e-09,1.7325751e-09,2.9613134e-09,2.10355e-09,2.9613134e-09,2.0998224e-09,2.9613134e-09,2.0671724e-09,2.9613134e-09,1.7435311e-09,2.9613134e-09,1.0674593e-09,2.9613134e-09,2.1411918e-09,2.9613134e-09,2.1320185e-09,2.9613134e-09,2.04947e-09,2.9613134e-09,1.403719e-09,2.9613134e-09,8.5194244e-10,2.9613134e-09,2.1149247e-09,2.9613134e-09,2.1044381e-09,2.9613134e-09,2.0103892e-09,2.9613134e-09,1.3082866e-09,2.9613134e-09,7.432331e-10,2.9613134e-09,2.012318e-09,2.9613134e-09,2.0023179e-09,2.9613134e-09,1.9134585e-09,2.9613134e-09,1.2143347e-09,2.9613134e-09,6.4606478e-10,2.9613134e-09,1.9828402e-09,2.9613134e-09,1.9736025e-09,2.9613134e-09,1.8924889e-09,2.9613134e-09,1.1832103e-09,2.9613134e-09,5.9213402e-10,2.9613134e-09,1.9602619e-09,2.9613134e-09,1.9524228e-09,2.9613134e-09,1.885682e-09,2.9613134e-09,1.1677198e-09,2.9613134e-09,5.5761544e-10,2.9613134e-09,1.9454356e-09,2.9613134e-09,1.9385395e-09,2.9613134e-09,1.8820179e-09,2.9613134e-09,1.1648297e-09,2.9613134e-09,5.3015989e-10,2.9613134e-09,1.9547068e-09,2.9613134e-09,1.9486309e-09,2.9613134e-09,1.9017166e-09,2.9613134e-09,1.1816224e-09,2.9613134e-09,5.1556054e-10,2.9613134e-09,1.9129976e-09,2.9613134e-09,1.9078412e-09,2.9613134e-09,1.8715104e-09,2.9613134e-09,1.1712602e-09
