cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n161_des) X,cathode TotalCurrent(20um_2V_Nt1e11n161_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n174_des) X,cathode TotalCurrent(20um_2V_Nt1e12n174_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n187_des) X,cathode TotalCurrent(20um_2V_Nt1e13n187_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n200_des) X,cathode TotalCurrent(20um_2V_Nt5e13n200_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n162_des) X,cathode TotalCurrent(30um_5V_Nt1e11n162_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n175_des) X,cathode TotalCurrent(30um_5V_Nt1e12n175_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n188_des) X,cathode TotalCurrent(30um_5V_Nt1e13n188_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n201_des) X,cathode TotalCurrent(30um_5V_Nt5e13n201_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n163_des) X,cathode TotalCurrent(40um_8V_Nt1e11n163_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n176_des) X,cathode TotalCurrent(40um_8V_Nt1e12n176_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n189_des) X,cathode TotalCurrent(40um_8V_Nt1e13n189_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n202_des) X,cathode TotalCurrent(40um_8V_Nt5e13n202_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n164_des) X,cathode TotalCurrent(50um_13V_Nt1e11n164_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n177_des) X,cathode TotalCurrent(50um_13V_Nt1e12n177_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n190_des) X,cathode TotalCurrent(50um_13V_Nt1e13n190_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n203_des) X,cathode TotalCurrent(50um_13V_Nt5e13n203_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n165_des) X,cathode TotalCurrent(60um_19V_Nt1e11n165_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n178_des) X,cathode TotalCurrent(60um_19V_Nt1e12n178_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n191_des) X,cathode TotalCurrent(60um_19V_Nt1e13n191_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n204_des) X,cathode TotalCurrent(60um_19V_Nt5e13n204_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n166_des) X,cathode TotalCurrent(70um_26V_Nt1e11n166_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n179_des) X,cathode TotalCurrent(70um_26V_Nt1e12n179_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n192_des) X,cathode TotalCurrent(70um_26V_Nt1e13n192_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n205_des) X,cathode TotalCurrent(70um_26V_Nt5e13n205_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n167_des) X,cathode TotalCurrent(80um_33V_Nt1e11n167_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n180_des) X,cathode TotalCurrent(80um_33V_Nt1e12n180_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n193_des) X,cathode TotalCurrent(80um_33V_Nt1e13n193_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n206_des) X,cathode TotalCurrent(80um_33V_Nt5e13n206_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n168_des) X,cathode TotalCurrent(90um_42V_Nt1e11n168_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n181_des) X,cathode TotalCurrent(90um_42V_Nt1e12n181_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n194_des) X,cathode TotalCurrent(90um_42V_Nt1e13n194_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n207_des) X,cathode TotalCurrent(90um_42V_Nt5e13n207_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n169_des) X,cathode TotalCurrent(100um_52V_Nt1e11n169_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n182_des) X,cathode TotalCurrent(100um_52V_Nt1e12n182_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n195_des) X,cathode TotalCurrent(100um_52V_Nt1e13n195_des) Y
1.156132e-08,-3.2646184e-16,1.156132e-08,-6.7597103e-16,1.156132e-08,7.0605531e-16,1.156132e-08,-1.8188609e-16,1.156132e-08,-1.750678e-16,1.156132e-08,7.6644373e-12,1.156132e-08,7.788922e-12,1.156132e-08,8.9929633e-12,1.156132e-08,2.655815e-11,1.156132e-08,5.0513234e-11,1.156132e-08,2.7738154e-11,1.156132e-08,2.7896411e-11,1.156132e-08,2.930364e-11,1.156132e-08,3.5575739e-11,1.156132e-08,5.2227691e-11,1.156132e-08,2.6094515e-11,1.156132e-08,2.6058802e-11,1.156132e-08,2.5728662e-11,1.156132e-08,2.3419615e-11,1.156132e-08,8.9020472e-11,1.156132e-08,1.7177681e-11,1.156132e-08,1.712607e-11,1.156132e-08,1.6674172e-11,1.156132e-08,2.5589351e-11,1.156132e-08,5.6433255e-11,1.156132e-08,1.034777e-11,1.156132e-08,1.0307689e-11,1.156132e-08,9.9791657e-12,1.156132e-08,8.1724058e-11,1.156132e-08,4.2904484e-11,1.156132e-08,5.7221401e-12,1.156132e-08,5.6965973e-12,1.156132e-08,5.5066591e-12,1.156132e-08,8.2488205e-11,1.156132e-08,3.5357825e-11,1.156132e-08,3.274779e-12,1.156132e-08,3.2577182e-12,1.156132e-08,3.147649e-12,1.156132e-08,4.9628524e-11,1.156132e-08,3.01417e-11,1.156132e-08,1.6971442e-12,1.156132e-08,1.6870887e-12,1.156132e-08,1.6285094e-12,1.156132e-08,3.4005807e-11,1.156132e-08,2.6044011e-11,1.156132e-08,8.3779407e-13,1.156132e-08,8.315278e-13,1.156132e-08,8.0216343e-13,1.156132e-08,2.7491172e-11
1.161132e-08,-3.2356425e-16,1.161132e-08,-7.3005936e-16,1.161132e-08,8.3705712e-16,1.161132e-08,-3.2929083e-16,1.161132e-08,-3.2208043e-16,1.161132e-08,7.2820516e-12,1.161132e-08,7.4032755e-12,1.161132e-08,8.5728186e-12,1.161132e-08,2.5885302e-11,1.161132e-08,5.0244956e-11,1.161132e-08,2.7277286e-11,1.161132e-08,2.7438563e-11,1.161132e-08,2.887062e-11,1.161132e-08,3.5318388e-11,1.161132e-08,5.1560456e-11,1.161132e-08,2.5794495e-11,1.161132e-08,2.5761604e-11,1.161132e-08,2.5455958e-11,1.161132e-08,2.3239725e-11,1.161132e-08,8.8618541e-11,1.161132e-08,1.6956594e-11,1.161132e-08,1.6906557e-11,1.161132e-08,1.6471773e-11,1.161132e-08,2.5113058e-11,1.161132e-08,5.6200909e-11,1.161132e-08,1.0192474e-11,1.161132e-08,1.0153868e-11,1.161132e-08,9.8367169e-12,1.161132e-08,8.0736838e-11,1.161132e-08,4.2683539e-11,1.161132e-08,5.6211494e-12,1.161132e-08,5.5967349e-12,1.161132e-08,5.4137907e-12,1.161132e-08,8.2175883e-11,1.161132e-08,3.5169797e-11,1.161132e-08,3.2099071e-12,1.161132e-08,3.1937123e-12,1.161132e-08,3.088226e-12,1.161132e-08,4.9590205e-11,1.161132e-08,2.9982264e-11,1.161132e-08,1.6595361e-12,1.161132e-08,1.6498406e-12,1.161132e-08,1.5942292e-12,1.161132e-08,3.3921567e-11,1.161132e-08,2.5905727e-11,1.161132e-08,8.1612928e-13,1.161132e-08,8.1030356e-13,1.161132e-08,7.8238087e-13,1.161132e-08,2.7378264e-11
1.166132e-08,-3.2259839e-16,1.166132e-08,-6.4937093e-16,1.166132e-08,7.8369037e-16,1.166132e-08,-1.0952725e-16,1.166132e-08,-2.4378511e-16,1.166132e-08,6.915204e-12,1.166132e-08,7.0327534e-12,1.166132e-08,8.1672289e-12,1.166132e-08,2.5221939e-11,1.166132e-08,4.9980083e-11,1.166132e-08,2.6822305e-11,1.166132e-08,2.698547e-11,1.166132e-08,2.8442743e-11,1.166132e-08,3.5064469e-11,1.166132e-08,5.0906268e-11,1.166132e-08,2.5498378e-11,1.166132e-08,2.5468318e-11,1.166132e-08,2.5187124e-11,1.166132e-08,2.3061839e-11,1.166132e-08,8.8217738e-11,1.166132e-08,1.6738753e-11,1.166132e-08,1.6690853e-11,1.166132e-08,1.6272517e-11,1.166132e-08,2.4650076e-11,1.166132e-08,5.5970516e-11,1.166132e-08,1.0039839e-11,1.166132e-08,1.0002583e-11,1.166132e-08,9.6965306e-12,1.166132e-08,7.9760013e-11,1.166132e-08,4.2464822e-11,1.166132e-08,5.5223301e-12,1.166132e-08,5.4987416e-12,1.166132e-08,5.3228376e-12,1.166132e-08,8.1860878e-11,1.166132e-08,3.498385e-11,1.166132e-08,3.1468265e-12,1.166132e-08,3.130988e-12,1.166132e-08,3.0302818e-12,1.166132e-08,4.9552545e-11,1.166132e-08,2.9824639e-11,1.166132e-08,1.6226655e-12,1.166132e-08,1.6136177e-12,1.166132e-08,1.5606561e-12,1.166132e-08,3.3839386e-11,1.166132e-08,2.5768643e-11,1.166132e-08,7.9417349e-13,1.166132e-08,7.888801e-13,1.166132e-08,7.6274668e-13,1.166132e-08,2.7266573e-11
1.171132e-08,-3.2066666e-16,1.171132e-08,-7.5086429e-16,1.171132e-08,6.7872269e-16,1.171132e-08,-1.8285191e-16,1.171132e-08,-2.4861332e-16,1.171132e-08,6.5631557e-12,1.171132e-08,6.6764109e-12,1.171132e-08,7.7768776e-12,1.171132e-08,2.4566546e-11,1.171132e-08,4.9717853e-11,1.171132e-08,2.6371501e-11,1.171132e-08,2.6537439e-11,1.171132e-08,2.8017776e-11,1.171132e-08,3.4812988e-11,1.171132e-08,5.0263233e-11,1.171132e-08,2.5206033e-11,1.171132e-08,2.5178957e-11,1.171132e-08,2.4921765e-11,1.171132e-08,2.2885921e-11,1.171132e-08,8.7818149e-11,1.171132e-08,1.6523837e-11,1.171132e-08,1.6477968e-11,1.171132e-08,1.6076179e-11,1.171132e-08,2.4199923e-11,1.171132e-08,5.5742966e-11,1.171132e-08,9.8900249e-12,1.171132e-08,9.8539651e-12,1.171132e-08,9.5587611e-12,1.171132e-08,7.8793122e-11,1.171132e-08,4.2248574e-11,1.171132e-08,5.4253028e-12,1.171132e-08,5.4025839e-12,1.171132e-08,5.2335813e-12,1.171132e-08,8.1543086e-11,1.171132e-08,3.4799726e-11,1.171132e-08,3.084855e-12,1.171132e-08,3.0698123e-12,1.171132e-08,2.973817e-12,1.171132e-08,4.9515475e-11,1.171132e-08,2.9668414e-11,1.171132e-08,1.5869181e-12,1.171132e-08,1.5780642e-12,1.171132e-08,1.5286793e-12,1.171132e-08,3.3759514e-11,1.171132e-08,2.5633232e-11,1.171132e-08,7.738512e-13,1.171132e-08,7.6924831e-13,1.171132e-08,7.4389537e-13,1.171132e-08,2.7157154e-11
1.176132e-08,-3.1487148e-16,1.176132e-08,-6.7210758e-16,1.176132e-08,6.7632447e-16,1.176132e-08,-4.9412673e-17,1.176132e-08,3.1362128e-19,1.176132e-08,6.2254225e-12,1.176132e-08,6.3349295e-12,1.176132e-08,7.4003517e-12,1.176132e-08,2.3920062e-11,1.176132e-08,4.945728e-11,1.176132e-08,2.5924718e-11,1.176132e-08,2.6093967e-11,1.176132e-08,2.7598737e-11,1.176132e-08,3.4564161e-11,1.176132e-08,4.9632478e-11,1.176132e-08,2.4917659e-11,1.176132e-08,2.4893302e-11,1.176132e-08,2.4659992e-11,1.176132e-08,2.2711849e-11,1.176132e-08,8.7419891e-11,1.176132e-08,1.6312171e-11,1.176132e-08,1.6268406e-11,1.176132e-08,1.5882651e-11,1.176132e-08,2.3761925e-11,1.176132e-08,5.5517598e-11,1.176132e-08,9.7425638e-12,1.176132e-08,9.7079431e-12,1.176132e-08,9.4236485e-12,1.176132e-08,7.7836345e-11,1.176132e-08,4.2034509e-11,1.176132e-08,5.3303204e-12,1.176132e-08,5.3084977e-12,1.176132e-08,5.1462435e-12,1.176132e-08,8.1223112e-11,1.176132e-08,3.4617269e-11,1.176132e-08,3.0243129e-12,1.176132e-08,3.0099177e-12,1.176132e-08,2.9184741e-12,1.176132e-08,4.9478619e-11,1.176132e-08,2.9513974e-11,1.176132e-08,1.5522334e-12,1.176132e-08,1.5437501e-12,1.176132e-08,1.4968067e-12,1.176132e-08,3.3681882e-11,1.176132e-08,2.5499209e-11,1.176132e-08,7.5343045e-13,1.176132e-08,7.4863196e-13,1.176132e-08,7.2533877e-13,1.176132e-08,2.7049578e-11
1.181132e-08,-3.1100803e-16,1.181132e-08,-7.3400055e-16,1.181132e-08,7.2530597e-16,1.181132e-08,-2.75937e-16,1.181132e-08,-1.7796472e-16,1.181132e-08,5.900882e-12,1.181132e-08,6.0066136e-12,1.181132e-08,7.0388066e-12,1.181132e-08,2.3282053e-11,1.181132e-08,4.9200512e-11,1.181132e-08,2.5483396e-11,1.181132e-08,2.5654394e-11,1.181132e-08,2.718219e-11,1.181132e-08,3.4319048e-11,1.181132e-08,4.9013201e-11,1.181132e-08,2.4632882e-11,1.181132e-08,2.4611462e-11,1.181132e-08,2.4401661e-11,1.181132e-08,2.2539753e-11,1.181132e-08,8.7022903e-11,1.181132e-08,1.6103817e-11,1.181132e-08,1.6061505e-11,1.181132e-08,1.5692227e-11,1.181132e-08,2.3335387e-11,1.181132e-08,5.529474e-11,1.181132e-08,9.5980005e-12,1.181132e-08,9.5645024e-12,1.181132e-08,9.2909089e-12,1.181132e-08,7.6889686e-11,1.181132e-08,4.1822714e-11,1.181132e-08,5.2372916e-12,1.181132e-08,5.2164187e-12,1.181132e-08,5.0605379e-12,1.181132e-08,8.0900435e-11,1.181132e-08,3.4436812e-11,1.181132e-08,2.9652015e-12,1.181132e-08,2.9514521e-12,1.181132e-08,2.8642884e-12,1.181132e-08,4.9442426e-11,1.181132e-08,2.9360831e-11,1.181132e-08,1.5182723e-12,1.181132e-08,1.5101005e-12,1.181132e-08,1.4660613e-12,1.181132e-08,3.3606037e-11,1.181132e-08,2.5366355e-11,1.181132e-08,7.3429769e-13,1.181132e-08,7.2943619e-13,1.181132e-08,7.0773955e-13,1.181132e-08,2.6944128e-11
1.186132e-08,-3.1100803e-16,1.186132e-08,-5.9758064e-16,1.186132e-08,6.7499231e-16,1.186132e-08,-3.0618062e-17,1.186132e-08,-2.0842161e-16,1.186132e-08,5.59079e-12,1.186132e-08,5.6929046e-12,1.186132e-08,6.6913331e-12,1.186132e-08,2.2653829e-11,1.186132e-08,4.8944458e-11,1.186132e-08,2.504656e-11,1.186132e-08,2.5220006e-11,1.186132e-08,2.6769675e-11,1.186132e-08,3.4075567e-11,1.186132e-08,4.8405114e-11,1.186132e-08,2.4351761e-11,1.186132e-08,2.4333196e-11,1.186132e-08,2.4146808e-11,1.186132e-08,2.236952e-11,1.186132e-08,8.6627235e-11,1.186132e-08,1.589783e-11,1.186132e-08,1.5857574e-11,1.186132e-08,1.5504393e-11,1.186132e-08,2.2921158e-11,1.186132e-08,5.5074419e-11,1.186132e-08,9.4555557e-12,1.186132e-08,9.423524e-12,1.186132e-08,9.1605239e-12,1.186132e-08,7.5953117e-11,1.186132e-08,4.1613242e-11,1.186132e-08,5.1460718e-12,1.186132e-08,5.1258357e-12,1.186132e-08,4.9765187e-12,1.186132e-08,8.0575403e-11,1.186132e-08,3.4258021e-11,1.186132e-08,2.9074422e-12,1.186132e-08,2.8942672e-12,1.186132e-08,2.8114717e-12,1.186132e-08,4.9406193e-11,1.186132e-08,2.9209399e-11,1.186132e-08,1.4849295e-12,1.186132e-08,1.4777035e-12,1.186132e-08,1.4359696e-12,1.186132e-08,3.3532388e-11,1.186132e-08,2.5235011e-11,1.186132e-08,7.1527049e-13,1.186132e-08,7.1035436e-13,1.186132e-08,6.9031463e-13,1.186132e-08,2.6840738e-11
1.191132e-08,-3.090763e-16,1.191132e-08,-7.5086429e-16,1.191132e-08,8.5941616e-16,1.191132e-08,-2.0639778e-16,1.191132e-08,-2.6205388e-16,1.191132e-08,5.2927991e-12,1.191132e-08,5.3913496e-12,1.191132e-08,6.3559451e-12,1.191132e-08,2.2034617e-11,1.191132e-08,4.8691193e-11,1.191132e-08,2.4614088e-11,1.191132e-08,2.4790079e-11,1.191132e-08,2.6361491e-11,1.191132e-08,3.3835015e-11,1.191132e-08,4.7807201e-11,1.191132e-08,2.4074359e-11,1.191132e-08,2.4058436e-11,1.191132e-08,2.3895123e-11,1.191132e-08,2.2201017e-11,1.191132e-08,8.6232758e-11,1.191132e-08,1.5694895e-11,1.191132e-08,1.5656603e-11,1.191132e-08,1.5319178e-11,1.191132e-08,2.2517423e-11,1.191132e-08,5.4856017e-11,1.191132e-08,9.3159094e-12,1.191132e-08,9.2849856e-12,1.191132e-08,9.0322926e-12,1.191132e-08,7.5026533e-11,1.191132e-08,4.1405831e-11,1.191132e-08,5.056647e-12,1.191132e-08,5.0371623e-12,1.191132e-08,4.8942447e-12,1.191132e-08,8.0248527e-11,1.191132e-08,3.4081095e-11,1.191132e-08,2.8511207e-12,1.191132e-08,2.8382966e-12,1.191132e-08,2.7597626e-12,1.191132e-08,4.9370487e-11,1.191132e-08,2.9059214e-11,1.191132e-08,1.4529796e-12,1.191132e-08,1.4458714e-12,1.191132e-08,1.4066251e-12,1.191132e-08,3.3460861e-11,1.191132e-08,2.5104852e-11,1.191132e-08,6.9646964e-13,1.191132e-08,6.9233682e-13,1.191132e-08,6.7354323e-13,1.191132e-08,2.6738912e-11
1.196132e-08,-3.1100803e-16,1.196132e-08,-6.740393e-16,1.196132e-08,6.7901124e-16,1.196132e-08,-5.7294974e-17,1.196132e-08,-3.8098452e-16,1.196132e-08,5.0082691e-12,1.196132e-08,5.1039788e-12,1.196132e-08,6.0352395e-12,1.196132e-08,2.1424836e-11,1.196132e-08,4.8439968e-11,1.196132e-08,2.4185748e-11,1.196132e-08,2.4364958e-11,1.196132e-08,2.5957415e-11,1.196132e-08,3.3596852e-11,1.196132e-08,4.7220859e-11,1.196132e-08,2.3800298e-11,1.196132e-08,2.3787073e-11,1.196132e-08,2.3646756e-11,1.196132e-08,2.2034397e-11,1.196132e-08,8.5839675e-11,1.196132e-08,1.5495135e-11,1.196132e-08,1.5458449e-11,1.196132e-08,1.5136926e-11,1.196132e-08,2.2124764e-11,1.196132e-08,5.4640019e-11,1.196132e-08,9.1783867e-12,1.196132e-08,9.1489229e-12,1.196132e-08,8.9063253e-12,1.196132e-08,7.411001e-11,1.196132e-08,4.1200596e-11,1.196132e-08,4.9689501e-12,1.196132e-08,4.9503557e-12,1.196132e-08,4.8133484e-12,1.196132e-08,7.991956e-11,1.196132e-08,3.3905928e-11,1.196132e-08,2.7958445e-12,1.196132e-08,2.7838042e-12,1.196132e-08,2.7091877e-12,1.196132e-08,4.9334686e-11,1.196132e-08,2.8910599e-11,1.196132e-08,1.4215968e-12,1.196132e-08,1.4146435e-12,1.196132e-08,1.3780595e-12,1.196132e-08,3.3391291e-11,1.196132e-08,2.4975963e-11,1.196132e-08,6.785017e-13,1.196132e-08,6.741481e-13,1.196132e-08,6.5702153e-13,1.196132e-08,2.6639052e-11
1.201132e-08,-3.090763e-16,1.201132e-08,-7.2181066e-16,1.201132e-08,8.0860314e-16,1.201132e-08,-2.2289462e-16,1.201132e-08,-3.520937e-16,1.201132e-08,4.7362667e-12,1.201132e-08,4.8285903e-12,1.201132e-08,5.7269025e-12,1.201132e-08,2.0824e-11,1.201132e-08,4.8192153e-11,1.201132e-08,2.3762738e-11,1.201132e-08,2.3942681e-11,1.201132e-08,2.5556845e-11,1.201132e-08,3.3361987e-11,1.201132e-08,4.6644784e-11,1.201132e-08,2.3529796e-11,1.201132e-08,2.3519309e-11,1.201132e-08,2.3401641e-11,1.201132e-08,2.1869589e-11,1.201132e-08,8.5447881e-11,1.201132e-08,1.5297921e-11,1.201132e-08,1.5262814e-11,1.201132e-08,1.4957227e-11,1.201132e-08,2.1742656e-11,1.201132e-08,5.4426149e-11,1.201132e-08,9.0434511e-12,1.201132e-08,9.0150167e-12,1.201132e-08,8.7826072e-12,1.201132e-08,7.3203463e-11,1.201132e-08,4.0997534e-11,1.201132e-08,4.8830597e-12,1.201132e-08,4.8649113e-12,1.201132e-08,4.734218e-12,1.201132e-08,7.9588319e-11,1.201132e-08,3.3732507e-11,1.201132e-08,2.7419635e-12,1.201132e-08,2.7302994e-12,1.201132e-08,2.6596692e-12,1.201132e-08,4.9299051e-11,1.201132e-08,2.8763489e-11,1.201132e-08,1.3906892e-12,1.201132e-08,1.3840919e-12,1.201132e-08,1.3501544e-12,1.201132e-08,3.3323611e-11,1.201132e-08,2.4848554e-11,1.201132e-08,6.6105413e-13,1.201132e-08,6.5747801e-13,1.201132e-08,6.408032e-13,1.201132e-08,2.6540424e-11
1.206132e-08,-3.090763e-16,1.206132e-08,-6.9380063e-16,1.206132e-08,6.7068481e-16,1.206132e-08,8.0085416e-17,1.206132e-08,-2.7781776e-16,1.206132e-08,4.4765082e-12,1.206132e-08,4.5650657e-12,1.206132e-08,5.4315355e-12,1.206132e-08,2.0233592e-11,1.206132e-08,4.7944636e-11,1.206132e-08,2.3343982e-11,1.206132e-08,2.3526344e-11,1.206132e-08,2.515978e-11,1.206132e-08,3.3129383e-11,1.206132e-08,4.6078959e-11,1.206132e-08,2.3262642e-11,1.206132e-08,2.3254969e-11,1.206132e-08,2.3159732e-11,1.206132e-08,2.1706426e-11,1.206132e-08,8.5057283e-11,1.206132e-08,1.5103429e-11,1.206132e-08,1.507056e-11,1.206132e-08,1.477995e-11,1.206132e-08,2.1370843e-11,1.206132e-08,5.4214422e-11,1.206132e-08,8.9107454e-12,1.206132e-08,8.883542e-12,1.206132e-08,8.6611079e-12,1.206132e-08,7.2306782e-11,1.206132e-08,4.079645e-11,1.206132e-08,4.798828e-12,1.206132e-08,4.781821e-12,1.206132e-08,4.6567003e-12,1.206132e-08,7.9255071e-11,1.206132e-08,3.3560832e-11,1.206132e-08,2.6892414e-12,1.206132e-08,2.6780163e-12,1.206132e-08,2.6111943e-12,1.206132e-08,4.9263169e-11,1.206132e-08,2.8617639e-11,1.206132e-08,1.3611257e-12,1.206132e-08,1.3547943e-12,1.206132e-08,1.3230252e-12,1.206132e-08,3.3257555e-11,1.206132e-08,2.4722105e-11,1.206132e-08,6.436869e-13,1.206132e-08,6.4058122e-13,1.206132e-08,6.2532859e-13,1.206132e-08,2.6444141e-11
1.211132e-08,-3.090763e-16,1.211132e-08,-8.455966e-16,1.211132e-08,8.4685999e-16,1.211132e-08,-2.2362686e-16,1.211132e-08,-2.1066652e-16,1.211132e-08,4.2285978e-12,1.211132e-08,4.3132209e-12,1.211132e-08,5.1490747e-12,1.211132e-08,1.9652738e-11,1.211132e-08,4.7700114e-11,1.211132e-08,2.2929105e-11,1.211132e-08,2.3113716e-11,1.211132e-08,2.4766987e-11,1.211132e-08,3.2899039e-11,1.211132e-08,4.5524035e-11,1.211132e-08,2.2998965e-11,1.211132e-08,2.2993774e-11,1.211132e-08,2.2920777e-11,1.211132e-08,2.1545084e-11,1.211132e-08,8.4668064e-11,1.211132e-08,1.4911572e-11,1.211132e-08,1.4880893e-11,1.211132e-08,1.4605368e-11,1.211132e-08,2.1008401e-11,1.211132e-08,5.4004695e-11,1.211132e-08,8.7803696e-12,1.211132e-08,8.7543644e-12,1.211132e-08,8.5415605e-12,1.211132e-08,7.1419972e-11,1.211132e-08,4.0597392e-11,1.211132e-08,4.7163664e-12,1.211132e-08,4.6999574e-12,1.211132e-08,4.580731e-12,1.211132e-08,7.8920329e-11,1.211132e-08,3.339063e-11,1.211132e-08,2.6376701e-12,1.211132e-08,2.6269672e-12,1.211132e-08,2.5638267e-12,1.211132e-08,4.9227679e-11,1.211132e-08,2.8473289e-11,1.211132e-08,1.3319382e-12,1.211132e-08,1.3258056e-12,1.211132e-08,1.296612e-12,1.211132e-08,3.3193638e-11,1.211132e-08,2.459707e-11,1.211132e-08,6.2780259e-13,1.211132e-08,6.2434393e-13,1.211132e-08,6.1044887e-13,1.211132e-08,2.6349204e-11
1.216132e-08,-3.1100803e-16,1.216132e-08,-7.6342051e-16,1.216132e-08,7.2351853e-16,1.216132e-08,-6.2645928e-17,1.216132e-08,-1.3503291e-16,1.216132e-08,3.9914936e-12,1.216132e-08,4.0738665e-12,1.216132e-08,4.8786921e-12,1.216132e-08,1.9082425e-11,1.216132e-08,4.7456773e-11,1.216132e-08,2.2519208e-11,1.216132e-08,2.2705342e-11,1.216132e-08,2.4377735e-11,1.216132e-08,3.2671667e-11,1.216132e-08,4.4978586e-11,1.216132e-08,2.2738356e-11,1.216132e-08,2.273594e-11,1.216132e-08,2.2685004e-11,1.216132e-08,2.1385457e-11,1.216132e-08,8.4280276e-11,1.216132e-08,1.4722871e-11,1.216132e-08,1.4693685e-11,1.216132e-08,1.4433408e-11,1.216132e-08,2.0655887e-11,1.216132e-08,5.3797446e-11,1.216132e-08,8.6521759e-12,1.216132e-08,8.6273349e-12,1.216132e-08,8.4241777e-12,1.216132e-08,7.0543019e-11,1.216132e-08,4.0400724e-11,1.216132e-08,4.6354941e-12,1.216132e-08,4.6199417e-12,1.216132e-08,4.5062756e-12,1.216132e-08,7.8583403e-11,1.216132e-08,3.3222203e-11,1.216132e-08,2.5872377e-12,1.216132e-08,2.5769672e-12,1.216132e-08,2.5173245e-12,1.216132e-08,4.9192029e-11,1.216132e-08,2.8330289e-11,1.216132e-08,1.3032966e-12,1.216132e-08,1.2979727e-12,1.216132e-08,1.2702919e-12,1.216132e-08,3.3131233e-11,1.216132e-08,2.4473385e-11,1.216132e-08,6.1139079e-13,1.216132e-08,6.0822163e-13,1.216132e-08,5.9553209e-13,1.216132e-08,2.6255732e-11
