cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y
1.796132e-08,-3.1100803e-16,1.796132e-08,-3.6339772e-16,1.796132e-08,1.2187624e-16,1.796132e-08,-1.3533106e-17,1.796132e-08,1.5131881e-16,1.796132e-08,6.6689205e-16,1.796132e-08,5.1998442e-16,1.796132e-08,1.3167546e-15,1.796132e-08,1.9021352e-13,1.796132e-08,4.0713088e-11,1.796132e-08,3.2961918e-12,1.796132e-08,3.5153693e-12,1.796132e-08,6.0794755e-12,1.796132e-08,6.8803621e-11,1.796132e-08,4.2821354e-11,1.796132e-08,5.9801268e-11,1.796132e-08,6.1316639e-11,1.796132e-08,7.3450796e-11,1.796132e-08,7.4526773e-11,1.796132e-08,7.3720344e-11,1.796132e-08,8.173162e-11,1.796132e-08,8.2986047e-11,1.796132e-08,9.1259295e-11,1.796132e-08,6.5363411e-11,1.796132e-08,7.0428786e-11,1.796132e-08,8.5407496e-11,1.796132e-08,8.622843e-11,1.796132e-08,9.0323018e-11,1.796132e-08,7.8791251e-11,1.796132e-08,6.1750859e-11,1.796132e-08,7.6813572e-11,1.796132e-08,7.7309455e-11,1.796132e-08,7.8882749e-11,1.796132e-08,1.2299147e-10,1.796132e-08,5.6103972e-11,1.796132e-08,6.2035785e-11,1.796132e-08,6.2252342e-11,1.796132e-08,6.2642165e-11,1.796132e-08,1.2591586e-10,1.796132e-08,5.1492133e-11,1.796132e-08,4.0081802e-11,1.796132e-08,4.0352447e-11,1.796132e-08,4.2050813e-11,1.796132e-08,1.0344133e-10,1.796132e-08,4.8160368e-11,1.796132e-08,2.1323712e-11,1.796132e-08,2.1604227e-11,1.796132e-08,2.3968927e-11
1.801132e-08,-3.1100803e-16,1.801132e-08,-2.76781e-16,1.801132e-08,2.9476509e-16,1.801132e-08,1.3105202e-16,1.801132e-08,1.6388554e-16,1.801132e-08,6.4802427e-16,1.801132e-08,1.8877966e-16,1.801132e-08,1.4152619e-15,1.801132e-08,1.7920135e-13,1.801132e-08,4.0309699e-11,1.801132e-08,3.1459543e-12,1.801132e-08,3.3577372e-12,1.801132e-08,5.8430411e-12,1.801132e-08,6.8249389e-11,1.801132e-08,4.2685589e-11,1.801132e-08,5.8999313e-11,1.801132e-08,6.0524273e-11,1.801132e-08,7.2764634e-11,1.801132e-08,7.4338603e-11,1.801132e-08,7.3426969e-11,1.801132e-08,8.0960946e-11,1.801132e-08,8.2232819e-11,1.801132e-08,9.0655064e-11,1.801132e-08,6.5105718e-11,1.801132e-08,7.0227858e-11,1.801132e-08,8.4693517e-11,1.801132e-08,8.5531671e-11,1.801132e-08,8.9758685e-11,1.801132e-08,7.8267454e-11,1.801132e-08,6.1571834e-11,1.801132e-08,7.6177565e-11,1.801132e-08,7.668766e-11,1.801132e-08,7.8368477e-11,1.801132e-08,1.2232143e-10,1.801132e-08,5.5926807e-11,1.801132e-08,6.1495908e-11,1.801132e-08,6.1721974e-11,1.801132e-08,6.2182446e-11,1.801132e-08,1.2549512e-10,1.801132e-08,5.1322336e-11,1.801132e-08,3.9664856e-11,1.801132e-08,3.9940646e-11,1.801132e-08,4.1679173e-11,1.801132e-08,1.0317458e-10,1.801132e-08,4.7996676e-11,1.801132e-08,2.1046626e-11,1.801132e-08,2.1328908e-11,1.801132e-08,2.3710079e-11
1.806132e-08,-3.1100803e-16,1.806132e-08,-3.2878213e-16,1.806132e-08,2.952003e-17,1.806132e-08,1.3785171e-16,1.806132e-08,-1.8385038e-16,1.806132e-08,1.0010143e-15,1.806132e-08,7.233262e-16,1.806132e-08,7.4345128e-16,1.806132e-08,1.6956719e-13,1.806132e-08,3.9907512e-11,1.806132e-08,3.0013451e-12,1.806132e-08,3.2060418e-12,1.806132e-08,5.6151315e-12,1.806132e-08,6.7693517e-11,1.806132e-08,4.2552431e-11,1.806132e-08,5.8200824e-11,1.806132e-08,5.9735019e-11,1.806132e-08,7.2079974e-11,1.806132e-08,7.4152413e-11,1.806132e-08,7.3134968e-11,1.806132e-08,8.0192807e-11,1.806132e-08,8.1482362e-11,1.806132e-08,9.0053693e-11,1.806132e-08,6.4850087e-11,1.806132e-08,7.0027585e-11,1.806132e-08,8.3983576e-11,1.806132e-08,8.4838558e-11,1.806132e-08,8.9198006e-11,1.806132e-08,7.7748778e-11,1.806132e-08,6.1393647e-11,1.806132e-08,7.5545979e-11,1.806132e-08,7.6070389e-11,1.806132e-08,7.7858162e-11,1.806132e-08,1.216553e-10,1.806132e-08,5.5750605e-11,1.806132e-08,6.0961178e-11,1.806132e-08,6.1196223e-11,1.806132e-08,6.17266e-11,1.806132e-08,1.2507558e-10,1.806132e-08,5.1153538e-11,1.806132e-08,3.9252918e-11,1.806132e-08,3.9533278e-11,1.806132e-08,4.1311428e-11,1.806132e-08,1.0290876e-10,1.806132e-08,4.783397e-11,1.806132e-08,2.0773114e-11,1.806132e-08,2.1057121e-11,1.806132e-08,2.3454496e-11
1.811132e-08,-3.1100803e-16,1.811132e-08,-2.2535705e-16,1.811132e-08,2.6534525e-16,1.811132e-08,1.9157166e-16,1.811132e-08,8.2431278e-17,1.811132e-08,1.0448105e-15,1.811132e-08,7.1374245e-16,1.811132e-08,1.0539785e-15,1.811132e-08,1.5933635e-13,1.811132e-08,3.9507608e-11,1.811132e-08,2.8640721e-12,1.811132e-08,3.0609157e-12,1.811132e-08,5.3939771e-12,1.811132e-08,6.7137398e-11,1.811132e-08,4.2419783e-11,1.811132e-08,5.7405925e-11,1.811132e-08,5.8949033e-11,1.811132e-08,7.1396564e-11,1.811132e-08,7.3968164e-11,1.811132e-08,7.2844343e-11,1.811132e-08,7.9428459e-11,1.811132e-08,8.0735253e-11,1.811132e-08,8.9454408e-11,1.811132e-08,6.4596081e-11,1.811132e-08,6.9828199e-11,1.811132e-08,8.3277864e-11,1.811132e-08,8.414969e-11,1.811132e-08,8.8640882e-11,1.811132e-08,7.7235216e-11,1.811132e-08,6.1216507e-11,1.811132e-08,7.4919031e-11,1.811132e-08,7.5457519e-11,1.811132e-08,7.7351547e-11,1.811132e-08,1.2099292e-10,1.811132e-08,5.5575326e-11,1.811132e-08,6.0431303e-11,1.811132e-08,6.0675422e-11,1.811132e-08,6.1275143e-11,1.811132e-08,1.2465743e-10,1.811132e-08,5.0985674e-11,1.811132e-08,3.8845153e-11,1.811132e-08,3.9130503e-11,1.811132e-08,4.0947679e-11,1.811132e-08,1.0264383e-10,1.811132e-08,4.7672309e-11,1.811132e-08,2.0502812e-11,1.811132e-08,2.078949e-11,1.811132e-08,2.3202074e-11
1.816132e-08,-3.1293976e-16,1.816132e-08,-4.1704199e-16,1.816132e-08,1.646073e-16,1.816132e-08,9.4639026e-17,1.816132e-08,-4.1940379e-17,1.816132e-08,4.8979429e-16,1.816132e-08,4.5763428e-16,1.816132e-08,7.8811237e-16,1.816132e-08,1.499728e-13,1.816132e-08,3.910857e-11,1.816132e-08,2.7306335e-12,1.816132e-08,2.9210026e-12,1.816132e-08,5.1807764e-12,1.816132e-08,6.6578428e-11,1.816132e-08,4.2287948e-11,1.816132e-08,5.6614409e-11,1.816132e-08,5.8166355e-11,1.816132e-08,7.0714744e-11,1.816132e-08,7.3785852e-11,1.816132e-08,7.2555177e-11,1.816132e-08,7.8666422e-11,1.816132e-08,7.9990931e-11,1.816132e-08,8.8857997e-11,1.816132e-08,6.4344266e-11,1.816132e-08,6.9629863e-11,1.816132e-08,8.2575787e-11,1.816132e-08,8.3464668e-11,1.816132e-08,8.8087448e-11,1.816132e-08,7.6726769e-11,1.816132e-08,6.1040366e-11,1.816132e-08,7.4296416e-11,1.816132e-08,7.4849026e-11,1.816132e-08,7.6848802e-11,1.816132e-08,1.2033457e-10,1.816132e-08,5.5401034e-11,1.816132e-08,5.9906196e-11,1.816132e-08,6.0159293e-11,1.816132e-08,6.0827828e-11,1.816132e-08,1.2424047e-10,1.816132e-08,5.0818755e-11,1.816132e-08,3.844226e-11,1.816132e-08,3.8732205e-11,1.816132e-08,4.0588106e-11,1.816132e-08,1.0237979e-10,1.816132e-08,4.7511313e-11,1.816132e-08,2.0236969e-11,1.816132e-08,2.052513e-11,1.816132e-08,2.2952666e-11
1.821132e-08,-3.1100803e-16,1.821132e-08,-2.8161032e-16,1.821132e-08,4.239017e-16,1.821132e-08,2.3260753e-16,1.821132e-08,-1.5168402e-16,1.821132e-08,3.5174896e-16,1.821132e-08,2.7551712e-16,1.821132e-08,5.897527e-16,1.821132e-08,1.4153669e-13,1.821132e-08,3.8709755e-11,1.821132e-08,2.6035205e-12,1.821132e-08,2.7871107e-12,1.821132e-08,4.9750545e-12,1.821132e-08,6.6019667e-11,1.821132e-08,4.2157228e-11,1.821132e-08,5.5826478e-11,1.821132e-08,5.7386808e-11,1.821132e-08,7.0034027e-11,1.821132e-08,7.3605525e-11,1.821132e-08,7.2267514e-11,1.821132e-08,7.7907518e-11,1.821132e-08,7.9249378e-11,1.821132e-08,8.8263904e-11,1.821132e-08,6.4094377e-11,1.821132e-08,6.9432146e-11,1.821132e-08,8.1877739e-11,1.821132e-08,8.2783451e-11,1.821132e-08,8.7537441e-11,1.821132e-08,7.6222978e-11,1.821132e-08,6.0864999e-11,1.821132e-08,7.3678142e-11,1.821132e-08,7.4244837e-11,1.821132e-08,7.6350046e-11,1.821132e-08,1.1967987e-10,1.821132e-08,5.5227838e-11,1.821132e-08,5.9385785e-11,1.821132e-08,5.9647935e-11,1.821132e-08,6.0384312e-11,1.821132e-08,1.2382503e-10,1.821132e-08,5.065298e-11,1.821132e-08,3.8043908e-11,1.821132e-08,3.8338367e-11,1.821132e-08,4.0232098e-11,1.821132e-08,1.021171e-10,1.821132e-08,4.7351568e-11,1.821132e-08,1.997415e-11,1.821132e-08,2.0263836e-11,1.821132e-08,2.2707037e-11
1.826132e-08,-3.1100803e-16,1.826132e-08,-3.3361145e-16,1.826132e-08,8.0577526e-17,1.826132e-08,1.3060804e-16,1.826132e-08,-1.6676906e-16,1.826132e-08,8.6592529e-16,1.826132e-08,9.8705389e-17,1.826132e-08,3.9038122e-16,1.826132e-08,1.3366215e-13,1.826132e-08,3.8313916e-11,1.826132e-08,2.4810991e-12,1.826132e-08,2.6587069e-12,1.826132e-08,4.7764766e-12,1.826132e-08,6.5458851e-11,1.826132e-08,4.2028386e-11,1.826132e-08,5.504248e-11,1.826132e-08,5.6610839e-11,1.826132e-08,6.9354835e-11,1.826132e-08,7.3426864e-11,1.826132e-08,7.1981251e-11,1.826132e-08,7.7151689e-11,1.826132e-08,7.8510784e-11,1.826132e-08,8.767264e-11,1.826132e-08,6.3846134e-11,1.826132e-08,6.9235049e-11,1.826132e-08,8.1183781e-11,1.826132e-08,8.2106078e-11,1.826132e-08,8.6990954e-11,1.826132e-08,7.572445e-11,1.826132e-08,6.0690825e-11,1.826132e-08,7.3064443e-11,1.826132e-08,7.3644982e-11,1.826132e-08,7.5855216e-11,1.826132e-08,1.1902913e-10,1.826132e-08,5.50557e-11,1.826132e-08,5.8870072e-11,1.826132e-08,5.9141175e-11,1.826132e-08,5.9944865e-11,1.826132e-08,1.2341065e-10,1.826132e-08,5.0487798e-11,1.826132e-08,3.7649923e-11,1.826132e-08,3.7948879e-11,1.826132e-08,3.9880009e-11,1.826132e-08,1.0185502e-10,1.826132e-08,4.7192672e-11,1.826132e-08,1.9715033e-11,1.826132e-08,2.0006273e-11,1.826132e-08,2.246428e-11
1.831132e-08,-3.090763e-16,1.831132e-08,-2.3449388e-16,1.831132e-08,2.9967213e-16,1.831132e-08,4.0914266e-16,1.831132e-08,-1.464906e-16,1.831132e-08,4.1154394e-16,1.831132e-08,4.4736748e-16,1.831132e-08,8.906476e-16,1.831132e-08,1.2576353e-13,1.831132e-08,3.7918412e-11,1.831132e-08,2.3641264e-12,1.831132e-08,2.5352408e-12,1.831132e-08,4.5842533e-12,1.831132e-08,6.4897523e-11,1.831132e-08,4.1899896e-11,1.831132e-08,5.4262242e-11,1.831132e-08,5.583833e-11,1.831132e-08,6.8676936e-11,1.831132e-08,7.3250292e-11,1.831132e-08,7.1696232e-11,1.831132e-08,7.6398703e-11,1.831132e-08,7.7775058e-11,1.831132e-08,8.7083793e-11,1.831132e-08,6.3600066e-11,1.831132e-08,6.9038627e-11,1.831132e-08,8.0493646e-11,1.831132e-08,8.1432617e-11,1.831132e-08,8.6448389e-11,1.831132e-08,7.5230657e-11,1.831132e-08,6.051737e-11,1.831132e-08,7.245494e-11,1.831132e-08,7.3049433e-11,1.831132e-08,7.536373e-11,1.831132e-08,1.1838208e-10,1.831132e-08,5.4884281e-11,1.831132e-08,5.8359279e-11,1.831132e-08,5.8639271e-11,1.831132e-08,5.9509393e-11,1.831132e-08,1.2299768e-10,1.831132e-08,5.0323731e-11,1.831132e-08,3.7260383e-11,1.831132e-08,3.756401e-11,1.831132e-08,3.9531754e-11,1.831132e-08,1.0159409e-10,1.831132e-08,4.7034446e-11,1.831132e-08,1.9459017e-11,1.831132e-08,1.9752355e-11,1.831132e-08,2.2224858e-11
1.836132e-08,-3.1293976e-16,1.836132e-08,-4.7358385e-16,1.836132e-08,1.0524582e-16,1.836132e-08,-4.3473607e-17,1.836132e-08,-2.1617355e-16,1.836132e-08,9.6608832e-16,1.836132e-08,6.9713745e-17,1.836132e-08,3.4626127e-16,1.836132e-08,1.1816367e-13,1.836132e-08,3.7524946e-11,1.836132e-08,2.2521745e-12,1.836132e-08,2.4173238e-12,1.836132e-08,4.3991109e-12,1.836132e-08,6.4335838e-11,1.836132e-08,4.1773156e-11,1.836132e-08,5.3485736e-11,1.836132e-08,5.5069149e-11,1.836132e-08,6.8000463e-11,1.836132e-08,7.3075508e-11,1.836132e-08,7.141262e-11,1.836132e-08,7.5648677e-11,1.836132e-08,7.7041857e-11,1.836132e-08,8.6496788e-11,1.836132e-08,6.3355838e-11,1.836132e-08,6.8843597e-11,1.836132e-08,7.9807163e-11,1.836132e-08,8.0762918e-11,1.836132e-08,8.5908711e-11,1.836132e-08,7.4741476e-11,1.836132e-08,6.0344968e-11,1.836132e-08,7.1849723e-11,1.836132e-08,7.245806e-11,1.836132e-08,7.4876078e-11,1.836132e-08,1.1773882e-10,1.836132e-08,5.4714043e-11,1.836132e-08,5.7852901e-11,1.836132e-08,5.8141667e-11,1.836132e-08,5.9077612e-11,1.836132e-08,1.225862e-10,1.836132e-08,5.0160813e-11,1.836132e-08,3.6875161e-11,1.836132e-08,3.7183303e-11,1.836132e-08,3.9187138e-11,1.836132e-08,1.0133376e-10,1.836132e-08,4.6877247e-11,1.836132e-08,1.9206914e-11,1.836132e-08,1.9501849e-11,1.836132e-08,2.1988629e-11
1.841132e-08,-3.090763e-16,1.841132e-08,-3.3718631e-16,1.841132e-08,4.5778454e-16,1.841132e-08,1.7961329e-17,1.841132e-08,-2.6073644e-16,1.841132e-08,5.720573e-16,1.841132e-08,-4.4593672e-18,1.841132e-08,3.3184934e-16,1.841132e-08,1.1162592e-13,1.841132e-08,3.7132591e-11,1.841132e-08,2.1448744e-12,1.841132e-08,2.3034206e-12,1.841132e-08,4.2205517e-12,1.841132e-08,6.377347e-11,1.841132e-08,4.1647466e-11,1.841132e-08,5.2713146e-11,1.841132e-08,5.4303676e-11,1.841132e-08,6.7325492e-11,1.841132e-08,7.2902709e-11,1.841132e-08,7.1130515e-11,1.841132e-08,7.4901775e-11,1.841132e-08,7.6312054e-11,1.841132e-08,8.5912655e-11,1.841132e-08,6.3112947e-11,1.841132e-08,6.8649184e-11,1.841132e-08,7.9124585e-11,1.841132e-08,8.0096956e-11,1.841132e-08,8.537267e-11,1.841132e-08,7.4257299e-11,1.841132e-08,6.0173537e-11,1.841132e-08,7.1248649e-11,1.841132e-08,7.1870818e-11,1.841132e-08,7.439224e-11,1.841132e-08,1.1709944e-10,1.841132e-08,5.4544681e-11,1.841132e-08,5.7351032e-11,1.841132e-08,5.7648747e-11,1.841132e-08,5.8649772e-11,1.841132e-08,1.2217573e-10,1.841132e-08,4.9998601e-11,1.841132e-08,3.6494187e-11,1.841132e-08,3.6807165e-11,1.841132e-08,3.8846202e-11,1.841132e-08,1.0107476e-10,1.841132e-08,4.6720993e-11,1.841132e-08,1.8958089e-11,1.841132e-08,1.9254206e-11,1.841132e-08,2.1755293e-11
1.846132e-08,-3.1293976e-16,1.846132e-08,-2.8962581e-16,1.846132e-08,2.3514066e-17,1.846132e-08,2.5013647e-16,1.846132e-08,-4.4452182e-16,1.846132e-08,3.7977676e-16,1.846132e-08,8.2730804e-17,1.846132e-08,4.7149007e-16,1.846132e-08,1.0447099e-13,1.846132e-08,3.6741261e-11,1.846132e-08,2.042431e-12,1.846132e-08,2.195324e-12,1.846132e-08,4.0479021e-12,1.846132e-08,6.3209479e-11,1.846132e-08,4.1522686e-11,1.846132e-08,5.1944555e-11,1.846132e-08,5.3541673e-11,1.846132e-08,6.6651886e-11,1.846132e-08,7.2731581e-11,1.846132e-08,7.0849679e-11,1.846132e-08,7.4157484e-11,1.846132e-08,7.5584579e-11,1.846132e-08,8.5330945e-11,1.846132e-08,6.2872199e-11,1.846132e-08,6.8455445e-11,1.846132e-08,7.8445725e-11,1.846132e-08,7.9434622e-11,1.846132e-08,8.4840048e-11,1.846132e-08,7.3777721e-11,1.846132e-08,6.0002882e-11,1.846132e-08,7.065192e-11,1.846132e-08,7.1287812e-11,1.846132e-08,7.3911733e-11,1.846132e-08,1.1646359e-10,1.846132e-08,5.4376389e-11,1.846132e-08,5.6854046e-11,1.846132e-08,5.7160011e-11,1.846132e-08,5.8225862e-11,1.846132e-08,1.2176682e-10,1.846132e-08,4.9837203e-11,1.846132e-08,3.6117743e-11,1.846132e-08,3.6434813e-11,1.846132e-08,3.8508859e-11,1.846132e-08,1.0081673e-10,1.846132e-08,4.6565562e-11,1.846132e-08,1.871254e-11,1.846132e-08,1.9010665e-11,1.846132e-08,2.152499e-11
1.851132e-08,-3.1100803e-16,1.851132e-08,-3.3256784e-16,1.851132e-08,1.3145708e-16,1.851132e-08,5.7310725e-17,1.851132e-08,-4.1259067e-16,1.851132e-08,2.14302e-16,1.851132e-08,3.0464555e-16,1.851132e-08,5.7446218e-16,1.851132e-08,9.8866517e-14,1.851132e-08,3.6351938e-11,1.851132e-08,1.9438937e-12,1.851132e-08,2.0910122e-12,1.851132e-08,3.8818478e-12,1.851132e-08,6.2645559e-11,1.851132e-08,4.1399355e-11,1.851132e-08,5.118011e-11,1.851132e-08,5.2783433e-11,1.851132e-08,6.5979645e-11,1.851132e-08,7.2562494e-11,1.851132e-08,7.0570228e-11,1.851132e-08,7.3416047e-11,1.851132e-08,7.4860053e-11,1.851132e-08,8.4751148e-11,1.851132e-08,6.2633174e-11,1.851132e-08,6.8262857e-11,1.851132e-08,7.7770625e-11,1.851132e-08,7.8775982e-11,1.851132e-08,8.4310844e-11,1.851132e-08,7.3302631e-11,1.851132e-08,5.9833229e-11,1.851132e-08,7.0059331e-11,1.851132e-08,7.0708902e-11,1.851132e-08,7.3435155e-11,1.851132e-08,1.1583148e-10,1.851132e-08,5.4208868e-11,1.851132e-08,5.6361495e-11,1.851132e-08,5.6675956e-11,1.851132e-08,5.7805594e-11,1.851132e-08,1.2135896e-10,1.851132e-08,4.9676838e-11,1.851132e-08,3.5745269e-11,1.851132e-08,3.6066931e-11,1.851132e-08,3.8175295e-11,1.851132e-08,1.0055965e-10,1.851132e-08,4.6411202e-11,1.851132e-08,1.8469851e-11,1.851132e-08,1.8769851e-11,1.851132e-08,2.129752e-11
1.856132e-08,-3.1100803e-16,1.856132e-08,-4.3510481e-16,1.856132e-08,2.0827295e-17,1.856132e-08,4.8123821e-17,1.856132e-08,-3.9536595e-16,1.856132e-08,7.410931e-16,1.856132e-08,-1.3256275e-16,1.856132e-08,3.7462895e-16,1.856132e-08,9.3087656e-14,1.856132e-08,3.5964554e-11,1.856132e-08,1.8501466e-12,1.856132e-08,1.9916039e-12,1.856132e-08,3.7216596e-12,1.856132e-08,6.2080798e-11,1.856132e-08,4.1276491e-11,1.856132e-08,5.0419749e-11,1.856132e-08,5.2029085e-11,1.856132e-08,6.5308958e-11,1.856132e-08,7.239517e-11,1.856132e-08,7.0292173e-11,1.856132e-08,7.2677536e-11,1.856132e-08,7.4137875e-11,1.856132e-08,8.417402e-11,1.856132e-08,6.2396064e-11,1.856132e-08,6.8070514e-11,1.856132e-08,7.709921e-11,1.856132e-08,7.8121064e-11,1.856132e-08,8.3784867e-11,1.856132e-08,7.2832128e-11,1.856132e-08,5.9664396e-11,1.856132e-08,6.9470775e-11,1.856132e-08,7.0134206e-11,1.856132e-08,7.2962009e-11,1.856132e-08,1.1520317e-10,1.856132e-08,5.4042461e-11,1.856132e-08,5.5873422e-11,1.856132e-08,5.619645e-11,1.856132e-08,5.738898e-11,1.856132e-08,1.2095257e-10,1.856132e-08,4.9517499e-11,1.856132e-08,3.5377242e-11,1.856132e-08,3.5702608e-11,1.856132e-08,3.7845141e-11,1.856132e-08,1.0030319e-10,1.856132e-08,4.6257615e-11,1.856132e-08,1.8231178e-11,1.856132e-08,1.8532125e-11,1.856132e-08,2.1072591e-11
