cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n130_des) X,cathode TotalCurrent(100um_52V_Nt1e13n130_des) Y,cathode TotalCurrent(100um_52V_Nt5e13n143_des) X,cathode TotalCurrent(100um_52V_Nt5e13n143_des) Y,cathode TotalCurrent(110um_63V_Nt0n64_des) X,cathode TotalCurrent(110um_63V_Nt0n64_des) Y,cathode TotalCurrent(110um_63V_Nt1e11n105_des) X,cathode TotalCurrent(110um_63V_Nt1e11n105_des) Y,cathode TotalCurrent(110um_63V_Nt1e12n118_des) X,cathode TotalCurrent(110um_63V_Nt1e12n118_des) Y,cathode TotalCurrent(110um_63V_Nt1e13n131_des) X,cathode TotalCurrent(110um_63V_Nt1e13n131_des) Y
9.4613196e-09,-3.1487148e-16,9.4613196e-09,-1.0585859e-15,9.4613196e-09,1.1185671e-15,9.4613196e-09,1.850635e-17,9.4613196e-09,-8.0380521e-16,9.4613196e-09,1.1705029e-15,9.4613196e-09,1.1997285e-15,9.4613196e-09,8.917871e-16,9.4613196e-09,2.3978947e-15,9.4613196e-09,5.6893407e-15,9.4613196e-09,2.2051762e-14,9.4613196e-09,2.2518914e-14,9.4613196e-09,2.214489e-14,9.4613196e-09,9.7331646e-15,9.4613196e-09,3.8587391e-11,9.4613196e-09,2.7468369e-14,9.4613196e-09,2.7466303e-14,9.4613196e-09,2.7416209e-14,9.4613196e-09,2.8935162e-13,9.4613196e-09,4.6506256e-11,9.4613196e-09,2.1715808e-14,9.4613196e-09,2.140792e-14,9.4613196e-09,1.9527041e-14,9.4613196e-09,2.7957276e-11,9.4613196e-09,2.7720469e-11,9.4613196e-09,1.8693693e-14,9.4613196e-09,1.8503298e-14,9.4613196e-09,1.788041e-14,9.4613196e-09,6.8025698e-11,9.4613196e-09,2.242979e-11,9.4613196e-09,1.7830084e-14,9.4613196e-09,1.7719889e-14,9.4613196e-09,1.6965392e-14,9.4613196e-09,4.5984583e-11,9.4613196e-09,1.9196684e-11,9.4613196e-09,1.9485716e-14,9.4613196e-09,1.9001536e-14,9.4613196e-09,1.6374697e-14,9.4613196e-09,2.6172982e-11,9.4613196e-09,1.6790629e-11,9.4613196e-09,2.7295786e-14,9.4613196e-09,2.6891916e-14,9.4613196e-09,2.5629621e-14,9.4613196e-09,2.0700492e-11,9.4613196e-09,1.4953478e-11,9.4613196e-09,4.582702e-14,9.4613196e-09,4.4627445e-14,9.4613196e-09,6.2669729e-14,9.4613196e-09,1.8240505e-11,9.4613196e-09,1.3472059e-11,9.4613196e-09,7.5298106e-14,9.4613196e-09,7.3869423e-14,9.4613196e-09,1.5979037e-13,9.4613196e-09,1.6623392e-11
9.5113196e-09,-3.1487148e-16,9.5113196e-09,-9.2968206e-16,9.5113196e-09,1.3172784e-15,9.5113196e-09,1.0413647e-17,9.5113196e-09,-6.6081196e-16,9.5113196e-09,9.2665509e-16,9.5113196e-09,3.9797209e-16,9.5113196e-09,8.5877306e-16,9.5113196e-09,2.5266446e-15,9.5113196e-09,6.4140501e-15,9.5113196e-09,2.2419622e-14,9.5113196e-09,2.2935745e-14,9.5113196e-09,2.2120577e-14,9.5113196e-09,9.6469137e-15,9.5113196e-09,3.7730723e-11,9.5113196e-09,2.7327616e-14,9.5113196e-09,2.7314223e-14,9.5113196e-09,2.732256e-14,9.5113196e-09,2.6670995e-13,9.5113196e-09,4.6363755e-11,9.5113196e-09,2.1313728e-14,9.5113196e-09,2.1023048e-14,9.5113196e-09,1.9045163e-14,9.5113196e-09,2.7058853e-11,9.5113196e-09,2.7568259e-11,9.5113196e-09,1.8495099e-14,9.5113196e-09,1.8424605e-14,9.5113196e-09,1.771511e-14,9.5113196e-09,6.7394726e-11,9.5113196e-09,2.2283084e-11,9.5113196e-09,1.765451e-14,9.5113196e-09,1.7608819e-14,9.5113196e-09,1.6665618e-14,9.5113196e-09,4.5985895e-11,9.5113196e-09,1.9069718e-11,9.5113196e-09,1.9316518e-14,9.5113196e-09,1.8850621e-14,9.5113196e-09,1.6053831e-14,9.5113196e-09,2.6110938e-11,9.5113196e-09,1.6678723e-11,9.5113196e-09,2.7503216e-14,9.5113196e-09,2.6687617e-14,9.5113196e-09,2.5330729e-14,9.5113196e-09,2.0584785e-11,9.5113196e-09,1.4853103e-11,9.5113196e-09,4.6031837e-14,9.5113196e-09,4.5060015e-14,9.5113196e-09,5.9829658e-14,9.5113196e-09,1.8120439e-11,9.5113196e-09,1.3381442e-11,9.5113196e-09,7.5519114e-14,9.5113196e-09,7.38565e-14,9.5113196e-09,1.5091467e-13,9.5113196e-09,1.6509547e-11
9.5613196e-09,-3.1293976e-16,9.5613196e-09,-9.8123912e-16,9.5613196e-09,1.1265937e-15,9.5613196e-09,1.56175e-16,9.5613196e-09,-7.5685403e-16,9.5613196e-09,5.2766266e-16,9.5613196e-09,8.0892998e-16,9.5613196e-09,9.106791e-16,9.5613196e-09,2.3856234e-15,9.5613196e-09,5.6106087e-15,9.5613196e-09,2.2860553e-14,9.5613196e-09,2.2358615e-14,9.5613196e-09,2.2210429e-14,9.5613196e-09,9.2801442e-15,9.5613196e-09,3.6892852e-11,9.5613196e-09,2.7275872e-14,9.5613196e-09,2.7151125e-14,9.5613196e-09,2.7169546e-14,9.5613196e-09,2.4589573e-13,9.5613196e-09,4.622156e-11,9.5613196e-09,2.0502715e-14,9.5613196e-09,2.0525837e-14,9.5613196e-09,1.8546974e-14,9.5613196e-09,2.6187852e-11,9.5613196e-09,2.7419449e-11,9.5613196e-09,1.8298722e-14,9.5613196e-09,1.8432657e-14,9.5613196e-09,1.7572628e-14,9.5613196e-09,6.6761003e-11,9.5613196e-09,2.2138797e-11,9.5613196e-09,1.7554289e-14,9.5613196e-09,1.7410003e-14,9.5613196e-09,1.6585403e-14,9.5613196e-09,4.5983951e-11,9.5613196e-09,1.8944474e-11,9.5613196e-09,1.8945707e-14,9.5613196e-09,1.8585328e-14,9.5613196e-09,1.5763313e-14,9.5613196e-09,2.605238e-11,9.5613196e-09,1.6568597e-11,9.5613196e-09,2.7308996e-14,9.5613196e-09,2.6504569e-14,9.5613196e-09,2.4430734e-14,9.5613196e-09,2.0472055e-11,9.5613196e-09,1.4754403e-11,9.5613196e-09,4.6180293e-14,9.5613196e-09,4.5190574e-14,9.5613196e-09,5.6975424e-14,9.5613196e-09,1.8002216e-11,9.5613196e-09,1.3292034e-11,9.5613196e-09,7.5905521e-14,9.5613196e-09,7.4121181e-14,9.5613196e-09,1.4242151e-13,9.5613196e-09,1.6397413e-11
9.6113196e-09,-3.090763e-16,9.6113196e-09,-9.5576036e-16,9.6113196e-09,1.302191e-15,9.6113196e-09,1.881779e-17,9.6113196e-09,-6.7018156e-16,9.6113196e-09,8.1635798e-16,9.6113196e-09,3.4404182e-16,9.6113196e-09,1.2046624e-15,9.6113196e-09,2.074441e-15,9.6113196e-09,5.6123645e-15,9.6113196e-09,2.2109454e-14,9.6113196e-09,2.2388468e-14,9.6113196e-09,2.1773462e-14,9.6113196e-09,9.6300449e-15,9.6113196e-09,3.6073296e-11,9.6113196e-09,2.6960509e-14,9.6113196e-09,2.6997854e-14,9.6113196e-09,2.6965125e-14,9.6113196e-09,2.26965e-13,9.6113196e-09,4.607945e-11,9.6113196e-09,2.0398222e-14,9.6113196e-09,2.0247456e-14,9.6113196e-09,1.8289666e-14,9.6113196e-09,2.5343507e-11,9.6113196e-09,2.7273055e-11,9.6113196e-09,1.8341386e-14,9.6113196e-09,1.8311139e-14,9.6113196e-09,1.764604e-14,9.6113196e-09,6.6124967e-11,9.6113196e-09,2.1996699e-11,9.6113196e-09,1.7352578e-14,9.6113196e-09,1.7186862e-14,9.6113196e-09,1.6326754e-14,9.6113196e-09,4.5978667e-11,9.6113196e-09,1.8821363e-11,9.6113196e-09,1.8735285e-14,9.6113196e-09,1.8305786e-14,9.6113196e-09,1.5696502e-14,9.6113196e-09,2.5996508e-11,9.6113196e-09,1.6460051e-11,9.6113196e-09,2.7200016e-14,9.6113196e-09,2.663637e-14,9.6113196e-09,2.3901113e-14,9.6113196e-09,2.0361842e-11,9.6113196e-09,1.4657357e-11,9.6113196e-09,4.6393468e-14,9.6113196e-09,4.4927673e-14,9.6113196e-09,5.4595172e-14,9.6113196e-09,1.7885864e-11,9.6113196e-09,1.3204328e-11,9.6113196e-09,7.5888069e-14,9.6113196e-09,7.4536137e-14,9.6113196e-09,1.3418971e-13,9.6113196e-09,1.628714e-11
9.6613196e-09,-3.1100803e-16,9.6613196e-09,-1.0663905e-15,9.6613196e-09,1.2060162e-15,9.6613196e-09,-1.5823919e-16,9.6613196e-09,-7.2869363e-16,9.6613196e-09,6.8892744e-16,9.6613196e-09,7.819573e-16,9.6613196e-09,5.1538433e-16,9.6613196e-09,1.8467458e-15,9.6613196e-09,6.0149328e-15,9.6613196e-09,2.2613708e-14,9.6613196e-09,2.2509296e-14,9.6613196e-09,2.2357502e-14,9.6613196e-09,9.4404847e-15,9.6613196e-09,3.5271894e-11,9.6613196e-09,2.6938805e-14,9.6613196e-09,2.6839268e-14,9.6613196e-09,2.6836654e-14,9.6613196e-09,2.0946748e-13,9.6613196e-09,4.5937302e-11,9.6613196e-09,2.0001882e-14,9.6613196e-09,1.9723685e-14,9.6613196e-09,1.7964558e-14,9.6613196e-09,2.4525067e-11,9.6613196e-09,2.7129361e-11,9.6613196e-09,1.8338982e-14,9.6613196e-09,1.8237927e-14,9.6613196e-09,1.7555395e-14,9.6613196e-09,6.5487268e-11,9.6613196e-09,2.1856761e-11,9.6613196e-09,1.7156357e-14,9.6613196e-09,1.7147127e-14,9.6613196e-09,1.6237664e-14,9.6613196e-09,4.5969919e-11,9.6613196e-09,1.8700066e-11,9.6613196e-09,1.8543663e-14,9.6613196e-09,1.8126869e-14,9.6613196e-09,1.5171799e-14,9.6613196e-09,2.5943623e-11,9.6613196e-09,1.6353179e-11,9.6613196e-09,2.715428e-14,9.6613196e-09,2.630527e-14,9.6613196e-09,2.3360189e-14,9.6613196e-09,2.0253801e-11,9.6613196e-09,1.4561498e-11,9.6613196e-09,4.6054984e-14,9.6613196e-09,4.5482006e-14,9.6613196e-09,5.3207618e-14,9.6613196e-09,1.7772316e-11,9.6613196e-09,1.3117612e-11,9.6613196e-09,7.6026124e-14,9.6613196e-09,7.5081897e-14,9.6613196e-09,1.2748244e-13,9.6613196e-09,1.6179524e-11
9.7113196e-09,-3.090763e-16,9.7113196e-09,-9.8674572e-16,9.7113196e-09,1.2138537e-15,9.7113196e-09,8.2094921e-17,9.7113196e-09,-6.6089037e-16,9.7113196e-09,8.6347493e-16,9.7113196e-09,4.5818454e-16,9.7113196e-09,5.177372e-16,9.7113196e-09,1.8318762e-15,9.7113196e-09,5.5482358e-15,9.7113196e-09,2.2448481e-14,9.7113196e-09,2.2573604e-14,9.7113196e-09,2.2094572e-14,9.7113196e-09,9.9567605e-15,9.7113196e-09,3.4487349e-11,9.7113196e-09,2.6588715e-14,9.7113196e-09,2.6800944e-14,9.7113196e-09,2.6706672e-14,9.7113196e-09,1.9358115e-13,9.7113196e-09,4.5795129e-11,9.7113196e-09,1.962407e-14,9.7113196e-09,1.93601e-14,9.7113196e-09,1.7670755e-14,9.7113196e-09,2.3731758e-11,9.7113196e-09,2.6988342e-11,9.7113196e-09,1.8253165e-14,9.7113196e-09,1.8194748e-14,9.7113196e-09,1.7527445e-14,9.7113196e-09,6.4847988e-11,9.7113196e-09,2.171867e-11,9.7113196e-09,1.6999587e-14,9.7113196e-09,1.7027532e-14,9.7113196e-09,1.5900768e-14,9.7113196e-09,4.5957807e-11,9.7113196e-09,1.8580329e-11,9.7113196e-09,1.8408995e-14,9.7113196e-09,1.7957586e-14,9.7113196e-09,1.4969696e-14,9.7113196e-09,2.5893497e-11,9.7113196e-09,1.6247841e-11,9.7113196e-09,2.7053522e-14,9.7113196e-09,2.6332892e-14,9.7113196e-09,2.2855678e-14,9.7113196e-09,2.0148864e-11,9.7113196e-09,1.4467447e-11,9.7113196e-09,4.6264823e-14,9.7113196e-09,4.5513072e-14,9.7113196e-09,5.1241355e-14,9.7113196e-09,1.7661076e-11,9.7113196e-09,1.3032556e-11,9.7113196e-09,7.6572431e-14,9.7113196e-09,7.4914955e-14,9.7113196e-09,1.2152194e-13,9.7113196e-09,1.6072826e-11
9.7613196e-09,-3.090763e-16,9.7613196e-09,-1.0475951e-15,9.7613196e-09,1.1597993e-15,9.7613196e-09,7.0294649e-17,9.7613196e-09,-7.4691081e-16,9.7613196e-09,4.2953758e-16,9.7613196e-09,3.132475e-16,9.7613196e-09,2.2970754e-16,9.7613196e-09,1.9960744e-15,9.7613196e-09,5.0079812e-15,9.7613196e-09,2.2771066e-14,9.7613196e-09,2.3126896e-14,9.7613196e-09,2.2358182e-14,9.7613196e-09,1.0204993e-14,9.7613196e-09,3.3720544e-11,9.7613196e-09,2.6411614e-14,9.7613196e-09,2.660925e-14,9.7613196e-09,2.6542986e-14,9.7613196e-09,1.7896639e-13,9.7613196e-09,4.5653031e-11,9.7613196e-09,1.9236484e-14,9.7613196e-09,1.9161598e-14,9.7613196e-09,1.7813587e-14,9.7613196e-09,2.296285e-11,9.7613196e-09,2.6850126e-11,9.7613196e-09,1.8077253e-14,9.7613196e-09,1.8060288e-14,9.7613196e-09,1.7520193e-14,9.7613196e-09,6.4207576e-11,9.7613196e-09,2.1582916e-11,9.7613196e-09,1.6832047e-14,9.7613196e-09,1.6825737e-14,9.7613196e-09,1.563906e-14,9.7613196e-09,4.5942486e-11,9.7613196e-09,1.8462454e-11,9.7613196e-09,1.8107412e-14,9.7613196e-09,1.7672675e-14,9.7613196e-09,1.4702619e-14,9.7613196e-09,2.5846025e-11,9.7613196e-09,1.6144036e-11,9.7613196e-09,2.6889978e-14,9.7613196e-09,2.635008e-14,9.7613196e-09,2.2256461e-14,9.7613196e-09,2.0046089e-11,9.7613196e-09,1.4374347e-11,9.7613196e-09,4.6421879e-14,9.7613196e-09,4.5327192e-14,9.7613196e-09,4.9704694e-14,9.7613196e-09,1.7551154e-11,9.7613196e-09,1.2948304e-11,9.7613196e-09,7.6896139e-14,9.7613196e-09,7.5369836e-14,9.7613196e-09,1.1565061e-13,9.7613196e-09,1.5968484e-11
9.8113196e-09,-3.1100803e-16,9.8113196e-09,-1.064692e-15,9.8113196e-09,1.3093961e-15,9.8113196e-09,-4.5526204e-17,9.8113196e-09,-7.3339184e-16,9.8113196e-09,4.2920361e-16,9.8113196e-09,5.5943796e-16,9.8113196e-09,5.593131e-16,9.8113196e-09,1.927619e-15,9.8113196e-09,5.4942422e-15,9.8113196e-09,2.2792382e-14,9.8113196e-09,2.2652549e-14,9.8113196e-09,2.2359773e-14,9.8113196e-09,1.0074463e-14,9.8113196e-09,3.2970823e-11,9.8113196e-09,2.6245631e-14,9.8113196e-09,2.6275983e-14,9.8113196e-09,2.6308093e-14,9.8113196e-09,1.6564157e-13,9.8113196e-09,4.5510906e-11,9.8113196e-09,1.9197497e-14,9.8113196e-09,1.8943007e-14,9.8113196e-09,1.7240626e-14,9.8113196e-09,2.2217809e-11,9.8113196e-09,2.6714777e-11,9.8113196e-09,1.8088381e-14,9.8113196e-09,1.7897855e-14,9.8113196e-09,1.7368955e-14,9.8113196e-09,6.356651e-11,9.8113196e-09,2.1448949e-11,9.8113196e-09,1.6689913e-14,9.8113196e-09,1.6667139e-14,9.8113196e-09,1.5618475e-14,9.8113196e-09,4.5923422e-11,9.8113196e-09,1.8346164e-11,9.8113196e-09,1.7993371e-14,9.8113196e-09,1.7508778e-14,9.8113196e-09,1.4396702e-14,9.8113196e-09,2.5801458e-11,9.8113196e-09,1.6041662e-11,9.8113196e-09,2.7114526e-14,9.8113196e-09,2.6473437e-14,9.8113196e-09,2.2186874e-14,9.8113196e-09,1.9945622e-11,9.8113196e-09,1.4282627e-11,9.8113196e-09,4.6811813e-14,9.8113196e-09,4.5631398e-14,9.8113196e-09,4.797505e-14,9.8113196e-09,1.7443197e-11,9.8113196e-09,1.2865442e-11,9.8113196e-09,7.6931078e-14,9.8113196e-09,7.5414756e-14,9.8113196e-09,1.1057771e-13,9.8113196e-09,1.5865584e-11
9.8613196e-09,-3.1100803e-16,9.8613196e-09,-1.1224883e-15,9.8613196e-09,1.1658164e-15,9.8613196e-09,-5.920344e-17,9.8613196e-09,-7.9785456e-16,9.8613196e-09,3.0177307e-16,9.8613196e-09,3.7888306e-16,9.8613196e-09,6.8093149e-16,9.8613196e-09,1.8385901e-15,9.8613196e-09,5.0861442e-15,9.8613196e-09,2.2725206e-14,9.8613196e-09,2.3390289e-14,9.8613196e-09,2.2236711e-14,9.8613196e-09,1.038464e-14,9.8613196e-09,3.223716e-11,9.8613196e-09,2.6058337e-14,9.8613196e-09,2.6111521e-14,9.8613196e-09,2.6058821e-14,9.8613196e-09,1.5331382e-13,9.8613196e-09,4.5368521e-11,9.8613196e-09,1.8680886e-14,9.8613196e-09,1.8377465e-14,9.8613196e-09,1.6494548e-14,9.8613196e-09,2.1496562e-11,9.8613196e-09,2.6581551e-11,9.8613196e-09,1.7826855e-14,9.8613196e-09,1.7986933e-14,9.8613196e-09,1.743033e-14,9.8613196e-09,6.2925182e-11,9.8613196e-09,2.1316898e-11,9.8613196e-09,1.6530867e-14,9.8613196e-09,1.6386431e-14,9.8613196e-09,1.5376883e-14,9.8613196e-09,4.5900962e-11,9.8613196e-09,1.8231545e-11,9.8613196e-09,1.7819692e-14,9.8613196e-09,1.7422579e-14,9.8613196e-09,1.4350053e-14,9.8613196e-09,2.5759205e-11,9.8613196e-09,1.5940929e-11,9.8613196e-09,2.6832345e-14,9.8613196e-09,2.6347949e-14,9.8613196e-09,2.1996151e-14,9.8613196e-09,1.9847897e-11,9.8613196e-09,1.4192476e-11,9.8613196e-09,4.6903758e-14,9.8613196e-09,4.5788045e-14,9.8613196e-09,4.7126049e-14,9.8613196e-09,1.733714e-11,9.8613196e-09,1.2783278e-11,9.8613196e-09,7.7360963e-14,9.8613196e-09,7.5824515e-14,9.8613196e-09,1.0578371e-13,9.8613196e-09,1.576444e-11
9.9113196e-09,-3.1100803e-16,9.9113196e-09,-9.4328188e-16,9.9113196e-09,1.1682251e-15,9.9113196e-09,8.6924034e-18,9.9113196e-09,-8.4725905e-16,9.9113196e-09,2.8606405e-16,9.9113196e-09,1.1613356e-16,9.9113196e-09,7.4954851e-16,9.9113196e-09,1.5184201e-15,9.9113196e-09,5.4445473e-15,9.9113196e-09,2.3168356e-14,9.9113196e-09,2.2965048e-14,9.9113196e-09,2.2552614e-14,9.9113196e-09,9.9468364e-15,9.9113196e-09,3.1519744e-11,9.9113196e-09,2.596602e-14,9.9113196e-09,2.5933758e-14,9.9113196e-09,2.5923322e-14,9.9113196e-09,1.4204913e-13,9.9113196e-09,4.5226206e-11,9.9113196e-09,1.8606932e-14,9.9113196e-09,1.8210021e-14,9.9113196e-09,1.6414786e-14,9.9113196e-09,2.0797024e-11,9.9113196e-09,2.6450631e-11,9.9113196e-09,1.7875128e-14,9.9113196e-09,1.7750641e-14,9.9113196e-09,1.7300501e-14,9.9113196e-09,6.22837e-11,9.9113196e-09,2.118693e-11,9.9113196e-09,1.6353665e-14,9.9113196e-09,1.6249234e-14,9.9113196e-09,1.5323599e-14,9.9113196e-09,4.5874936e-11,9.9113196e-09,1.8118707e-11,9.9113196e-09,1.7537724e-14,9.9113196e-09,1.7225339e-14,9.9113196e-09,1.3959469e-14,9.9113196e-09,2.5719267e-11,9.9113196e-09,1.584139e-11,9.9113196e-09,2.6847423e-14,9.9113196e-09,2.602578e-14,9.9113196e-09,2.1519813e-14,9.9113196e-09,1.9752019e-11,9.9113196e-09,1.4103398e-11,9.9113196e-09,4.6691154e-14,9.9113196e-09,4.576304e-14,9.9113196e-09,4.6113067e-14,9.9113196e-09,1.7233373e-11,9.9113196e-09,1.2703035e-11,9.9113196e-09,7.7177595e-14,9.9113196e-09,7.6263659e-14,9.9113196e-09,1.0209729e-13,9.9113196e-09,1.566528e-11
9.9613196e-09,-3.1100803e-16,9.9613196e-09,-9.6051194e-16,9.9613196e-09,1.2593605e-15,9.9613196e-09,-1.2688888e-16,9.9613196e-09,-7.4140377e-16,9.9613196e-09,5.601408e-16,9.9613196e-09,4.2990007e-16,9.9613196e-09,2.3473768e-16,9.9613196e-09,1.6869015e-15,9.9613196e-09,5.537253e-15,9.9613196e-09,2.3137865e-14,9.9613196e-09,2.2517576e-14,9.9613196e-09,2.2539064e-14,9.9613196e-09,1.0511362e-14,9.9613196e-09,3.0818291e-11,9.9613196e-09,2.5729462e-14,9.9613196e-09,2.5777862e-14,9.9613196e-09,2.5680886e-14,9.9613196e-09,1.3177802e-13,9.9613196e-09,4.508342e-11,9.9613196e-09,1.8272858e-14,9.9613196e-09,1.7980204e-14,9.9613196e-09,1.6083368e-14,9.9613196e-09,2.0119757e-11,9.9613196e-09,2.6322253e-11,9.9613196e-09,1.7819073e-14,9.9613196e-09,1.7765437e-14,9.9613196e-09,1.7258217e-14,9.9613196e-09,6.164264e-11,9.9613196e-09,2.1058712e-11,9.9613196e-09,1.6181616e-14,9.9613196e-09,1.6149062e-14,9.9613196e-09,1.4970495e-14,9.9613196e-09,4.5845111e-11,9.9613196e-09,1.8007445e-11,9.9613196e-09,1.7313136e-14,9.9613196e-09,1.6978849e-14,9.9613196e-09,1.3918673e-14,9.9613196e-09,2.5681798e-11,9.9613196e-09,1.574328e-11,9.9613196e-09,2.6859185e-14,9.9613196e-09,2.6146297e-14,9.9613196e-09,2.1340335e-14,9.9613196e-09,1.9658758e-11,9.9613196e-09,1.4015691e-11,9.9613196e-09,4.6701165e-14,9.9613196e-09,4.6124125e-14,9.9613196e-09,4.4900374e-14,9.9613196e-09,1.7130758e-11,9.9613196e-09,1.2623504e-11,9.9613196e-09,7.7701304e-14,9.9613196e-09,7.6037549e-14,9.9613196e-09,9.8276991e-14,9.9613196e-09,1.5567212e-11
