depth_um,-115.000000,-105.000000,-95.000000,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000,95.000000,105.000000,115.000000
11.3,1177884.6153846153,2170753.205128205,23063915.598290596,66388728.632478625,353270512.8205128,784791658.653846,1507130341.8803418,2463104433.760684,3404396367.5213675,4641853098.290598,5573258974.358974,32562753739.31624,32411037126.06838,5747934214.74359,4170401736.1111107,3333038327.991453,2509399305.5555553,1323076228.6324785,1139057959.4017096,304705288.4615385,51356196.58119658,1996784.188034188,0.0,0.0
11.5,1023397.435897436,8336485.042735043,28578552.35042735,63035523.50427351,299267895.29914534,806381169.8717948,1727123664.5299144,2630275694.444444,3285294604.700855,4576009481.837606,6423019230.769231,33862006169.87179,32816883466.88034,5975032104.700854,4081333493.5897436,3525047593.4829063,2108461805.5555553,1458669764.9572651,830317681.6239316,321860443.37606835,36820032.05128205,2591399.5726495725,0.0,0.0
11.7,4298611.111111111,9535470.085470086,29057905.982905984,36239636.752136745,353357291.6666667,945371738.7820513,1967334882.4786322,2445818269.230769,3629778579.059829,4456409294.871795,6106856223.290598,32926344551.28205,32978917467.948715,5867303392.094017,4261875133.5470085,3641149252.136752,2596905822.6495724,1569970405.982906,1083129887.8205128,357435844.017094,46177029.91452991,4929594.017094017,0.0,0.0
11.9,2997329.05982906,7788568.376068376,14950293.803418802,74138514.95726496,596569711.5384616,936817307.6923077,1623130181.6239314,2235266559.82906,3547378418.8034186,4450575053.418803,6572892067.307693,32426529006.41025,33820035069.444443,6526561698.717948,4253543376.0683756,3635707104.700855,2357925186.9658117,1750891292.7350428,763183573.7179487,242544818.37606838,84086164.52991451,4337072.649572649,0.0,0.0
12.1,0.0,6515224.358974359,16269444.444444444,73392280.98290598,305067548.0769231,815813728.6324787,1718096258.0128207,2640557772.435898,3330681570.5128202,4621165491.4529915,6220937473.290599,33155283386.752136,32527577590.811966,6482344551.282051,4426681223.290598,3938481410.25641,2588203659.188034,1765945459.4017096,860058386.7521366,425031864.31623936,83488782.05128205,2576623.9316239315,0.0,0.0
12.3,0.0,3850320.5128205125,11793055.555555554,102591506.4102564,319370993.5897436,892706837.6068376,1725428151.7094018,2539959668.8034186,3838387553.4188037,4370588247.863248,6745502564.102565,33566677350.42735,34073005662.39316,6326343749.999999,4344673717.948718,3820312793.8034186,2404273183.7606835,1904653311.9658117,996225454.059829,300097596.15384614,138263595.08547005,5521554.487179487,0.0,0.0
12.5,0.0,3443189.102564103,5269391.025641026,103511805.55555555,399042200.8547008,743898798.0769231,1448150186.9658117,2283583333.333333,3653252938.0341883,4605776442.307693,6359159401.709402,33040525106.837605,32841982932.692307,6532010950.8547,4817238408.119658,4127602964.74359,2448993055.5555553,1505120860.042735,825572115.3846154,307243482.90598285,188971287.3931624,12083493.58974359,0.0,0.0
12.7,0.0,4787179.487179488,11486965.811965812,117707318.37606838,366579059.82905984,1093632719.017094,1830575988.2478633,2710926816.239316,4050047767.0940166,5341275747.863248,6217118616.4529915,32728401388.88889,33137430128.205128,6809450053.418803,4854045940.17094,3841786591.8803415,2244535630.3418803,1431017868.5897434,676287900.6410257,453619764.9572649,93631356.83760685,5693295.940170941,0.0,0.0
12.9,0.0,3332318.3760683755,18226923.076923076,65756330.12820512,358368963.67521363,934290518.1623931,1770355181.6239316,2443959481.8376064,4511411111.111111,4830886965.811966,6679941773.504274,32559934321.581196,32888859775.641026,7111842414.529914,5014042067.307693,3896545673.076923,2692808493.5897436,2069270673.076923,715570157.5854701,322811618.58974355,62699732.90598292,8688060.897435898,0.0,0.0
13.1,0.0,5029540.598290598,39114903.84615384,38088995.72649572,395042120.72649574,931059588.6752136,1719932318.3760684,2494790064.102564,3971542548.076923,4762783894.230769,6915683627.136752,33093133547.008545,32398021073.71795,7028759615.384616,4471978098.290599,3742937633.5470085,2391106223.290598,1734163541.6666665,884531810.8974358,307746581.1965812,52368269.230769224,17858012.82051282,0.0,0.0
13.3,0.0,7513835.470085469,11874893.162393162,65210630.34188034,469848290.5982906,799825988.2478632,1686078739.3162394,2791178418.803419,3828388888.888889,4825907104.700855,6758911324.7863245,33122557638.88889,33091243514.957268,7115555822.649572,4896374358.9743595,3531347970.0854697,2438057932.6923075,1366593215.8119657,791970993.5897434,320842975.4273504,69955341.88034187,26951629.273504276,0.0,0.0
13.5,0.0,1895993.5897435897,7510416.666666667,67414407.05128205,388903712.6068376,1043635496.7948718,1941523263.888889,2597733867.5213675,3667282585.4700856,4945577537.393163,6836126068.376068,33373898824.78632,33247249599.358974,7856030181.623932,4999781784.188034,3482038568.376068,2449384668.8034186,1544143162.3931623,766419017.0940171,355977377.1367521,49034890.491452985,4448872.863247864,0.0,0.0
13.7,0.0,1524305.5555555557,5249038.461538461,111185389.95726497,476929220.08547,869463274.5726495,1928536591.8803418,2635211885.6837606,4101385950.8547006,5265321848.290598,6928039209.401709,34351626709.401707,33299170245.726494,6974667147.435897,5118462740.384615,3815414583.333333,2507237580.1282053,1486253739.3162394,581219497.8632479,322157852.56410253,76523103.63247862,2666952.4572649575,0.0,0.0
13.9,0.0,3396901.709401709,5040625.0,87941185.8974359,574871821.5811965,947330608.974359,1648428445.5128205,2667698664.5299144,3612819871.794872,5131176282.051282,7350004807.692307,34625100454.05983,31947327190.17094,7197818376.068377,4898154407.051282,4030173985.042735,2647124893.162393,1362444951.9230769,893711907.0512819,354250026.7094018,125600454.05982907,3804273.5042735045,0.0,0.0
14.1,0.0,2203472.222222222,9232905.982905984,55601522.43589743,536973557.6923077,1133231677.3504274,2105157238.2478633,3026149038.461539,4219039155.982906,5525278044.871795,7119511485.042735,33330102938.034184,32875391933.760685,7758057425.2136755,4897037954.059829,3994044577.991453,2965331330.1282053,1528906677.3504274,717637019.2307692,427865224.35897434,100048691.23931623,9270272.435897436,0.0,0.0
