# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
4.025000e+01,2.283368e+03
4.035000e+01,2.274662e+03
4.045000e+01,2.299055e+03
4.055000e+01,2.287972e+03
4.065000e+01,2.250883e+03
4.075000e+01,2.247087e+03
4.085000e+01,2.230816e+03
4.095000e+01,2.256048e+03
4.105000e+01,2.230950e+03
4.115000e+01,2.283870e+03
4.125000e+01,2.184745e+03
4.135000e+01,2.256623e+03
4.145000e+01,2.219340e+03
4.155000e+01,2.241544e+03
4.165000e+01,2.194392e+03
4.175000e+01,2.178818e+03
4.185000e+01,2.219061e+03
4.195000e+01,2.246268e+03
4.205000e+01,2.217296e+03
4.215000e+01,2.257793e+03
4.225000e+01,2.180741e+03
4.235000e+01,2.196720e+03
4.245000e+01,2.187255e+03
4.255000e+01,2.130426e+03
4.265000e+01,2.184119e+03
4.275000e+01,2.155567e+03
4.285000e+01,2.131937e+03
4.295000e+01,2.210675e+03
4.305000e+01,2.208155e+03
4.315000e+01,2.210018e+03
4.325000e+01,2.209025e+03
4.335000e+01,2.162672e+03
4.345000e+01,2.237913e+03
4.355000e+01,2.201233e+03
4.365000e+01,2.197478e+03
4.375000e+01,2.154099e+03
4.385000e+01,2.224775e+03
4.395000e+01,2.119515e+03
4.405000e+01,2.200109e+03
4.415000e+01,2.177823e+03
4.425000e+01,2.137116e+03
4.435000e+01,2.188960e+03
4.445000e+01,2.104180e+03
4.455000e+01,2.125302e+03
4.465000e+01,2.105902e+03
4.475000e+01,2.140559e+03
4.485000e+01,2.201803e+03
4.495000e+01,2.192619e+03
4.505000e+01,2.153560e+03
4.515000e+01,2.159963e+03
4.525000e+01,2.093268e+03
4.535000e+01,2.065814e+03
4.545000e+01,2.099010e+03
4.555000e+01,2.089006e+03
4.565000e+01,2.084119e+03
4.575000e+01,2.095901e+03
4.585000e+01,2.102069e+03
4.595000e+01,2.068863e+03
4.605000e+01,2.050768e+03
4.615000e+01,2.073437e+03
4.625000e+01,2.027949e+03
4.635000e+01,2.045957e+03
4.645000e+01,2.045607e+03
4.655000e+01,2.072406e+03
4.665000e+01,2.079811e+03
4.675000e+01,2.116068e+03
4.685000e+01,2.089921e+03
4.695000e+01,2.064880e+03
4.705000e+01,2.087995e+03
4.715000e+01,2.026700e+03
4.725000e+01,2.050771e+03
4.735000e+01,2.070357e+03
4.745000e+01,2.021226e+03
4.755000e+01,2.049894e+03
4.765000e+01,2.076736e+03
4.775000e+01,2.060907e+03
4.785000e+01,2.015373e+03
4.795000e+01,2.044778e+03
4.805000e+01,1.952086e+03
4.815000e+01,1.999051e+03
4.825000e+01,1.956258e+03
4.835000e+01,1.987120e+03
4.845000e+01,1.970752e+03
4.855000e+01,1.962793e+03
4.865000e+01,1.972281e+03
4.875000e+01,2.003102e+03
4.885000e+01,2.023516e+03
4.895000e+01,1.953192e+03
4.905000e+01,1.953116e+03
4.915000e+01,1.912177e+03
4.925000e+01,1.961392e+03
4.935000e+01,1.932247e+03
4.945000e+01,1.920775e+03
4.955000e+01,1.901801e+03
4.965000e+01,1.906723e+03
4.975000e+01,1.927267e+03
4.985000e+01,1.946755e+03
4.995000e+01,1.962835e+03
5.005000e+01,1.885394e+03
5.015000e+01,1.930194e+03
5.025000e+01,1.975179e+03
5.035000e+01,1.910985e+03
5.045000e+01,1.956586e+03
5.055000e+01,1.859723e+03
5.065000e+01,1.898272e+03
5.075000e+01,1.853823e+03
5.085000e+01,1.886914e+03
5.095000e+01,1.898875e+03
5.105000e+01,1.800639e+03
5.115000e+01,1.852676e+03
5.125000e+01,1.803931e+03
5.135000e+01,1.821012e+03
5.145000e+01,1.835433e+03
5.155000e+01,1.837130e+03
5.165000e+01,1.842574e+03
5.175000e+01,1.799819e+03
5.185000e+01,1.875763e+03
5.195000e+01,1.827778e+03
5.205000e+01,1.819728e+03
5.215000e+01,1.813057e+03
5.225000e+01,1.789184e+03
5.235000e+01,1.830692e+03
5.245000e+01,1.871314e+03
5.255000e+01,1.829431e+03
5.265000e+01,1.801989e+03
5.275000e+01,1.780202e+03
5.285000e+01,1.822384e+03
5.295000e+01,1.733356e+03
5.305000e+01,1.743117e+03
5.315000e+01,1.756100e+03
5.325000e+01,1.770438e+03
5.335000e+01,1.728372e+03
5.345000e+01,1.769759e+03
5.355000e+01,1.755440e+03
5.365000e+01,1.777724e+03
5.375000e+01,1.716004e+03
5.385000e+01,1.728776e+03
5.395000e+01,1.739956e+03
5.405000e+01,1.782982e+03
5.415000e+01,1.761487e+03
5.425000e+01,1.731070e+03
5.435000e+01,1.717996e+03
