depth_um,-115.000000,-105.000000,-95.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,95.000000,105.000000
13.1,0.0,0.0,0.0,0.0,0.0,0.0,117910523.50427349,1875249465.811966,7779482905.982905,20202049145.299145,56395064102.5641,57292513354.70085,20090138888.88889,7957361111.111111,1923221153.8461537,143023664.52991453,1401602.564102564,0.0,0.0,0.0,0.0
13.3,0.0,0.0,0.0,0.0,0.0,0.0,133205128.20512821,2323890758.5470085,8057547008.5470085,19883726495.726498,54738211538.46153,55894767628.205124,21082489850.42735,8360916132.478632,2283897168.8034186,98196581.1965812,4080395.299145299,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,108605502.13675214,1863079861.111111,8160029620.726495,20192843669.871796,56419179407.05128,55905899572.649574,20515824519.23077,8203808760.683761,2302558760.6837606,103472219.55128203,6977029.914529914,0.0,0.0,0.0,0.0
13.7,0.0,0.0,0.0,0.0,0.0,0.0,146848824.78632477,2018158226.4957263,8383708333.333333,20377615918.80342,55163217147.4359,54518966346.15385,20264671474.358974,8148257211.538462,2291024732.905983,116603739.31623933,0.0,0.0,0.0,0.0,0.0
13.9,0.0,0.0,0.0,0.0,0.0,0.0,143438568.37606838,2120230235.0427349,8436495993.589744,20515266559.82906,53891196848.2906,52692532051.28205,20258317307.692307,8191316773.504273,2230191773.5042734,179772435.8974359,0.0,0.0,0.0,0.0,0.0
14.1,0.0,0.0,0.0,0.0,0.0,0.0,117390758.54700854,1955898450.8547008,8438230235.042735,22415902243.589745,55040689102.5641,53932868589.74359,19714415331.19658,8427275641.0256405,2240596420.9401712,186178205.12820512,0.0,0.0,0.0,0.0,0.0
14.3,0.0,0.0,0.0,0.0,0.0,0.0,196419070.5128205,1736223290.5982907,8147178685.897436,21242532051.28205,55131103098.290596,54355940170.94017,20946471688.034187,8056589209.40171,2224819444.4444447,183189102.56410256,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,234930822.64957267,2211884081.1965814,8523062232.905983,21772274839.743587,54585098824.78632,54090651709.40171,21975111912.39316,8042561431.623932,2100075587.6068377,237268589.74358973,10378472.222222222,0.0,0.0,0.0,0.0
14.7,0.0,0.0,0.0,0.0,0.0,0.0,272446848.2905983,1941561431.6239316,8550187500.0,22233217414.529915,52914433760.68376,52835574252.13675,21938572916.666668,8905308894.230768,2281443643.162393,168242254.27350426,10895032.05128205,0.0,0.0,0.0,0.0
14.9,0.0,0.0,0.0,0.0,0.0,0.0,191704861.1111111,2176085363.2478633,8326945032.051283,21294045138.88889,53320897435.89744,53138624465.811966,21901070512.82051,8801991506.410257,2297555555.555556,185069604.7008547,10684027.777777778,0.0,0.0,0.0,0.0
15.1,0.0,0.0,0.0,0.0,0.0,0.0,180438034.18803418,2115121233.974359,8449030448.717949,21028203899.57265,54812465277.77778,53054443643.16239,22222397809.82906,8901759695.512821,2569987446.581197,163840010.68376067,29746260.683760684,0.0,0.0,0.0,0.0
