x_um,depth_um,optical_generation_cm^-3_s^-1
-15.0,3.9,9057249732.905983
-15.0,4.1,9038022970.08547
-15.0,4.3,9122500000.0
-15.0,4.5,9058505608.97436
-15.0,4.7,9652997061.965813
-15.0,4.9,9452173076.923077
-15.0,5.1,9540666452.991453
-15.0,5.3,10495227831.19658
-15.0,5.5,10333632478.632479
-15.0,5.7,11171747329.05983
-15.0,5.9,10646891559.82906
-15.0,6.1,11152854967.948717
-15.0,6.3,11378513354.700855
-15.0,6.5,11147198370.726496
-15.0,6.7,12628641639.957264
-15.0,6.9,13190549145.299145
-15.0,7.1,12720233733.974358
-15.0,7.3,13154244951.923079
-15.0,7.5,13497873637.820515
-15.0,7.7,13283940598.290596
-15.0,7.9,14086960470.08547
-15.0,8.1,14308349893.162394
-15.0,8.3,14718818376.068375
-15.0,8.5,14931876869.65812
-15.0,8.7,14762064369.658121
-15.0,8.9,14897276228.632477
-15.0,9.1,14948698985.042736
-15.0,9.3,16265553685.897434
-15.0,9.5,15665106303.418802
-15.0,9.7,15272842147.435896
-15.0,9.9,16372736965.811964
-15.0,10.1,16997211004.273504
-15.0,10.3,17568370192.30769
-15.0,10.5,17196676282.05128
-15.0,10.7,17711409188.034187
-15.0,10.9,17846820507.478634
-15.0,11.1,17214685710.470085
-15.0,11.3,17489395005.34188
-15.0,11.5,18396607825.8547
-15.0,11.7,18646401228.632477
-15.0,11.9,18719771634.615383
-15.0,12.1,18503651442.30769
-15.0,12.3,19572922863.24786
-15.0,12.5,19930141025.641026
-15.0,12.7,20623083867.521366
-15.0,12.9,19893225480.76923
-15.0,13.1,20202049145.299145
-15.0,13.3,19883726495.726498
-15.0,13.5,20192843669.871796
-15.0,13.7,20377615918.80342
-15.0,13.9,20515266559.82906
-15.0,14.1,22415902243.589745
-15.0,14.3,21242532051.28205
-15.0,14.5,21772274839.743587
-15.0,14.7,22233217414.529915
-15.0,14.9,21294045138.88889
-15.0,15.1,21028203899.57265
-15.0,15.3,22039764155.982906
-15.0,15.5,21446150908.11966
-15.0,15.7,20752342414.529915
-15.0,15.9,22406319444.444443
-15.0,16.1,23945745192.307693
-15.0,16.3,23416479967.948723
-15.0,16.5,22317892628.205128
-15.0,16.7,22182473824.786324
-15.0,16.9,21959295673.076923
-15.0,17.1,22746820512.820515
-15.0,17.3,22498821848.2906
-15.0,17.5,22953580662.393166
-15.0,17.7,22832347836.538464
-15.0,17.9,23814964476.495724
-15.0,18.1,23328560630.34188
-15.0,18.3,23213799679.48718
-15.0,18.5,22530090544.871796
-15.0,18.7,23028039529.914528
-15.0,18.9,23060619391.025642
-15.0,19.1,22400923370.726494
-15.0,19.3,22339089155.982903
-15.0,19.5,23822646901.7094
-15.0,19.7,22912658360.042732
-15.0,19.9,23230188034.18803
-15.0,20.1,22765654540.598286
-15.0,20.3,22603170539.529915
-15.0,20.5,23227041666.666668
-15.0,20.7,23184588408.11966
-15.0,20.9,22687351495.726498
-15.0,21.1,23182879129.2735
-15.0,21.3,21645344551.28205
-15.0,21.5,22374787126.068375
-15.0,21.7,21700603365.384617
-15.0,21.9,21441148611.111107
-15.0,22.1,21883633012.820515
-15.0,22.3,21728730769.23077
-15.0,22.5,22444969017.094013
-15.0,22.7,22045853899.57265
-15.0,22.9,21207053579.059826
-15.0,23.1,21378107371.794872
-15.0,23.3,20496078525.641026
-15.0,23.5,21473677083.333332
-15.0,23.7,22177925213.675213
-15.0,23.9,20770674946.581196
-15.0,24.1,20430770566.239315
-15.0,24.3,20946842414.529915
-15.0,24.5,20825784161.324787
-15.0,24.7,20399145032.05128
-15.0,24.9,20406034989.31624
-15.0,25.1,19195257612.17949
-15.0,25.3,19168605502.136753
-15.0,25.5,19115869658.119656
-15.0,25.7,19697122596.153847
-15.0,25.9,19606416933.760685
-15.0,26.1,19354188034.188034
-15.0,26.3,18990980502.13675
-15.0,26.5,19044394497.863247
-15.0,26.7,18959850961.538464
-15.0,26.9,18489382478.632477
-15.0,27.1,18688263087.60684
-15.0,27.3,18935788728.632477
-15.0,27.5,18705318108.974358
-15.0,27.7,17757688568.37607
-15.0,27.9,17566214342.94872
-15.0,28.1,15976954460.470085
-15.0,28.3,15892335950.8547
-15.0,28.5,16545965544.871794
-15.0,28.7,16096393589.74359
-15.0,28.9,15950229700.8547
-15.0,29.1,15721969684.82906
-15.0,29.3,15705741987.179487
-15.0,29.5,15307139075.8547
-15.0,29.7,15618814102.564102
-15.0,29.9,15511111912.393162
-15.0,30.1,15492198851.495726
-15.0,30.3,14090796020.299147
-15.0,30.5,15284299278.846155
-15.0,30.7,14072639770.299145
-15.0,30.9,13811361057.692308
-15.0,31.1,13692185096.153845
-15.0,31.3,13116722756.410255
-15.0,31.5,13326324786.324785
-15.0,31.7,13574553952.991453
-15.0,31.9,12443674652.777779
-15.0,32.1,12537637820.51282
-15.0,32.3,11929484241.452991
-15.0,32.5,12504543002.136753
-15.0,32.7,11797934829.059828
-15.0,32.9,11952749465.811966
-15.0,33.1,11066878205.128206
-15.0,33.3,11390012019.230768
-15.0,33.5,11601426282.051281
-15.0,33.7,11702766826.923079
-15.0,33.9,10787803151.709402
-15.0,34.1,10361458333.333334
-15.0,34.3,10135202991.452991
-15.0,34.5,9852793803.418804
-15.0,34.7,9305475427.350428
-15.0,34.9,10098896901.709402
-15.0,35.1,9378613782.051281
-15.0,35.3,9613013087.606838
-15.0,35.5,9501356837.606838
-15.0,35.7,9371685096.153845
-15.0,35.9,8504246340.811966
-15.0,36.1,8316150106.837607
-15.0,36.3,8079551014.957265
-15.0,36.5,8073820512.820513
-15.0,36.7,7259710844.017095
-15.0,36.9,7305682692.307693
-15.0,37.1,6893505341.8803425
-15.0,37.3,7040069711.538462
-15.0,37.5,6327456997.863248
-15.0,37.7,6475227831.196581
-15.0,37.9,6367694577.991453
-15.0,38.1,6632445486.111111
-15.0,38.3,6112500000.0
-15.0,38.5,6145265491.4529915
-15.0,38.7,5806754273.504272
-15.0,38.9,5711135149.57265
-15.0,39.1,5732805021.367522
-15.0,39.3,5499879807.692307
-15.0,39.5,5172713675.2136755
-15.0,39.7,4986246794.871795
-15.0,39.9,4841297275.641026
-15.0,40.1,4680513621.794872
-15.0,40.3,4721790865.384615
-15.0,40.5,4219206196.581197
-15.0,40.7,4353481036.324786
-15.0,40.9,4342392975.42735
-15.0,41.1,3761540598.2905984
-15.0,41.3,3500211271.367522
-15.0,41.5,3257587072.649573
-15.0,41.7,3316473130.3418803
-15.0,41.9,2972918269.2307696
-15.0,42.1,2998068910.25641
-15.0,42.3,2981733440.17094
-15.0,42.5,2943859508.5470085
-15.0,42.7,2930729166.6666665
-15.0,42.9,2583116987.179487
-15.0,43.1,2661626602.5641026
-15.0,43.3,2528207799.145299
-15.0,43.5,2384206730.769231
-15.0,43.7,2271236645.299145
-15.0,43.9,1995860042.7350428
-15.0,44.1,1641891025.6410255
-15.0,44.3,1786105769.2307692
-15.0,44.5,1839041132.4786325
-15.0,44.7,1688896901.7094016
-15.0,44.9,1618832799.1452992
-15.0,45.1,1339767094.017094
-15.0,45.3,1360819978.6324787
-15.0,45.5,1259236111.1111112
-15.0,45.7,1128063568.3760684
-15.0,45.9,1187099358.974359
-15.0,46.1,1246931356.8376067
-15.0,46.3,1238782051.2820513
-15.0,46.5,1160003739.3162394
-15.0,46.7,955520833.3333334
-15.0,46.9,885449252.1367521
-15.0,47.1,904266025.6410257
-15.0,47.3,746809829.059829
-15.0,47.5,838856837.6068376
-15.0,47.7,646625320.5128206
-15.0,47.9,537557558.7606838
-15.0,48.1,527504807.69230765
-15.0,48.3,485743162.39316237
-15.0,48.5,457375961.5384615
-15.0,48.7,397280235.04273504
-15.0,48.9,432194471.1538461
-15.0,49.1,329981169.8717949
-15.0,49.3,299109241.4529914
-15.0,49.5,418927644.2307693
-15.0,49.7,438988782.05128205
-15.0,49.9,417847729.7008547
-15.0,50.1,326655982.9059829
-15.0,50.3,328580395.2991453
-15.0,50.5,246641346.15384617
-15.0,50.7,242839209.4017094
-15.0,50.9,274810363.24786323
-15.0,51.1,176379540.5982906
-15.0,51.3,184389155.98290598
-15.0,51.5,140512820.5128205
-15.0,51.7,188613862.17948717
-15.0,51.9,134057692.3076923
-15.0,52.1,101972489.31623931
-15.0,52.3,154871260.6837607
-15.0,52.5,122809561.96581197
-15.0,52.7,106634081.1965812
-15.0,52.9,83940705.12820512
-15.0,53.1,128204326.92307691
-15.0,53.3,72505822.64957266
-15.0,53.5,57644631.410256416
-15.0,53.7,64434962.606837615
-15.0,53.9,96520299.14529914
-15.0,54.1,70273076.92307691
-15.0,54.3,50431063.03418803
-15.0,54.5,20181223.290598292
-15.0,54.7,35671367.52136752
-15.0,54.9,6380315.170940171
-15.0,55.1,33920005.341880344
-15.0,55.3,37724091.88034188
-15.0,55.5,57805929.48717949
-15.0,55.7,25413995.726495728
-15.0,55.9,17814903.846153844
-15.0,56.1,62887286.32478632
-15.0,56.3,26470779.914529912
-15.0,56.5,16292521.367521368
-15.0,56.7,9388434.829059828
-15.0,56.9,2506303.418803419
-15.0,57.1,852056.6239316239
-15.0,57.3,1783840.811965812
-15.0,57.5,1430662.393162393
-15.0,57.7,1444150.6410256412
-15.0,57.9,1927991.452991453
-15.0,58.1,264057.1581196581
-15.0,58.3,818963.6752136752
-15.0,58.5,313408.1196581197
-15.0,58.7,1315331.1965811965
-15.0,58.9,801736.1111111111
-15.0,59.1,1039663.4615384615
-15.0,59.3,397596.1538461539
-15.0,59.5,835737.1794871794
-15.0,59.7,2181650.641025641
-15.0,59.9,3235576.9230769235
-15.0,60.1,7692841.88034188
-15.0,60.3,4183306.623931624
-15.0,60.5,2614129.2735042735
-15.0,60.7,5929647.435897436
-15.0,60.9,2929567.3076923075
-15.0,61.1,4656330.128205128
-15.0,61.3,4142174.145299145
-15.0,61.5,6600427.35042735
-15.0,61.7,3829567.3076923075
-15.0,61.9,6041399.572649573
-15.0,71.9,21649038.46153846
-15.0,76.1,7805822.649572649
-15.0,76.3,21237980.769230768
-5.0,0.1,20625875801.28205
-5.0,0.3,32822832799.145298
-5.0,0.5,36360697382.47863
-5.0,0.7,35568776709.40171
-5.0,0.9,38500237446.5812
-5.0,1.1,40253171207.26496
-5.0,1.3,37689780448.71795
-5.0,1.5,39543738514.95726
-5.0,1.7,40269222756.410255
-5.0,1.9,41804835737.17949
-5.0,2.1,42541621260.68376
-5.0,2.3,42090860042.73504
-5.0,2.5,42441915064.10256
-5.0,2.7,42947123397.4359
-5.0,2.9,44143910256.410255
-5.0,3.1,44100777243.589745
-5.0,3.3,45365605769.230774
-5.0,3.5,46253505074.78632
-5.0,3.7,47735228018.16239
-5.0,3.9,47255228098.290596
-5.0,4.1,47574491826.92308
-5.0,4.3,48021377190.17093
-5.0,4.5,49145703178.4188
-5.0,4.7,50328685737.17948
-5.0,4.9,49298056891.02564
-5.0,5.1,51577729700.8547
-5.0,5.3,50210956196.5812
-5.0,5.5,51088878205.128204
-5.0,5.7,52408752670.94017
-5.0,5.9,52396615918.80342
-5.0,6.1,52436928418.80342
-5.0,6.3,52665722489.31624
-5.0,6.5,54401789529.91453
-5.0,6.7,55449225160.25641
-5.0,6.9,54094644230.76923
-5.0,7.1,54466213942.30769
-5.0,7.3,54790145833.333336
-5.0,7.5,55125737713.67521
-5.0,7.7,55437568376.06838
-5.0,7.9,55939197115.38461
-5.0,8.1,57396268963.67522
-5.0,8.3,57595988514.95727
-5.0,8.5,56850083333.33333
-5.0,8.7,57219607371.79487
-5.0,8.9,56369639690.170944
-5.0,9.1,57173739049.145294
-5.0,9.3,57682006410.25641
-5.0,9.5,57901511217.94872
-5.0,9.7,57595147168.80342
-5.0,9.9,56449850694.44445
-5.0,10.1,57226793269.23077
-5.0,10.3,58432807158.11966
-5.0,10.5,58207842147.4359
-5.0,10.7,56787000534.188034
-5.0,10.9,56954492521.36752
-5.0,11.1,57471266025.64102
-5.0,11.3,58238527510.68376
-5.0,11.5,57580160256.410255
-5.0,11.7,56032147168.80341
-5.0,11.9,58150216079.05982
-5.0,12.1,56346183226.49573
-5.0,12.3,56748734775.64103
-5.0,12.5,57106100961.53846
-5.0,12.7,57435040064.10256
-5.0,12.9,57084850961.53846
-5.0,13.1,56395064102.5641
-5.0,13.3,54738211538.46153
-5.0,13.5,56419179407.05128
-5.0,13.7,55163217147.4359
-5.0,13.9,53891196848.2906
-5.0,14.1,55040689102.5641
-5.0,14.3,55131103098.290596
-5.0,14.5,54585098824.78632
-5.0,14.7,52914433760.68376
-5.0,14.9,53320897435.89744
-5.0,15.1,54812465277.77778
-5.0,15.3,52285766559.829056
-5.0,15.5,51900016025.64102
-5.0,15.7,51476880341.88034
-5.0,15.9,51424791666.666664
-5.0,16.1,51038346688.03419
-5.0,16.3,50703228365.38461
-5.0,16.5,49592362179.487175
-5.0,16.7,49499836538.46154
-5.0,16.9,49051362713.67521
-5.0,17.1,48416580929.487175
-5.0,17.3,48566890224.35897
-5.0,17.5,48670214743.58974
-5.0,17.7,47162530715.811966
-5.0,17.9,45779779914.529915
-5.0,18.1,46197451923.07692
-5.0,18.3,47100933760.68376
-5.0,18.5,47386855769.230774
-5.0,18.7,46179809027.77778
-5.0,18.9,46784734241.45299
-5.0,19.1,44043223023.50427
-5.0,19.3,44969181089.74358
-5.0,19.5,45121840544.871796
-5.0,19.7,44599899038.46153
-5.0,19.9,43558092948.71795
-5.0,20.1,43033390491.452995
-5.0,20.3,42776623397.4359
-5.0,20.5,43737155448.71795
-5.0,20.7,42271905181.62393
-5.0,20.9,41467685630.34188
-5.0,21.1,40447708066.23932
-5.0,21.3,39624648771.36752
-5.0,21.5,40841330128.205124
-5.0,21.7,39692612980.76923
-5.0,21.9,40181332532.051285
-5.0,22.1,39886268696.5812
-5.0,22.3,38557820512.82051
-5.0,22.5,38945075587.60684
-5.0,22.7,38081781784.188034
-5.0,22.9,38804003739.31624
-5.0,23.1,38679058226.49573
-5.0,23.3,38076276442.30769
-5.0,23.5,37534712873.931625
-5.0,23.7,36869152510.68376
-5.0,23.9,37800276709.40171
-5.0,24.1,37072852564.10256
-5.0,24.3,34993943910.25641
-5.0,24.5,37305808493.589745
-5.0,24.7,36483120192.30769
-5.0,24.9,35009667467.948715
-5.0,25.1,34662297008.547005
-5.0,25.3,34653619123.931625
-5.0,25.5,33760554754.273502
-5.0,25.7,34021663995.726494
-5.0,25.9,32884972222.22222
-5.0,26.1,31324145299.145298
-5.0,26.3,32081292735.042736
-5.0,26.5,31270498931.62393
-5.0,26.7,29356590811.96581
-5.0,26.9,29663008279.91453
-5.0,27.1,30460075320.512817
-5.0,27.3,30083559561.96581
-5.0,27.5,29633950587.606834
-5.0,27.7,29657491987.179485
-5.0,27.9,29310905448.71795
-5.0,28.1,29042654914.529915
-5.0,28.3,28236118055.555553
-5.0,28.5,27967988247.86325
-5.0,28.7,29125649572.64957
-5.0,28.9,27961866987.179485
-5.0,29.1,26814912393.16239
-5.0,29.3,26975458867.52137
-5.0,29.5,26162131410.25641
-5.0,29.7,24802432158.119656
-5.0,29.9,26354493322.649574
-5.0,30.1,24504746794.87179
-5.0,30.3,24077172275.641026
-5.0,30.5,24286254540.59829
-5.0,30.7,22380272435.897434
-5.0,30.9,23424495192.307693
-5.0,31.1,22423499732.905983
-5.0,31.3,22878808493.589745
-5.0,31.5,22652719818.376072
-5.0,31.7,22410568376.06838
-5.0,31.9,21122388354.700855
-5.0,32.1,21453766826.923077
-5.0,32.3,20273008547.00855
-5.0,32.5,20415645833.333332
-5.0,32.7,19806582264.957264
-5.0,32.9,19453623130.34188
-5.0,33.1,19942801549.145298
-5.0,33.3,19382280555.555553
-5.0,33.5,19093392361.11111
-5.0,33.7,18473540064.102566
-5.0,33.9,18476765491.45299
-5.0,34.1,17361970085.470085
-5.0,34.3,16987195512.820513
-5.0,34.5,16802408333.333332
-5.0,34.7,17492312767.094017
-5.0,34.9,16681249465.811966
-5.0,35.1,16832069711.538462
-5.0,35.3,15790578792.735043
-5.0,35.5,15879428685.897434
-5.0,35.7,15074390758.547009
-5.0,35.9,14304442574.786324
-5.0,36.1,13774062500.0
-5.0,36.3,13582787927.350426
-5.0,36.5,13770174946.581196
-5.0,36.7,12354787660.25641
-5.0,36.9,12354702991.452991
-5.0,37.1,12256744658.119658
-5.0,37.3,12267011217.948717
-5.0,37.5,12028405448.717949
-5.0,37.7,11206987179.487179
-5.0,37.9,11083247863.247864
-5.0,38.1,11119487179.487179
-5.0,38.3,10498533653.846153
-5.0,38.5,10286022970.08547
-5.0,38.7,9836407585.470085
-5.0,38.9,10337024572.649572
-5.0,39.1,9446322115.384615
-5.0,39.3,9104444444.444445
-5.0,39.5,9516431089.74359
-5.0,39.7,9026586538.461538
-5.0,39.9,8404577190.17094
-5.0,40.1,7959310897.435897
-5.0,40.3,8649169070.51282
-5.0,40.5,8444469551.282051
-5.0,40.7,7774401976.495727
-5.0,40.9,7629274038.461539
-5.0,41.1,6796124465.811966
-5.0,41.3,7061572382.478633
-5.0,41.5,6536920405.982906
-5.0,41.7,6224786858.9743595
-5.0,41.9,6217529380.34188
-5.0,42.1,6278227564.102564
-5.0,42.3,5465173344.017094
-5.0,42.5,5167280448.717949
-5.0,42.7,5075516292.735043
-5.0,42.9,4848364316.239316
-5.0,43.1,4687058226.495727
-5.0,43.3,4535114049.145299
-5.0,43.5,3989720886.7521367
-5.0,43.7,4218582799.145299
-5.0,43.9,4038383279.91453
-5.0,44.1,3602880341.8803415
-5.0,44.3,3727392094.017094
-5.0,44.5,3387432425.213675
-5.0,44.7,3505837873.931624
-5.0,44.9,3333808493.589743
-5.0,45.1,3004638087.6068377
-5.0,45.3,2996505074.786325
-5.0,45.5,2683363808.760684
-5.0,45.7,2507499866.4529915
-5.0,45.9,2133063301.2820513
-5.0,46.1,2354070512.820513
-5.0,46.3,2351866987.179487
-5.0,46.5,2054225427.3504274
-5.0,46.7,1904035790.5982907
-5.0,46.9,1668661858.974359
-5.0,47.1,1772900641.025641
-5.0,47.3,1718223824.7863247
-5.0,47.5,1605301014.957265
-5.0,47.7,1476283920.9401708
-5.0,47.9,1398832264.957265
-5.0,48.1,1519420940.17094
-5.0,48.3,1290241185.897436
-5.0,48.5,1273287927.3504274
-5.0,48.7,1358380074.7863247
-5.0,48.9,1385843750.0
-5.0,49.1,1031766025.6410257
-5.0,49.3,1094522435.897436
-5.0,49.5,1068024305.5555555
-5.0,49.7,1061638621.7948718
-5.0,49.9,848924412.3931624
-5.0,50.1,718852564.1025641
-5.0,50.3,865253472.2222223
-5.0,50.5,633459935.8974359
-5.0,50.7,496229433.7606837
-5.0,50.9,500122863.24786323
-5.0,51.1,377805876.0683761
-5.0,51.3,442931410.2564103
-5.0,51.5,407177938.0341881
-5.0,51.7,411660523.50427353
-5.0,51.9,349335443.37606835
-5.0,52.1,358510149.5726496
-5.0,52.3,253165865.3846154
-5.0,52.5,236845085.47008547
-5.0,52.7,252099893.16239318
-5.0,52.9,256160229.7008547
-5.0,53.1,183579300.2136752
-5.0,53.3,173995913.46153846
-5.0,53.5,176745325.85470083
-5.0,53.7,158284775.64102563
-5.0,53.9,131615357.90598291
-5.0,54.1,198768162.3931624
-5.0,54.3,106505341.88034187
-5.0,54.5,151534401.7094017
-5.0,54.7,114571394.23076923
-5.0,54.9,84327136.75213675
-5.0,55.1,52644497.86324786
-5.0,55.3,68454326.92307691
-5.0,55.5,57234508.547008544
-5.0,55.7,63699252.136752136
-5.0,55.9,127417735.04273504
-5.0,56.1,20141826.923076924
-5.0,56.3,42280982.905982904
-5.0,56.5,34577991.452991456
-5.0,56.7,18079594.017094016
-5.0,56.9,11918536.324786326
-5.0,57.1,25404914.52991453
-5.0,57.3,32288167.735042736
-5.0,57.5,8389049.145299146
-5.0,57.7,12834668.803418802
-5.0,57.9,18951121.794871796
-5.0,58.1,22135416.666666668
-5.0,58.3,9044070.512820512
-5.0,58.5,20014690.170940172
-5.0,58.7,6189903.846153846
-5.0,58.9,8620459.401709402
-5.0,59.1,21831997.86324786
-5.0,59.3,2258867.5213675215
-5.0,59.5,1303926.282051282
-5.0,59.7,1671447.6495726495
-5.0,59.9,2830662.393162393
-5.0,60.1,1764102.5641025642
-5.0,60.3,23542467.948717948
-5.0,60.5,17112179.487179488
-5.0,60.7,1094391.0256410257
-5.0,60.9,2486164.52991453
-5.0,61.1,2042067.3076923075
-5.0,61.3,4709134.615384615
-5.0,61.5,2669017.094017094
-5.0,61.7,25064636.752136752
-5.0,61.9,7496794.871794872
5.0,0.1,49219744391.02564
5.0,0.3,38019937767.09402
5.0,0.5,37237441773.50427
5.0,0.7,36982117521.36752
5.0,0.9,38424350694.44444
5.0,1.1,37666413728.63248
5.0,1.3,40958223824.78632
5.0,1.5,39890176282.051285
5.0,1.7,40567218750.0
5.0,1.9,39692020032.051285
5.0,2.1,40368819711.53846
5.0,2.3,42086354433.76068
5.0,2.5,41904455395.29914
5.0,2.7,43460141292.73505
5.0,2.9,44623498130.34188
5.0,3.1,44648437500.0
5.0,3.3,45101063301.28205
5.0,3.5,47161952457.26495
5.0,3.7,47411587606.8376
5.0,3.9,47836770833.333336
5.0,4.1,48071612980.769226
5.0,4.3,48786183226.49573
5.0,4.5,48736242521.367516
5.0,4.7,48948205128.205124
5.0,4.9,51395854700.8547
5.0,5.1,49789321271.36752
5.0,5.3,50707935363.24786
5.0,5.5,50538533653.84615
5.0,5.7,52376236645.29914
5.0,5.9,54020880074.78632
5.0,6.1,53238533386.75213
5.0,6.3,53969149572.649574
5.0,6.5,52683512286.32478
5.0,6.7,53892280982.90598
5.0,6.9,53873835470.08547
5.0,7.1,55909460737.17949
5.0,7.3,56071458333.333336
5.0,7.5,55998937232.90598
5.0,7.7,57591773504.273506
5.0,7.9,57466216773.50428
5.0,8.1,56214322916.666664
5.0,8.3,55029655448.71795
5.0,8.5,57491696047.008545
5.0,8.7,55082139155.9829
5.0,8.9,55703974358.97436
5.0,9.1,57830961004.273506
5.0,9.3,58312860576.92307
5.0,9.5,57900558493.589745
5.0,9.7,56652270566.23932
5.0,9.9,56550768162.393166
5.0,10.1,56703821047.00855
5.0,10.3,56111147435.89744
5.0,10.5,57048017628.20513
5.0,10.7,56635365918.80342
5.0,10.9,55500942574.78632
5.0,11.1,57443050213.67521
5.0,11.3,56688538995.726494
5.0,11.5,56723219284.188034
5.0,11.7,55769111111.11111
5.0,11.9,56674810363.24786
5.0,12.1,56826846688.03418
5.0,12.3,55759482905.9829
5.0,12.5,55174692841.88034
5.0,12.7,55907335737.17949
5.0,12.9,56040678151.7094
5.0,13.1,57292513354.70085
5.0,13.3,55894767628.205124
5.0,13.5,55905899572.649574
5.0,13.7,54518966346.15385
5.0,13.9,52692532051.28205
5.0,14.1,53932868589.74359
5.0,14.3,54355940170.94017
5.0,14.5,54090651709.40171
5.0,14.7,52835574252.13675
5.0,14.9,53138624465.811966
5.0,15.1,53054443643.16239
5.0,15.3,51780752403.84615
5.0,15.5,50178161324.78633
5.0,15.7,51612479166.666664
5.0,15.9,49927363247.86325
5.0,16.1,49241842147.4359
5.0,16.3,49108782051.28205
5.0,16.5,49212573183.76068
5.0,16.7,48763854166.666664
5.0,16.9,47685317841.88034
5.0,17.1,50051794871.79487
5.0,17.3,49868144230.769226
5.0,17.5,47575833333.333336
5.0,17.7,47438861645.29915
5.0,17.9,46519679487.17949
5.0,18.1,46595513621.794876
5.0,18.3,46713063568.37607
5.0,18.5,46576276976.49573
5.0,18.7,46216597222.22222
5.0,18.9,45383269230.76923
5.0,19.1,45671781517.09402
5.0,19.3,46155064102.5641
5.0,19.5,46357761752.13675
5.0,19.7,43730844017.09402
5.0,19.9,44933099358.97436
5.0,20.1,42818146100.42735
5.0,20.3,42880353899.57265
5.0,20.5,44523771367.52137
5.0,20.7,42508360309.829056
5.0,20.9,41505053418.80342
5.0,21.1,41051163728.63248
5.0,21.3,42617518696.5812
5.0,21.5,41096041666.666664
5.0,21.7,40059139957.26495
5.0,21.9,39510596233.97436
5.0,22.1,39549010416.666664
5.0,22.3,38956165865.38461
5.0,22.5,39078974091.88034
5.0,22.7,38570616720.08547
5.0,22.9,38912449519.23077
5.0,23.1,40274366185.89743
5.0,23.3,37363019497.86325
5.0,23.5,38308845085.470085
5.0,23.7,36844039529.91453
5.0,23.9,37004032745.726494
5.0,24.1,36511879647.4359
5.0,24.3,35743887820.51282
5.0,24.5,34094520299.145298
5.0,24.7,35627267307.69231
5.0,24.9,35148334935.89744
5.0,25.1,35651232104.70086
5.0,25.3,32947863247.863247
5.0,25.5,33745307158.11966
5.0,25.7,32410791666.666668
5.0,25.9,32079347756.41026
5.0,26.1,32143173076.923077
5.0,26.3,32189644764.957264
5.0,26.5,30607631944.444447
5.0,26.7,31404330128.205124
5.0,26.9,31248063568.37607
5.0,27.1,30986298611.111107
5.0,27.3,30867685096.153847
5.0,27.5,30113038728.632477
5.0,27.7,29994557425.213676
5.0,27.9,28940704594.017097
5.0,28.1,28521751068.37607
5.0,28.3,29590990918.803417
5.0,28.5,28296167467.948715
5.0,28.7,27301272702.99145
5.0,28.9,27256285523.504276
5.0,29.1,27312180555.555557
5.0,29.3,26383366987.179485
5.0,29.5,26295621233.974358
5.0,29.7,26177841613.247864
5.0,29.9,25492348557.69231
5.0,30.1,25188701121.79487
5.0,30.3,24267259615.384617
5.0,30.5,23877911324.786324
5.0,30.7,23879094551.28205
5.0,30.9,24195507478.632477
5.0,31.1,23152385149.57265
5.0,31.3,21556145833.333332
5.0,31.5,23018629807.692307
5.0,31.7,22618659188.034187
5.0,31.9,21750144230.76923
5.0,32.1,20667280982.905983
5.0,32.3,19894708867.521366
5.0,32.5,20132767094.017094
5.0,32.7,19929505876.068375
5.0,32.9,18472313995.726498
5.0,33.1,17904270833.333332
5.0,33.3,18065347222.22222
5.0,33.5,18442430555.555553
5.0,33.7,18564516559.82906
5.0,33.9,17829794337.60684
5.0,34.1,17405162927.350426
5.0,34.3,16403544337.606838
5.0,34.5,16910443376.068377
5.0,34.7,16646452991.452991
5.0,34.9,16900438034.188034
5.0,35.1,16131818108.97436
5.0,35.3,15824163194.444445
5.0,35.5,15343725160.25641
5.0,35.7,15678154380.34188
5.0,35.9,14204863782.051281
5.0,36.1,14623082264.957264
5.0,36.3,14117729700.8547
5.0,36.5,14124078525.641026
5.0,36.7,14111533119.65812
5.0,36.9,12855526175.213675
5.0,37.1,12312994123.931623
5.0,37.3,12624751602.564102
5.0,37.5,12371805555.555555
5.0,37.7,11832134081.19658
5.0,37.9,11324390758.547009
5.0,38.1,11459038995.726496
5.0,38.3,10917145833.333332
5.0,38.5,10578632211.538462
5.0,38.7,10513670673.076923
5.0,38.9,10294354967.948717
5.0,39.1,10084978205.128204
5.0,39.3,9202180101.495726
5.0,39.5,8654143429.487179
5.0,39.7,8497068082.264957
5.0,39.9,8361861645.299145
5.0,40.1,8777341346.153847
5.0,40.3,8067761538.461538
5.0,40.5,7294635977.564102
5.0,40.7,7305274278.846153
5.0,40.9,7083612446.581197
5.0,41.1,6909716613.247863
5.0,41.3,6692735042.735043
5.0,41.5,6285151175.2136755
5.0,41.7,6738889957.264956
5.0,41.9,6743709134.615385
5.0,42.1,6494124198.717949
5.0,42.3,5782581196.581196
5.0,42.5,5870065170.94017
5.0,42.7,5305528846.153846
5.0,42.9,4990204059.82906
5.0,43.1,4971165678.418803
5.0,43.3,4873361378.205128
5.0,43.5,4479545138.888888
5.0,43.7,4351251869.658119
5.0,43.9,3684758012.8205123
5.0,44.1,3832907585.4700856
5.0,44.3,4003914529.9145303
5.0,44.5,3516891025.6410255
5.0,44.7,3146858974.3589745
5.0,44.9,3450106837.6068377
5.0,45.1,3615034722.2222223
5.0,45.3,3062067307.6923075
5.0,45.5,2895379273.5042734
