# Geant4 depth energy profile
# NEvents: 99992
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
6.535000e+01,9.630104e+00
6.545000e+01,7.779651e+00
6.555000e+01,6.284494e+00
6.565000e+01,5.235113e+00
6.575000e+01,7.902627e+00
6.585000e+01,8.854407e+00
6.595000e+01,9.421636e+00
6.605000e+01,7.300430e+00
6.615000e+01,5.640874e+00
6.625000e+01,7.317534e+00
6.635000e+01,6.424845e+00
6.645000e+01,5.563114e+00
6.655000e+01,5.130871e+00
6.665000e+01,6.513309e+00
6.675000e+01,4.170997e+00
6.685000e+01,3.987585e+00
6.695000e+01,6.601332e+00
6.705000e+01,5.081411e+00
6.715000e+01,1.055296e+01
6.725000e+01,5.010526e+00
6.735000e+01,4.810297e+00
6.745000e+01,4.672242e+00
6.755000e+01,5.146825e+00
6.765000e+01,7.225694e+00
6.775000e+01,4.049417e+00
6.785000e+01,5.273725e+00
6.795000e+01,7.767410e+00
6.805000e+01,5.055919e+00
6.815000e+01,6.272107e+00
6.825000e+01,9.815764e+00
6.835000e+01,8.104633e+00
6.845000e+01,7.546779e+00
6.855000e+01,6.924488e+00
6.865000e+01,5.824534e+00
6.875000e+01,4.558063e+00
6.885000e+01,6.714141e+00
6.895000e+01,5.271335e+00
6.905000e+01,5.194510e+00
6.915000e+01,7.217505e+00
6.925000e+01,4.987783e+00
6.935000e+01,3.990649e+00
6.945000e+01,5.502471e+00
6.955000e+01,5.051896e+00
6.965000e+01,4.005282e+00
6.975000e+01,4.388194e+00
6.985000e+01,5.204452e+00
6.995000e+01,4.435872e+00
7.005000e+01,3.918216e+00
7.015000e+01,4.734420e+00
7.025000e+01,4.255490e+00
7.035000e+01,2.475426e+00
7.045000e+01,4.294557e+00
7.055000e+01,8.090918e+00
7.065000e+01,5.385677e+00
7.075000e+01,3.387527e+00
7.085000e+01,3.625111e+00
7.095000e+01,5.812973e+00
7.105000e+01,6.730849e+00
7.115000e+01,2.619255e+00
7.125000e+01,1.969467e+00
7.135000e+01,3.337151e+00
7.145000e+01,5.414782e+00
7.155000e+01,3.565402e+00
7.165000e+01,2.613878e+00
7.175000e+01,2.300660e+00
7.185000e+01,1.641944e+00
7.195000e+01,2.517076e+00
7.205000e+01,2.938620e+00
7.215000e+01,2.339053e+00
7.225000e+01,2.464524e+00
7.235000e+01,1.392213e+00
7.245000e+01,1.930062e+00
7.255000e+01,1.807204e+00
7.265000e+01,2.745083e+00
7.275000e+01,2.489117e+00
7.285000e+01,2.392633e+00
7.295000e+01,1.999807e+00
7.305000e+01,2.052328e+00
7.315000e+01,2.544000e+00
7.325000e+01,2.590608e+00
7.335000e+01,2.775619e+00
7.345000e+01,2.112439e+00
7.355000e+01,2.852511e+00
7.365000e+01,2.285377e+00
7.375000e+01,2.044328e+00
7.385000e+01,1.622276e+00
7.395000e+01,1.786047e+00
7.405000e+01,1.115708e+00
7.415000e+01,1.570445e+00
7.425000e+01,1.704241e+00
7.435000e+01,2.013047e+00
7.445000e+01,2.569663e+00
7.455000e+01,2.619369e+00
7.465000e+01,3.433330e+00
7.475000e+01,2.490782e+00
7.485000e+01,1.675977e+00
7.495000e+01,1.406427e+00
7.505000e+01,1.252375e+00
7.515000e+01,3.066006e+00
7.525000e+01,1.611714e+00
7.535000e+01,1.042481e+00
7.545000e+01,1.923432e+00
7.555000e+01,1.540416e+00
7.565000e+01,2.430064e+00
7.575000e+01,1.736402e+00
7.585000e+01,2.171843e+00
7.595000e+01,1.556021e+00
7.605000e+01,1.420605e+00
7.615000e+01,1.516194e+00
7.625000e+01,1.559025e+00
7.635000e+01,2.040083e+00
7.645000e+01,1.677596e+00
7.655000e+01,3.110971e+00
7.665000e+01,3.456847e+00
7.675000e+01,3.164280e+00
7.685000e+01,3.391859e+00
7.695000e+01,2.136435e+00
7.705000e+01,2.225496e+00
7.715000e+01,1.735452e+00
7.725000e+01,1.589124e+00
7.735000e+01,3.008542e+00
7.745000e+01,1.944772e+00
7.755000e+01,2.382602e+00
7.765000e+01,1.898315e+00
7.775000e+01,2.117079e+00
7.785000e+01,1.881121e+00
7.795000e+01,3.465641e+00
7.805000e+01,1.254079e+00
7.815000e+01,1.529602e+00
7.825000e+01,2.222287e+00
7.835000e+01,1.423721e+00
7.845000e+01,1.655673e+00
7.855000e+01,7.335257e-01
7.865000e+01,7.609257e-01
7.875000e+01,5.370193e-01
7.885000e+01,9.469439e-01
7.895000e+01,1.339762e+00
7.905000e+01,1.217247e+00
7.915000e+01,1.175515e+00
7.925000e+01,3.306471e-01
7.935000e+01,5.420729e-01
7.945000e+01,6.856099e-01
7.955000e+01,6.133606e-01
7.965000e+01,1.388986e+00
7.975000e+01,9.078008e-01
7.985000e+01,5.505705e-01
7.995000e+01,5.358143e-01
8.005000e+01,1.191175e+00
8.015000e+01,1.193597e+00
8.025000e+01,1.331746e+00
8.035000e+01,1.957306e+00
8.045000e+01,1.285221e+00
8.055000e+01,1.141552e+00
8.065000e+01,1.046340e+00
8.075000e+01,2.229747e+00
8.085000e+01,1.554019e+00
8.095000e+01,1.199703e+00
8.105000e+01,6.091181e-01
8.115000e+01,1.171133e+00
8.125000e+01,1.358628e+00
8.135000e+01,1.466487e+00
8.145000e+01,2.504481e+00
8.155000e+01,2.373019e+00
8.165000e+01,1.219079e+00
8.175000e+01,1.199132e+00
8.185000e+01,6.424824e-01
8.195000e+01,9.615936e-01
8.205000e+01,9.667096e-01
8.215000e+01,4.972751e-01
8.225000e+01,8.686643e-01
8.235000e+01,9.834939e-01
8.245000e+01,9.740473e-01
8.255000e+01,1.131078e+00
8.265000e+01,7.327017e-01
8.275000e+01,1.420167e+00
8.285000e+01,1.833344e+00
8.295000e+01,8.029661e-01
8.305000e+01,1.855543e+00
