# Geant4 depth energy profile
# NEvents: 19336
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
2.905000e+01,1.712774e+03
2.915000e+01,1.651476e+03
2.925000e+01,1.560990e+03
2.935000e+01,1.571516e+03
2.945000e+01,1.609655e+03
2.955000e+01,1.540152e+03
2.965000e+01,1.613241e+03
2.975000e+01,1.454979e+03
2.985000e+01,1.423565e+03
2.995000e+01,1.490246e+03
3.005000e+01,1.398937e+03
3.015000e+01,1.484357e+03
3.025000e+01,1.474823e+03
3.035000e+01,1.506972e+03
3.045000e+01,1.496859e+03
3.055000e+01,1.417028e+03
3.065000e+01,1.415391e+03
3.075000e+01,1.418807e+03
3.085000e+01,1.531941e+03
3.095000e+01,1.463718e+03
3.105000e+01,1.440167e+03
3.115000e+01,1.402587e+03
3.125000e+01,1.318643e+03
3.135000e+01,1.384380e+03
3.145000e+01,1.381462e+03
3.155000e+01,1.316423e+03
3.165000e+01,1.297456e+03
3.175000e+01,1.328857e+03
3.185000e+01,1.409514e+03
3.195000e+01,1.245685e+03
3.205000e+01,1.261270e+03
3.215000e+01,1.336472e+03
3.225000e+01,1.376085e+03
3.235000e+01,1.254490e+03
3.245000e+01,1.242477e+03
3.255000e+01,1.271228e+03
3.265000e+01,1.261160e+03
3.275000e+01,1.261683e+03
3.285000e+01,1.323914e+03
3.295000e+01,1.156070e+03
3.305000e+01,1.202701e+03
3.315000e+01,1.276420e+03
3.325000e+01,1.138825e+03
3.335000e+01,1.161744e+03
3.345000e+01,1.196096e+03
3.355000e+01,1.144555e+03
3.365000e+01,1.171138e+03
3.375000e+01,1.221574e+03
3.385000e+01,1.134150e+03
3.395000e+01,1.094002e+03
3.405000e+01,1.103030e+03
3.415000e+01,1.086967e+03
3.425000e+01,1.135533e+03
3.435000e+01,1.029620e+03
3.445000e+01,1.056156e+03
3.455000e+01,1.016571e+03
3.465000e+01,1.030845e+03
3.475000e+01,1.092087e+03
3.485000e+01,9.974371e+02
3.495000e+01,9.401904e+02
3.505000e+01,1.042958e+03
3.515000e+01,1.077596e+03
3.525000e+01,1.103139e+03
3.535000e+01,9.881879e+02
3.545000e+01,9.441208e+02
3.555000e+01,9.728705e+02
3.565000e+01,9.371474e+02
3.575000e+01,9.419101e+02
3.585000e+01,9.875086e+02
3.595000e+01,9.344432e+02
3.605000e+01,9.112564e+02
3.615000e+01,9.381153e+02
3.625000e+01,9.883701e+02
3.635000e+01,9.348630e+02
3.645000e+01,9.221528e+02
3.655000e+01,8.839843e+02
3.665000e+01,8.555593e+02
3.675000e+01,8.853369e+02
3.685000e+01,8.891326e+02
3.695000e+01,8.053054e+02
3.705000e+01,9.430085e+02
3.715000e+01,9.140598e+02
3.725000e+01,9.611678e+02
3.735000e+01,8.665523e+02
3.745000e+01,8.472641e+02
3.755000e+01,8.446461e+02
3.765000e+01,8.122640e+02
3.775000e+01,8.277376e+02
3.785000e+01,8.016814e+02
3.795000e+01,7.950171e+02
3.805000e+01,7.401296e+02
3.815000e+01,8.362479e+02
3.825000e+01,7.905656e+02
3.835000e+01,7.867926e+02
3.845000e+01,7.151495e+02
3.855000e+01,7.618803e+02
3.865000e+01,6.813470e+02
3.875000e+01,7.347774e+02
3.885000e+01,7.061769e+02
3.895000e+01,7.174377e+02
3.905000e+01,7.236104e+02
3.915000e+01,7.070676e+02
3.925000e+01,6.735974e+02
3.935000e+01,6.827206e+02
3.945000e+01,6.919903e+02
3.955000e+01,6.568264e+02
3.965000e+01,6.348817e+02
3.975000e+01,7.119638e+02
3.985000e+01,6.503126e+02
3.995000e+01,6.828965e+02
4.005000e+01,6.509250e+02
4.015000e+01,6.338544e+02
4.025000e+01,6.149787e+02
4.035000e+01,6.102714e+02
4.045000e+01,6.186198e+02
4.055000e+01,6.454081e+02
4.065000e+01,6.052259e+02
4.075000e+01,5.843099e+02
4.085000e+01,5.239550e+02
4.095000e+01,5.789784e+02
4.105000e+01,5.554243e+02
4.115000e+01,5.828792e+02
4.125000e+01,5.897904e+02
4.135000e+01,5.877165e+02
4.145000e+01,5.595131e+02
4.155000e+01,5.760028e+02
4.165000e+01,5.677052e+02
4.175000e+01,5.680819e+02
4.185000e+01,5.407879e+02
4.195000e+01,4.903505e+02
4.205000e+01,5.199425e+02
4.215000e+01,5.227088e+02
4.225000e+01,5.843532e+02
4.235000e+01,4.962517e+02
4.245000e+01,5.166707e+02
4.255000e+01,4.980306e+02
4.265000e+01,4.951001e+02
4.275000e+01,4.572969e+02
4.285000e+01,4.641517e+02
4.295000e+01,5.451248e+02
4.305000e+01,4.681479e+02
4.315000e+01,4.506456e+02
4.325000e+01,4.546210e+02
4.335000e+01,4.725615e+02
4.345000e+01,4.714456e+02
4.355000e+01,4.702962e+02
4.365000e+01,4.907224e+02
4.375000e+01,4.156974e+02
4.385000e+01,4.314432e+02
4.395000e+01,4.108941e+02
4.405000e+01,4.183516e+02
4.415000e+01,4.482932e+02
4.425000e+01,3.988678e+02
4.435000e+01,4.629993e+02
4.445000e+01,4.100087e+02
4.455000e+01,4.246845e+02
4.465000e+01,4.262658e+02
4.475000e+01,3.872703e+02
4.485000e+01,3.999713e+02
4.495000e+01,4.075784e+02
4.505000e+01,3.660465e+02
4.515000e+01,4.000723e+02
4.525000e+01,4.006381e+02
4.535000e+01,3.730018e+02
4.545000e+01,4.549687e+02
4.555000e+01,4.064103e+02
4.565000e+01,4.142035e+02
4.575000e+01,3.551083e+02
4.585000e+01,3.468401e+02
4.595000e+01,3.787920e+02
4.605000e+01,3.405327e+02
4.615000e+01,3.750772e+02
4.625000e+01,3.628642e+02
4.635000e+01,3.612989e+02
4.645000e+01,3.258198e+02
4.655000e+01,3.442709e+02
4.665000e+01,2.946289e+02
4.675000e+01,2.996611e+02
4.685000e+01,3.080848e+02
4.695000e+01,2.967448e+02
4.705000e+01,2.942419e+02
4.715000e+01,3.082473e+02
4.725000e+01,3.158584e+02
4.735000e+01,2.861884e+02
4.745000e+01,2.937133e+02
4.755000e+01,3.860628e+02
4.765000e+01,3.479250e+02
4.775000e+01,3.105618e+02
4.785000e+01,2.966040e+02
4.795000e+01,3.069744e+02
4.805000e+01,3.104557e+02
4.815000e+01,2.757294e+02
4.825000e+01,3.718403e+02
4.835000e+01,2.460201e+02
4.845000e+01,3.341076e+02
4.855000e+01,2.931262e+02
4.865000e+01,2.671699e+02
4.875000e+01,2.824785e+02
4.885000e+01,2.502045e+02
4.895000e+01,2.815346e+02
4.905000e+01,2.761879e+02
4.915000e+01,2.471917e+02
4.925000e+01,2.598044e+02
4.935000e+01,2.424375e+02
4.945000e+01,2.386842e+02
4.955000e+01,2.398734e+02
4.965000e+01,2.573131e+02
4.975000e+01,2.393546e+02
4.985000e+01,2.472834e+02
4.995000e+01,2.559394e+02
5.005000e+01,2.321053e+02
5.015000e+01,2.285636e+02
5.025000e+01,2.164938e+02
5.035000e+01,2.287073e+02
5.045000e+01,2.025746e+02
5.055000e+01,1.845615e+02
5.065000e+01,2.023002e+02
5.075000e+01,1.901309e+02
5.085000e+01,2.068046e+02
5.095000e+01,1.904829e+02
5.105000e+01,2.277519e+02
5.115000e+01,1.741684e+02
5.125000e+01,2.312681e+02
5.135000e+01,2.081486e+02
5.145000e+01,1.953901e+02
5.155000e+01,1.812415e+02
5.165000e+01,1.739066e+02
5.175000e+01,1.766000e+02
5.185000e+01,2.006256e+02
5.195000e+01,1.676916e+02
5.205000e+01,1.924381e+02
5.215000e+01,1.640605e+02
5.225000e+01,1.648542e+02
5.235000e+01,1.912366e+02
5.245000e+01,1.689545e+02
5.255000e+01,1.607855e+02
5.265000e+01,2.136203e+02
5.275000e+01,1.657559e+02
5.285000e+01,1.826520e+02
5.295000e+01,1.782620e+02
5.305000e+01,1.849246e+02
5.315000e+01,1.666633e+02
5.325000e+01,1.803036e+02
5.335000e+01,1.627194e+02
5.345000e+01,1.531869e+02
5.355000e+01,1.718950e+02
5.365000e+01,1.596166e+02
5.375000e+01,1.769438e+02
5.385000e+01,1.610817e+02
5.395000e+01,1.403442e+02
5.405000e+01,1.362989e+02
5.415000e+01,1.180724e+02
5.425000e+01,1.509741e+02
5.435000e+01,1.468318e+02
5.445000e+01,1.486371e+02
5.455000e+01,1.590383e+02
5.465000e+01,1.621256e+02
5.475000e+01,1.404584e+02
5.485000e+01,1.610350e+02
5.495000e+01,1.476388e+02
5.505000e+01,1.449177e+02
5.515000e+01,1.170221e+02
5.525000e+01,1.314933e+02
5.535000e+01,1.010253e+02
5.545000e+01,1.194688e+02
5.555000e+01,1.355755e+02
5.565000e+01,1.581920e+02
5.575000e+01,1.266652e+02
5.585000e+01,1.249147e+02
5.595000e+01,1.346662e+02
5.605000e+01,1.499361e+02
5.615000e+01,1.056338e+02
5.625000e+01,1.322706e+02
5.635000e+01,1.119760e+02
5.645000e+01,1.279322e+02
5.655000e+01,1.192555e+02
5.665000e+01,1.022558e+02
5.675000e+01,9.390120e+01
5.685000e+01,1.233379e+02
5.695000e+01,1.187667e+02
5.705000e+01,9.993679e+01
5.715000e+01,1.098993e+02
5.725000e+01,9.401576e+01
5.735000e+01,8.580848e+01
5.745000e+01,7.687547e+01
5.755000e+01,8.186096e+01
5.765000e+01,1.050452e+02
5.775000e+01,1.040208e+02
5.785000e+01,9.181307e+01
5.795000e+01,1.155619e+02
5.805000e+01,8.676507e+01
5.815000e+01,8.764214e+01
5.825000e+01,8.627949e+01
5.835000e+01,8.923911e+01
5.845000e+01,9.749899e+01
5.855000e+01,6.926040e+01
5.865000e+01,8.597520e+01
5.875000e+01,7.021915e+01
5.885000e+01,7.974155e+01
5.895000e+01,8.965352e+01
5.905000e+01,9.256345e+01
5.915000e+01,7.020157e+01
5.925000e+01,7.107802e+01
5.935000e+01,8.547201e+01
5.945000e+01,6.574391e+01
5.955000e+01,5.395964e+01
5.965000e+01,7.906277e+01
5.975000e+01,6.584835e+01
5.985000e+01,7.419267e+01
5.995000e+01,7.255285e+01
6.005000e+01,7.907988e+01
6.015000e+01,7.201466e+01
6.025000e+01,7.718704e+01
6.035000e+01,7.356193e+01
6.045000e+01,9.092835e+01
6.055000e+01,7.161485e+01
6.065000e+01,8.277227e+01
6.075000e+01,6.890583e+01
6.085000e+01,6.395668e+01
6.095000e+01,9.628147e+01
6.105000e+01,9.290471e+01
6.115000e+01,9.572530e+01
6.125000e+01,6.928357e+01
6.135000e+01,6.346278e+01
6.145000e+01,5.667232e+01
6.155000e+01,7.495218e+01
6.165000e+01,6.386422e+01
6.175000e+01,6.631017e+01
6.185000e+01,5.777858e+01
6.195000e+01,6.339739e+01
6.205000e+01,5.699782e+01
6.215000e+01,5.353758e+01
6.225000e+01,7.825735e+01
6.235000e+01,6.175071e+01
6.245000e+01,4.439918e+01
6.255000e+01,5.708918e+01
6.265000e+01,5.784863e+01
6.275000e+01,5.521402e+01
6.285000e+01,4.331183e+01
6.295000e+01,4.206418e+01
6.305000e+01,6.405176e+01
6.315000e+01,4.841823e+01
6.325000e+01,4.743424e+01
6.335000e+01,5.985222e+01
6.345000e+01,6.264177e+01
6.355000e+01,5.001114e+01
