depth_um,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000
7.1,0.0,0.0,2192520.80136245,8846107.386931831,114036230.7415966,471182830.3730362,1613190819.9714801,7632392114.747763,70353571347.54793,69742161695.71092,7789075614.736962,1356484461.4416816,272380727.10975254,69087427.44668444,27776015.444734827,28062991.645666502,0.0,0.0
7.3,0.0,0.0,667172.5291567821,11598401.476944704,151684683.79431143,348885716.28716725,1515950914.0821767,7962764924.6630535,68470488197.125145,68207450932.42452,7575316432.554424,1382894945.3211162,339188794.22872686,60486550.83960263,38778856.45632949,12082603.10900287,0.0,0.0
7.5,0.0,0.0,1650697.6666730626,45447828.888151176,118905100.64334558,477070518.5826632,1425154472.387957,7554751816.04272,67356933426.46901,66538014255.3184,8241064639.620643,1374623808.5170496,330452152.6126313,55237488.38066924,14880941.606550246,96216596.27189483,0.0,0.0
7.7,0.0,0.0,1595715.892565523,22119039.508077692,103899639.27129254,464433044.53798234,1534913328.511228,7837746589.862937,66724575522.602905,64742879279.5128,8186517213.98647,1202330311.613466,346181842.3603602,69167411.22095197,20089740.66341597,17693723.190162905,0.0,0.0
7.9,0.0,0.0,405198.32838512457,28398953.665916204,165093939.03850168,436863418.153392,1546673733.8987122,7850269047.164799,66190185863.43619,63294056510.94623,8114789077.545512,1585338704.9244483,359026157.9900751,76178379.33822039,23831016.58690765,14671648.845029777,0.0,0.0
8.1,0.0,0.0,486841.3605818481,8276076.867446531,158079878.66781986,578543229.1596904,1650196947.8825276,8336218292.636866,62293945808.27402,62269252279.2472,8330927409.336037,1402231296.150751,380333480.9771207,100973236.22993913,16200466.47472371,112290468.90870427,0.0,0.0
8.3,0.0,0.0,812772.4124415625,5463860.939946086,149675209.3108625,477095520.58282316,1479701332.3660161,7762451312.84711,63585071232.546265,60953980579.38151,7917707096.8090725,1240979293.4264305,352195973.5662714,46095354.295010276,9058530.112273237,11541043.947165849,0.0,0.0
8.5,0.0,0.0,1727740.029157084,16669508.522974448,64797416.07081206,453101368.77315193,1553759293.2019782,8229875961.720981,62635154854.62066,59559634906.53914,7452316396.473106,1355301120.168045,463843781.7106817,40297002.04070625,13656824.069304127,11941754.737060715,0.0,0.0
8.7,0.0,0.0,625577.9497050564,2965169.3402440525,158728987.91179314,491660335.8434588,1389312276.203816,8033142651.412114,60221112560.79974,57152803144.31188,7691280762.491167,1549830472.1089604,464943341.77201754,106114925.84565137,13110362.554494558,6987135.13974029,0.0,0.0
8.9,0.0,0.0,3785747.8070342164,7888036.7744653355,153022083.39563096,525795796.69540983,1446029370.1324162,7828234478.96948,58307808666.92564,56924931988.52591,8136391069.656614,1637532209.213238,455301167.68315834,150031470.84345934,18702778.273543935,9784832.560360486,0.0,0.0
